instanceID,experimentID,instanceType,memoryInfo,processorInfo,sysTopology,osVersion,testStartTime,availableMemory,isMultiThread,cpuUtilization,multiCoreEfficiency,computationTime,benchmarkTime,wallTime
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:13:27 2018,6.99 GiB,Push,359.34 %,89.83 %,4.035,4.390,4.8437464237213135
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:13:32 2018,6.99 GiB,Push,358.21 %,89.55 %,4.040,4.385,4.839266538619995
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:13:37 2018,6.99 GiB,Push,359.45 %,89.86 %,4.012,4.609,5.065649032592773
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:13:42 2018,6.99 GiB,Push,357.17 %,89.29 %,4.026,4.356,4.8112688064575195
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:13:47 2018,6.99 GiB,Push,359.02 %,89.76 %,4.030,4.369,4.8259594440460205
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:13:53 2018,6.99 GiB,Push,359.19 %,89.80 %,4.015,4.517,4.976471424102783
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:13:58 2018,6.99 GiB,Push,361.48 %,90.37 %,3.989,4.345,4.818544626235962
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:14:03 2018,6.99 GiB,Push,356.35 %,89.09 %,4.052,4.283,4.738202095031738
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:14:08 2018,6.99 GiB,Push,355.40 %,88.85 %,4.063,4.397,4.997944593429565
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:14:13 2018,6.99 GiB,Push,359.41 %,89.85 %,3.998,4.332,4.789777994155884
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:14:18 2018,6.99 GiB,Push,357.67 %,89.42 %,4.037,4.479,4.93641471862793
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:14:23 2018,6.99 GiB,Push,356.26 %,89.07 %,4.050,4.383,4.84403395652771
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:14:28 2018,6.99 GiB,Push,361.73 %,90.43 %,4.039,4.269,4.721652269363403
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:14:33 2018,6.99 GiB,Push,360.23 %,90.06 %,4.036,4.263,4.723320960998535
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:14:38 2018,6.99 GiB,Push,360.26 %,90.06 %,4.011,4.239,4.7008514404296875
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:14:43 2018,6.99 GiB,Push,360.01 %,90.00 %,4.055,4.670,5.1256513595581055
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:14:49 2018,6.99 GiB,Push,358.94 %,89.73 %,4.084,4.564,5.014214754104614
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:14:54 2018,6.99 GiB,Push,359.33 %,89.83 %,4.063,4.296,4.753323793411255
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:14:59 2018,6.99 GiB,Push,357.75 %,89.44 %,4.092,4.324,4.782774448394775
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:15:04 2018,6.99 GiB,Push,357.52 %,89.38 %,4.039,4.409,4.863399982452393
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:15:09 2018,6.99 GiB,Push,359.21 %,89.80 %,4.034,4.389,4.842662572860718
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:15:14 2018,6.99 GiB,Push,358.88 %,89.72 %,4.015,4.357,4.811603784561157
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:15:19 2018,6.99 GiB,Push,358.51 %,89.63 %,4.028,4.260,4.7155983448028564
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:15:24 2018,6.99 GiB,Push,358.84 %,89.71 %,4.005,4.369,4.824909925460815
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:15:29 2018,6.99 GiB,Push,358.02 %,89.50 %,4.031,4.376,4.830668926239014
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:15:34 2018,6.99 GiB,Push,359.09 %,89.77 %,4.016,4.488,4.949828147888184
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:15:39 2018,6.99 GiB,Push,358.72 %,89.68 %,4.009,4.240,4.6961963176727295
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:15:44 2018,6.99 GiB,Push,357.66 %,89.41 %,4.015,4.359,4.81488037109375
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:15:49 2018,6.99 GiB,Push,358.97 %,89.74 %,4.017,4.355,4.809163808822632
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:15:54 2018,6.99 GiB,Push,360.00 %,90.00 %,3.986,4.221,4.680624485015869
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:15:59 2018,6.99 GiB,Push,357.52 %,89.38 %,4.025,4.260,4.717810869216919
