instanceID,experimentID,setid,instanceType,memoryInfo,processorInfo,sysTopology,osVersion,testStartTime,availableMemory,isMultiThread,cpuUtilization,multiCoreEfficiency,computationTime,benchmarkTime,wallTime
i-0b1a24509615d442c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:02 2019,7.18 GiB,Push,196.46 %,98.23 %,5.818,5.998,7.38477158546447
i-0b1a24509615d442c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:09 2019,7.16 GiB,Push,196.34 %,98.17 %,5.822,6.056,6.50228953361511
i-0b1a24509615d442c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:15 2019,7.18 GiB,Push,196.39 %,98.20 %,5.825,6.043,6.50077223777771
i-0b1a24509615d442c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:22 2019,7.18 GiB,Push,196.14 %,98.07 %,5.822,6.055,6.50798416137695
i-0b1a24509615d442c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:29 2019,7.18 GiB,Push,196.63 %,98.31 %,5.849,6.08,6.53167223930358
i-0b1a24509615d442c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:36 2019,7.18 GiB,Push,196.58 %,98.29 %,5.83,6.062,6.51860952377319
i-0b1a24509615d442c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:43 2019,7.18 GiB,Push,195.52 %,97.76 %,5.831,6.064,6.52859449386596
i-0b1a24509615d442c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:49 2019,7.18 GiB,Push,196.90 %,98.45 %,5.77,6.012,6.4661066532135
i-0516ffd6bb6503c5c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:01 2019,7.18 GiB,Push,197.53 %,98.76 %,5.837,6.011,6.51147365570068
i-0516ffd6bb6503c5c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:08 2019,7.17 GiB,Push,197.61 %,98.81 %,5.82,6.045,6.48968338966369
i-0516ffd6bb6503c5c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:15 2019,7.18 GiB,Push,196.42 %,98.21 %,5.809,6.032,6.48266625404357
i-0516ffd6bb6503c5c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:22 2019,7.18 GiB,Push,195.96 %,97.98 %,5.833,6.052,6.51728057861328
i-0516ffd6bb6503c5c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:29 2019,7.18 GiB,Push,196.81 %,98.40 %,5.833,6.056,6.52262830734252
i-0516ffd6bb6503c5c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:35 2019,7.18 GiB,Push,196.85 %,98.43 %,5.852,6.076,6.53157782554626
i-0516ffd6bb6503c5c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:42 2019,7.18 GiB,Push,196.16 %,98.08 %,5.796,6.017,6.46960854530334
i-0516ffd6bb6503c5c,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:49 2019,7.18 GiB,Push,196.34 %,98.17 %,5.765,5.982,6.43145656585693
i-03ae0b8ba00cc5a47,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:02 2019,7.18 GiB,Push,196.29 %,98.15 %,5.828,6.007,6.5242702960968
i-03ae0b8ba00cc5a47,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:08 2019,7.16 GiB,Push,196.40 %,98.20 %,5.825,6.047,6.49594616889953
i-03ae0b8ba00cc5a47,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:15 2019,7.18 GiB,Push,196.94 %,98.47 %,5.824,6.045,6.50157499313354
i-03ae0b8ba00cc5a47,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:22 2019,7.18 GiB,Push,196.65 %,98.33 %,5.807,6.032,6.4927225112915
i-03ae0b8ba00cc5a47,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:29 2019,7.18 GiB,Push,196.44 %,98.22 %,5.814,6.15,6.61341977119445
i-03ae0b8ba00cc5a47,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:36 2019,7.18 GiB,Push,195.34 %,97.67 %,5.8,6.025,6.48343181610107
i-03ae0b8ba00cc5a47,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:43 2019,7.18 GiB,Push,196.78 %,98.39 %,5.798,6.031,6.49290752410888
i-03ae0b8ba00cc5a47,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:49 2019,7.18 GiB,Push,195.56 %,97.78 %,5.763,6.004,6.46319699287414
i-0355d3c1c480dba73,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:01 2019,7.17 GiB,Push,196.94 %,98.47 %,5.814,5.99,6.44338011741638
i-0355d3c1c480dba73,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:08 2019,7.16 GiB,Push,197.01 %,98.50 %,5.817,6.048,6.47311210632324
i-0355d3c1c480dba73,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:15 2019,7.17 GiB,Push,196.60 %,98.30 %,5.834,6.052,6.48258447647094
i-0355d3c1c480dba73,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:22 2019,7.17 GiB,Push,196.49 %,98.25 %,5.797,6.006,6.44597959518432
i-0355d3c1c480dba73,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:28 2019,7.17 GiB,Push,196.45 %,98.23 %,5.798,6.025,6.47597527503967
i-0355d3c1c480dba73,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:35 2019,7.17 GiB,Push,196.34 %,98.17 %,5.776,5.992,6.42856740951538
i-0355d3c1c480dba73,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:42 2019,7.17 GiB,Push,196.50 %,98.25 %,5.751,5.969,6.40118336677551
i-0355d3c1c480dba73,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:48 2019,7.17 GiB,Push,196.32 %,98.16 %,5.751,5.963,6.39246463775634
i-0256f2ea47ca97f61,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:02 2019,7.17 GiB,Push,196.32 %,98.16 %,5.761,5.947,7.03265595436096
i-0256f2ea47ca97f61,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:09 2019,7.16 GiB,Push,196.54 %,98.27 %,5.749,5.982,6.43026757240295
i-0256f2ea47ca97f61,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:16 2019,7.17 GiB,Push,195.77 %,97.89 %,5.767,5.99,6.44120383262634
i-0256f2ea47ca97f61,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:23 2019,7.17 GiB,Push,197.00 %,98.50 %,5.782,6.006,6.45768737792968
i-0256f2ea47ca97f61,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:29 2019,7.17 GiB,Push,196.45 %,98.23 %,5.788,6.014,6.46675419807434
i-0256f2ea47ca97f61,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:36 2019,7.17 GiB,Push,196.18 %,98.09 %,5.781,6.008,6.45486855506897
i-0256f2ea47ca97f61,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:43 2019,7.17 GiB,Push,196.38 %,98.19 %,5.8,6.027,6.47696280479431
i-0256f2ea47ca97f61,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:50 2019,7.17 GiB,Push,195.98 %,97.99 %,5.7,5.935,6.38984107971191
i-08e53d6a2d665e9f7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:02 2019,7.17 GiB,Push,196.41 %,98.21 %,5.845,6.022,6.86010932922363
i-08e53d6a2d665e9f7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:08 2019,7.16 GiB,Push,196.83 %,98.41 %,5.843,6.061,6.49433302879333
i-08e53d6a2d665e9f7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:15 2019,7.17 GiB,Push,196.58 %,98.29 %,5.845,6.061,6.59805679321289
i-08e53d6a2d665e9f7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:22 2019,7.17 GiB,Push,196.09 %,98.04 %,5.854,6.063,6.50630784034729
i-08e53d6a2d665e9f7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:29 2019,7.17 GiB,Push,196.38 %,98.19 %,5.841,6.053,6.49090909957885
i-08e53d6a2d665e9f7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:36 2019,7.17 GiB,Push,196.66 %,98.33 %,5.827,6.165,6.7463629245758
i-08e53d6a2d665e9f7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:43 2019,7.17 GiB,Push,196.49 %,98.25 %,5.822,6.039,6.48906230926513
i-08e53d6a2d665e9f7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:49 2019,7.17 GiB,Push,196.10 %,98.05 %,5.778,6.136,6.58329248428344
i-0a76a67ad863e88a7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:02 2019,7.18 GiB,Push,196.62 %,98.31 %,5.839,6.012,6.95226788520813
i-0a76a67ad863e88a7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:08 2019,7.16 GiB,Push,196.52 %,98.26 %,5.831,6.185,6.61437034606933
i-0a76a67ad863e88a7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:15 2019,7.18 GiB,Push,196.78 %,98.39 %,5.859,6.078,6.50880312919616
i-0a76a67ad863e88a7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:22 2019,7.18 GiB,Push,196.22 %,98.11 %,5.84,6.062,6.49785852432251
i-0a76a67ad863e88a7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:29 2019,7.18 GiB,Push,196.67 %,98.33 %,5.842,6.173,6.60393714904785
i-0a76a67ad863e88a7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:36 2019,7.18 GiB,Push,196.46 %,98.23 %,5.803,6.129,6.56518101692199
i-0a76a67ad863e88a7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:43 2019,7.18 GiB,Push,196.10 %,98.05 %,5.813,6.04,6.47952795028686
i-0a76a67ad863e88a7,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:49 2019,7.18 GiB,Push,197.09 %,98.55 %,5.769,6.126,6.56572341918945
i-0b3fe4fc03a63e6d5,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:01 2019,7.17 GiB,Push,196.04 %,98.02 %,5.836,6.01,6.47505450248718
i-0b3fe4fc03a63e6d5,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:08 2019,7.16 GiB,Push,196.99 %,98.50 %,5.838,6.074,6.50056028366088
i-0b3fe4fc03a63e6d5,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:15 2019,7.17 GiB,Push,196.44 %,98.22 %,5.798,6.03,6.46372413635253
i-0b3fe4fc03a63e6d5,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:21 2019,7.17 GiB,Push,196.06 %,98.03 %,5.758,6.104,6.53497672080993
i-0b3fe4fc03a63e6d5,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:28 2019,7.17 GiB,Push,196.38 %,98.19 %,5.815,6.074,6.50626611709594
i-0b3fe4fc03a63e6d5,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:35 2019,7.17 GiB,Push,197.04 %,98.52 %,5.796,6.026,6.45538902282714
i-0b3fe4fc03a63e6d5,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:42 2019,7.17 GiB,Push,196.32 %,98.16 %,5.761,6.013,6.4421010017395
i-0b3fe4fc03a63e6d5,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:48 2019,7.17 GiB,Push,196.74 %,98.37 %,5.739,5.97,6.39980411529541
i-07377918081db8513,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:02 2019,7.18 GiB,Push,196.06 %,98.03 %,5.82,5.999,6.60301780700683
i-07377918081db8513,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:09 2019,7.16 GiB,Push,196.15 %,98.08 %,5.817,6.035,6.49002337455749
i-07377918081db8513,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:15 2019,7.17 GiB,Push,196.62 %,98.31 %,5.823,6.04,6.50027561187744
i-07377918081db8513,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:22 2019,7.18 GiB,Push,196.78 %,98.39 %,5.824,6.04,6.50687837600708
i-07377918081db8513,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:29 2019,7.18 GiB,Push,196.49 %,98.25 %,5.843,6.061,6.52708029747009
i-07377918081db8513,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:36 2019,7.17 GiB,Push,195.99 %,98.00 %,5.816,6.036,6.51262283325195
i-07377918081db8513,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:43 2019,7.17 GiB,Push,196.40 %,98.20 %,5.799,6.013,6.48075866699218
i-07377918081db8513,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:49 2019,7.18 GiB,Push,196.93 %,98.47 %,5.758,5.989,6.45880579948425
i-0435b0a1e323aeab1,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:02 2019,7.18 GiB,Push,196.88 %,98.44 %,5.836,6.016,6.54863882064819
i-0435b0a1e323aeab1,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:09 2019,7.17 GiB,Push,196.20 %,98.10 %,5.81,6.033,6.49465560913085
i-0435b0a1e323aeab1,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:16 2019,7.18 GiB,Push,196.28 %,98.14 %,5.808,6.027,6.4842209815979
i-0435b0a1e323aeab1,1566527145-0,0,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:35:22 2019,7.18 GiB,Push,196.93 %,98.46 %,5.809,6.025,6.48361611366272
