"pgbench","setId","vmId"
65339.3333333333,9,1
64987.3333333333,10,1
64987.3333333333,10,1
64987.3333333333,10,1
64987.3333333333,10,1
64987.3333333333,10,1
64987.3333333333,10,1
64987.3333333333,10,1
65330,11,1
65330,11,1
65330,11,1
65330,11,1
65330,11,1
65330,11,1
65330,11,1
64795.6666666667,12,1
64795.6666666667,12,1
64795.6666666667,12,1
64795.6666666667,12,1
64795.6666666667,12,1
64795.6666666667,12,1
64795.6666666667,12,1
60439.3333333333,13,1
60439.3333333333,13,1
60439.3333333333,13,1
60439.3333333333,13,1
60439.3333333333,13,1
60439.3333333333,13,1
60439.3333333333,13,1
51439.6666666667,14,1
51439.6666666667,14,1
51439.6666666667,14,1
51439.6666666667,14,1
51439.6666666667,14,1
51439.6666666667,14,1
51439.6666666667,14,1
49877,15,1
49877,15,1
49877,15,1
49877,15,1
49877,15,1
49877,15,1
49877,15,1
49083.6666666667,16,1
49083.6666666667,16,1
49083.6666666667,16,1
49083.6666666667,16,1
49083.6666666667,16,1
49083.6666666667,16,1
49083.6666666667,16,1
64983.3333333333,2,2
64983.3333333333,2,2
64983.3333333333,2,2
64983.3333333333,2,2
64983.3333333333,2,2
64983.3333333333,2,2
64983.3333333333,2,2
58481,3,2
58481,3,2
58481,3,2
58481,3,2
58481,3,2
58481,3,2
58481,3,2
65967,4,2
65967,4,2
65967,4,2
65967,4,2
65967,4,2
65967,4,2
65967,4,2
66328,5,2
66328,5,2
66328,5,2
66328,5,2
66328,5,2
66328,5,2
66328,5,2
64496.3333333333,6,2
64496.3333333333,6,2
64496.3333333333,6,2
64496.3333333333,6,2
64496.3333333333,6,2
64496.3333333333,6,2
64496.3333333333,6,2
64115.6666666667,7,2
64115.6666666667,7,2
64115.6666666667,7,2
64115.6666666667,7,2
64115.6666666667,7,2
64115.6666666667,7,2
64115.6666666667,7,2
64731.3333333333,8,2
64731.3333333333,8,2
64731.3333333333,8,2
64731.3333333333,8,2
64731.3333333333,8,2
64731.3333333333,8,2
64731.3333333333,8,2
64634.3333333333,9,2
64634.3333333333,9,2
64634.3333333333,9,2
64634.3333333333,9,2
64634.3333333333,9,2
64634.3333333333,9,2
64634.3333333333,9,2
64698.6666666667,10,2
64698.6666666667,10,2
64698.6666666667,10,2
64698.6666666667,10,2
64698.6666666667,10,2
64698.6666666667,10,2
64698.6666666667,10,2
65239.6666666667,11,2
65239.6666666667,11,2
65239.6666666667,11,2
65239.6666666667,11,2
65239.6666666667,11,2
65239.6666666667,11,2
65239.6666666667,11,2
64003.3333333333,12,2
64003.3333333333,12,2
64003.3333333333,12,2
64003.3333333333,12,2
64003.3333333333,12,2
64003.3333333333,12,2
64003.3333333333,12,2
59886.3333333333,13,2
59886.3333333333,13,2
59886.3333333333,13,2
59886.3333333333,13,2
59886.3333333333,13,2
59886.3333333333,13,2
59886.3333333333,13,2
50549,14,2
50549,14,2
50549,14,2
50549,14,2
50549,14,2
50549,14,2
50549,14,2
49185,15,2
49185,15,2
49185,15,2
49185,15,2
49185,15,2
49185,15,2
49185,15,2
47611.3333333333,16,2
47611.3333333333,16,2
47611.3333333333,16,2
47611.3333333333,16,2
47611.3333333333,16,2
47611.3333333333,16,2
47611.3333333333,16,2
57564.3333333333,3,3
57564.3333333333,3,3
57564.3333333333,3,3
57564.3333333333,3,3
57564.3333333333,3,3
57564.3333333333,3,3
57564.3333333333,3,3
65472,4,3
65472,4,3
65472,4,3
65472,4,3
65472,4,3
65472,4,3
65472,4,3
65987.3333333333,5,3
65987.3333333333,5,3
65987.3333333333,5,3
65987.3333333333,5,3
65987.3333333333,5,3
65987.3333333333,5,3
65987.3333333333,5,3
63924.6666666667,6,3
63924.6666666667,6,3
63924.6666666667,6,3
63924.6666666667,6,3
63924.6666666667,6,3
63924.6666666667,6,3
63924.6666666667,6,3
63725.6666666667,7,3
63725.6666666667,7,3
63725.6666666667,7,3
63725.6666666667,7,3
63725.6666666667,7,3
63725.6666666667,7,3
63725.6666666667,7,3
64560.3333333333,8,3
64560.3333333333,8,3
64560.3333333333,8,3
64560.3333333333,8,3
64560.3333333333,8,3
64560.3333333333,8,3
64560.3333333333,8,3
64531,9,3
64531,9,3
64531,9,3
64531,9,3
64531,9,3
64531,9,3
64531,9,3
63771,10,3
63771,10,3
63771,10,3
63771,10,3
63771,10,3
63771,10,3
63771,10,3
63966.6666666667,11,3
63966.6666666667,11,3
63966.6666666667,11,3
63966.6666666667,11,3
63966.6666666667,11,3
63966.6666666667,11,3
63966.6666666667,11,3
63176.3333333333,12,3
63176.3333333333,12,3
63176.3333333333,12,3
63176.3333333333,12,3
63176.3333333333,12,3
63176.3333333333,12,3
63176.3333333333,12,3
58892,13,3
58892,13,3
58892,13,3
58892,13,3
58892,13,3
58892,13,3
58892,13,3
49648.6666666667,14,3
49648.6666666667,14,3
49648.6666666667,14,3
49648.6666666667,14,3
49648.6666666667,14,3
49648.6666666667,14,3
49648.6666666667,14,3
48346,15,3
48346,15,3
48346,15,3
48346,15,3
48346,15,3
48346,15,3
48346,15,3
47283,16,3
47283,16,3
47283,16,3
47283,16,3
47283,16,3
47283,16,3
47283,16,3
62616.3333333333,4,4
62616.3333333333,4,4
62616.3333333333,4,4
62616.3333333333,4,4
62616.3333333333,4,4
62616.3333333333,4,4
62616.3333333333,4,4
63031.6666666667,5,4
63031.6666666667,5,4
63031.6666666667,5,4
63031.6666666667,5,4
63031.6666666667,5,4
63031.6666666667,5,4
63031.6666666667,5,4
62274.3333333333,6,4
62274.3333333333,6,4
62274.3333333333,6,4
62274.3333333333,6,4
62274.3333333333,6,4
62274.3333333333,6,4
62274.3333333333,6,4
61946.6666666667,7,4
61946.6666666667,7,4
61946.6666666667,7,4
61946.6666666667,7,4
61946.6666666667,7,4
61946.6666666667,7,4
61946.6666666667,7,4
62649.3333333333,8,4
62649.3333333333,8,4
62649.3333333333,8,4
62649.3333333333,8,4
62649.3333333333,8,4
62649.3333333333,8,4
62649.3333333333,8,4
62279,9,4
62279,9,4
62279,9,4
62279,9,4
62279,9,4
62279,9,4
62279,9,4
62532,10,4
62532,10,4
62532,10,4
62532,10,4
62532,10,4
62532,10,4
62532,10,4
62133.6666666667,11,4
62133.6666666667,11,4
62133.6666666667,11,4
62133.6666666667,11,4
62133.6666666667,11,4
62133.6666666667,11,4
62133.6666666667,11,4
61718.3333333333,12,4
61718.3333333333,12,4
61718.3333333333,12,4
61718.3333333333,12,4
61718.3333333333,12,4
61718.3333333333,12,4
61718.3333333333,12,4
57907,13,4
57907,13,4
57907,13,4
57907,13,4
57907,13,4
57907,13,4
57907,13,4
49323,14,4
49323,14,4
49323,14,4
49323,14,4
49323,14,4
49323,14,4
49323,14,4
48332.6666666667,15,4
48332.6666666667,15,4
48332.6666666667,15,4
48332.6666666667,15,4
48332.6666666667,15,4
48332.6666666667,15,4
48332.6666666667,15,4
47038,16,4
47038,16,4
47038,16,4
47038,16,4
47038,16,4
47038,16,4
47038,16,4
65256.3333333333,5,5
65256.3333333333,5,5
65256.3333333333,5,5
65256.3333333333,5,5
65256.3333333333,5,5
65256.3333333333,5,5
65256.3333333333,5,5
65687.3333333333,6,5
65687.3333333333,6,5
65687.3333333333,6,5
65687.3333333333,6,5
65687.3333333333,6,5
65687.3333333333,6,5
65687.3333333333,6,5
65538,7,5
65538,7,5
65538,7,5
65538,7,5
65538,7,5
65538,7,5
65538,7,5
65458.3333333333,8,5
65458.3333333333,8,5
65458.3333333333,8,5
65458.3333333333,8,5
65458.3333333333,8,5
65458.3333333333,8,5
65458.3333333333,8,5
65074,9,5
65074,9,5
65074,9,5
65074,9,5
65074,9,5
65074,9,5
65074,9,5
65391.6666666667,10,5
65391.6666666667,10,5
65391.6666666667,10,5
65391.6666666667,10,5
65391.6666666667,10,5
65391.6666666667,10,5
65391.6666666667,10,5
64555.6666666667,11,5
64555.6666666667,11,5
64555.6666666667,11,5
64555.6666666667,11,5
64555.6666666667,11,5
64555.6666666667,11,5
64555.6666666667,11,5
64567.3333333333,12,5
64567.3333333333,12,5
64567.3333333333,12,5
64567.3333333333,12,5
64567.3333333333,12,5
64567.3333333333,12,5
64567.3333333333,12,5
63218.6666666667,13,5
63218.6666666667,13,5
63218.6666666667,13,5
63218.6666666667,13,5
63218.6666666667,13,5
63218.6666666667,13,5
63218.6666666667,13,5
60873.3333333333,14,5
60873.3333333333,14,5
60873.3333333333,14,5
60873.3333333333,14,5
60873.3333333333,14,5
60873.3333333333,14,5
60873.3333333333,14,5
60183.6666666667,15,5
60183.6666666667,15,5
60183.6666666667,15,5
60183.6666666667,15,5
60183.6666666667,15,5
60183.6666666667,15,5
60183.6666666667,15,5
59462,16,5
59462,16,5
59462,16,5
59462,16,5
59462,16,5
59462,16,5
59462,16,5
64562.3333333333,6,6
64562.3333333333,6,6
64562.3333333333,6,6
64562.3333333333,6,6
64562.3333333333,6,6
64562.3333333333,6,6
64562.3333333333,6,6
64280,7,6
64280,7,6
64280,7,6
64280,7,6
64280,7,6
64280,7,6
64280,7,6
64966.3333333333,8,6
64966.3333333333,8,6
64966.3333333333,8,6
64966.3333333333,8,6
64966.3333333333,8,6
64966.3333333333,8,6
64966.3333333333,8,6
64132.3333333333,9,6
64132.3333333333,9,6
64132.3333333333,9,6
64132.3333333333,9,6
64132.3333333333,9,6
64132.3333333333,9,6
64132.3333333333,9,6
64155.3333333333,10,6
64155.3333333333,10,6
64155.3333333333,10,6
64155.3333333333,10,6
64155.3333333333,10,6
64155.3333333333,10,6
64155.3333333333,10,6
63918,11,6
63918,11,6
63918,11,6
63918,11,6
63918,11,6
63918,11,6
63918,11,6
63508,12,6
63508,12,6
63508,12,6
63508,12,6
63508,12,6
63508,12,6
63508,12,6
59430.3333333333,13,6
59430.3333333333,13,6
59430.3333333333,13,6
59430.3333333333,13,6
59430.3333333333,13,6
59430.3333333333,13,6
59430.3333333333,13,6
50500.6666666667,14,6
50500.6666666667,14,6
50500.6666666667,14,6
50500.6666666667,14,6
50500.6666666667,14,6
50500.6666666667,14,6
50500.6666666667,14,6
48476,15,6
48476,15,6
48476,15,6
48476,15,6
48476,15,6
48476,15,6
48476,15,6
48176.6666666667,16,6
48176.6666666667,16,6
48176.6666666667,16,6
48176.6666666667,16,6
48176.6666666667,16,6
48176.6666666667,16,6
48176.6666666667,16,6
63979.6666666667,7,7
63979.6666666667,7,7
63979.6666666667,7,7
63979.6666666667,7,7
63979.6666666667,7,7
63979.6666666667,7,7
63979.6666666667,7,7
63950,8,7
63950,8,7
63950,8,7
63950,8,7
63950,8,7
63950,8,7
63950,8,7
64033.3333333333,9,7
64033.3333333333,9,7
64033.3333333333,9,7
64033.3333333333,9,7
64033.3333333333,9,7
64033.3333333333,9,7
64033.3333333333,9,7
63044.3333333333,10,7
63044.3333333333,10,7
63044.3333333333,10,7
63044.3333333333,10,7
63044.3333333333,10,7
63044.3333333333,10,7
63044.3333333333,10,7
62942.6666666667,11,7
62942.6666666667,11,7
62942.6666666667,11,7
62942.6666666667,11,7
62942.6666666667,11,7
62942.6666666667,11,7
62942.6666666667,11,7
61495.6666666667,12,7
61495.6666666667,12,7
61495.6666666667,12,7
61495.6666666667,12,7
61495.6666666667,12,7
61495.6666666667,12,7
61495.6666666667,12,7
62264,13,7
62264,13,7
62264,13,7
62264,13,7
62264,13,7
62264,13,7
62264,13,7
62091.6666666667,14,7
62091.6666666667,14,7
62091.6666666667,14,7
62091.6666666667,14,7
62091.6666666667,14,7
62091.6666666667,14,7
62091.6666666667,14,7
61387.3333333333,15,7
61387.3333333333,15,7
61387.3333333333,15,7
61387.3333333333,15,7
61387.3333333333,15,7
61387.3333333333,15,7
61387.3333333333,15,7
59983.6666666667,16,7
59983.6666666667,16,7
59983.6666666667,16,7
59983.6666666667,16,7
59983.6666666667,16,7
59983.6666666667,16,7
59983.6666666667,16,7
65989.3333333333,8,8
65989.3333333333,8,8
65989.3333333333,8,8
65989.3333333333,8,8
65989.3333333333,8,8
65989.3333333333,8,8
65989.3333333333,8,8
65155.6666666667,9,8
65155.6666666667,9,8
65155.6666666667,9,8
65155.6666666667,9,8
65155.6666666667,9,8
65155.6666666667,9,8
65155.6666666667,9,8
64955.6666666667,10,8
64955.6666666667,10,8
64955.6666666667,10,8
64955.6666666667,10,8
64955.6666666667,10,8
64955.6666666667,10,8
64955.6666666667,10,8
64423.3333333333,11,8
64423.3333333333,11,8
64423.3333333333,11,8
64423.3333333333,11,8
64423.3333333333,11,8
64423.3333333333,11,8
64423.3333333333,11,8
63436.6666666667,12,8
63436.6666666667,12,8
63436.6666666667,12,8
63436.6666666667,12,8
63436.6666666667,12,8
63436.6666666667,12,8
63436.6666666667,12,8
63993.3333333333,13,8
63993.3333333333,13,8
63993.3333333333,13,8
63993.3333333333,13,8
63993.3333333333,13,8
63993.3333333333,13,8
63993.3333333333,13,8
62996,14,8
62996,14,8
62996,14,8
62996,14,8
62996,14,8
62996,14,8
62996,14,8
61657.3333333333,15,8
61657.3333333333,15,8
61657.3333333333,15,8
61657.3333333333,15,8
61657.3333333333,15,8
61657.3333333333,15,8
61657.3333333333,15,8
62105,16,8
62105,16,8
62105,16,8
62105,16,8
62105,16,8
62105,16,8
62105,16,8
64183,9,9
64183,9,9
64183,9,9
64183,9,9
64183,9,9
64183,9,9
64183,9,9
63833.6666666667,10,9
63833.6666666667,10,9
63833.6666666667,10,9
63833.6666666667,10,9
63833.6666666667,10,9
63833.6666666667,10,9
63833.6666666667,10,9
63061,11,9
63061,11,9
63061,11,9
63061,11,9
63061,11,9
63061,11,9
63061,11,9
62495.3333333333,12,9
62495.3333333333,12,9
62495.3333333333,12,9
62495.3333333333,12,9
62495.3333333333,12,9
62495.3333333333,12,9
62495.3333333333,12,9
63640.6666666667,13,9
63640.6666666667,13,9
63640.6666666667,13,9
63640.6666666667,13,9
63640.6666666667,13,9
63640.6666666667,13,9
63640.6666666667,13,9
62944,14,9
62944,14,9
62944,14,9
62944,14,9
62944,14,9
62944,14,9
62944,14,9
62560,15,9
62560,15,9
62560,15,9
62560,15,9
62560,15,9
62560,15,9
62560,15,9
61376.3333333333,16,9
61376.3333333333,16,9
61376.3333333333,16,9
61376.3333333333,16,9
61376.3333333333,16,9
61376.3333333333,16,9
61376.3333333333,16,9
64247.3333333333,10,10
64247.3333333333,10,10
64247.3333333333,10,10
64247.3333333333,10,10
64247.3333333333,10,10
64247.3333333333,10,10
64247.3333333333,10,10
64681.3333333333,11,10
64681.3333333333,11,10
64681.3333333333,11,10
64681.3333333333,11,10
64681.3333333333,11,10
64681.3333333333,11,10
64681.3333333333,11,10
64229.6666666667,12,10
64229.6666666667,12,10
64229.6666666667,12,10
64229.6666666667,12,10
64229.6666666667,12,10
64229.6666666667,12,10
64229.6666666667,12,10
62853.6666666667,13,10
62853.6666666667,13,10
62853.6666666667,13,10
62853.6666666667,13,10
62853.6666666667,13,10
62853.6666666667,13,10
62853.6666666667,13,10
62802,14,10
62802,14,10
62802,14,10
62802,14,10
62802,14,10
62802,14,10
62802,14,10
62235.6666666667,15,10
62235.6666666667,15,10
62235.6666666667,15,10
62235.6666666667,15,10
62235.6666666667,15,10
62235.6666666667,15,10
62235.6666666667,15,10
61274.3333333333,16,10
61274.3333333333,16,10
61274.3333333333,16,10
61274.3333333333,16,10
61274.3333333333,16,10
61274.3333333333,16,10
61274.3333333333,16,10
65386.6666666667,11,11
65386.6666666667,11,11
65386.6666666667,11,11
65386.6666666667,11,11
65386.6666666667,11,11
65386.6666666667,11,11
65386.6666666667,11,11
65178,12,11
65178,12,11
65178,12,11
65178,12,11
65178,12,11
65178,12,11
65178,12,11
65182.3333333333,13,11
65182.3333333333,13,11
65182.3333333333,13,11
65182.3333333333,13,11
65182.3333333333,13,11
65182.3333333333,13,11
65182.3333333333,13,11
64325.6666666667,14,11
64325.6666666667,14,11
64325.6666666667,14,11
64325.6666666667,14,11
64325.6666666667,14,11
64325.6666666667,14,11
64325.6666666667,14,11
63675,15,11
63675,15,11
63675,15,11
63675,15,11
63675,15,11
63675,15,11
63675,15,11
61791,16,11
61791,16,11
61791,16,11
61791,16,11
61791,16,11
61791,16,11
61791,16,11
64887.3333333333,12,12
64887.3333333333,12,12
64887.3333333333,12,12
64887.3333333333,12,12
64887.3333333333,12,12
64887.3333333333,12,12
64887.3333333333,12,12
63929.3333333333,13,12
63929.3333333333,13,12
63929.3333333333,13,12
63929.3333333333,13,12
63929.3333333333,13,12
63929.3333333333,13,12
63929.3333333333,13,12
62786.6666666667,14,12
62786.6666666667,14,12
62786.6666666667,14,12
62786.6666666667,14,12
62786.6666666667,14,12
62786.6666666667,14,12
62786.6666666667,14,12
60001,15,12
60001,15,12
60001,15,12
60001,15,12
60001,15,12
60001,15,12
60001,15,12
59368,16,12
59368,16,12
59368,16,12
59368,16,12
59368,16,12
59368,16,12
59368,16,12
60066,13,13
60066,13,13
60066,13,13
60066,13,13
60066,13,13
60066,13,13
60066,13,13
51308,14,13
51308,14,13
51308,14,13
51308,14,13
51308,14,13
51308,14,13
51308,14,13
49569.6666666667,15,13
49569.6666666667,15,13
49569.6666666667,15,13
49569.6666666667,15,13
49569.6666666667,15,13
49569.6666666667,15,13
49569.6666666667,15,13
48887,16,13
48887,16,13
48887,16,13
48887,16,13
48887,16,13
48887,16,13
48887,16,13
49838,14,14
49838,14,14
49838,14,14
49838,14,14
49838,14,14
49838,14,14
49838,14,14
48181.6666666667,15,14
48181.6666666667,15,14
48181.6666666667,15,14
48181.6666666667,15,14
48181.6666666667,15,14
48181.6666666667,15,14
48181.6666666667,15,14
47340,16,14
47340,16,14
47340,16,14
47340,16,14
47340,16,14
47340,16,14
47340,16,14
61780,15,15
61780,15,15
61780,15,15
61780,15,15
61780,15,15
61780,15,15
61780,15,15
60449,16,15
60449,16,15
60449,16,15
60449,16,15
60449,16,15
60449,16,15
60449,16,15
61485.3333333333,16,16
61485.3333333333,16,16
61485.3333333333,16,16
61485.3333333333,16,16
61485.3333333333,16,16
61485.3333333333,16,16
61485.3333333333,16,16
