instanceID,experimentID,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions
i-09f5b01644cab7eca,1531355675,c4.large,60.16048765182495,10,10,1,TPC-B (sort of),simple,60 s,63971
i-09f5b01644cab7eca,1531355675,c4.large,60.15959668159485,10,10,1,TPC-B (sort of),simple,60 s,63566
i-09f5b01644cab7eca,1531355675,c4.large,60.15891408920288,10,10,1,TPC-B (sort of),simple,60 s,62894
i-09f5b01644cab7eca,1531355675,c4.large,60.16162943840027,10,10,1,TPC-B (sort of),simple,60 s,63621
i-09f5b01644cab7eca,1531355675,c4.large,60.15940999984741,10,10,1,TPC-B (sort of),simple,60 s,63526
i-09f5b01644cab7eca,1531355675,c4.large,60.23360276222229,10,10,1,TPC-B (sort of),simple,60 s,62979
i-09f5b01644cab7eca,1531355675,c4.large,60.171879053115845,10,10,1,TPC-B (sort of),simple,60 s,63232
i-09f5b01644cab7eca,1531355675,c4.large,60.16867017745972,10,10,1,TPC-B (sort of),simple,60 s,63024
i-09f5b01644cab7eca,1531355675,c4.large,60.22673678398132,10,10,1,TPC-B (sort of),simple,60 s,63399
i-09f5b01644cab7eca,1531355675,c4.large,60.17494344711304,10,10,1,TPC-B (sort of),simple,60 s,63537
i-09f5b01644cab7eca,1531355675,c4.large,60.161283016204834,10,10,1,TPC-B (sort of),simple,60 s,62522
i-09f5b01644cab7eca,1531355675,c4.large,60.225870847702026,10,10,1,TPC-B (sort of),simple,60 s,62779
i-09f5b01644cab7eca,1531355675,c4.large,60.16005897521973,10,10,1,TPC-B (sort of),simple,60 s,61438
i-09f5b01644cab7eca,1531355675,c4.large,60.21158814430237,10,10,1,TPC-B (sort of),simple,60 s,61744
i-09f5b01644cab7eca,1531355675,c4.large,60.23077869415283,10,10,1,TPC-B (sort of),simple,60 s,60610
i-09f5b01644cab7eca,1531355675,c4.large,60.225341796875,10,10,1,TPC-B (sort of),simple,60 s,61498
i-09f5b01644cab7eca,1531355675,c4.large,60.16191816329956,10,10,1,TPC-B (sort of),simple,60 s,61811
i-09f5b01644cab7eca,1531355675,c4.large,60.228344202041626,10,10,1,TPC-B (sort of),simple,60 s,61159
i-09f5b01644cab7eca,1531355675,c4.large,60.16454315185547,10,10,1,TPC-B (sort of),simple,60 s,60694
i-09f5b01644cab7eca,1531355675,c4.large,60.16078972816467,10,10,1,TPC-B (sort of),simple,60 s,60899
i-031940e59105a7bcb,1531355675,c4.large,60.35663032531738,10,10,1,TPC-B (sort of),simple,60 s,61650
i-031940e59105a7bcb,1531355675,c4.large,60.187384843826294,10,10,1,TPC-B (sort of),simple,60 s,62044
i-031940e59105a7bcb,1531355675,c4.large,60.1850311756134,10,10,1,TPC-B (sort of),simple,60 s,61487
i-031940e59105a7bcb,1531355675,c4.large,60.18838858604431,10,10,1,TPC-B (sort of),simple,60 s,62482
i-031940e59105a7bcb,1531355675,c4.large,60.177929162979126,10,10,1,TPC-B (sort of),simple,60 s,62898
i-031940e59105a7bcb,1531355675,c4.large,60.18845891952515,10,10,1,TPC-B (sort of),simple,60 s,59740
i-031940e59105a7bcb,1531355675,c4.large,60.179441928863525,10,10,1,TPC-B (sort of),simple,60 s,62750
i-031940e59105a7bcb,1531355675,c4.large,60.18626427650452,10,10,1,TPC-B (sort of),simple,60 s,62499
i-031940e59105a7bcb,1531355675,c4.large,60.179195165634155,10,10,1,TPC-B (sort of),simple,60 s,62682
i-031940e59105a7bcb,1531355675,c4.large,60.18641710281372,10,10,1,TPC-B (sort of),simple,60 s,62921
i-031940e59105a7bcb,1531355675,c4.large,60.19328594207764,10,10,1,TPC-B (sort of),simple,60 s,59962
i-031940e59105a7bcb,1531355675,c4.large,60.18109941482544,10,10,1,TPC-B (sort of),simple,60 s,62013
i-031940e59105a7bcb,1531355675,c4.large,60.2488169670105,10,10,1,TPC-B (sort of),simple,60 s,60654
i-031940e59105a7bcb,1531355675,c4.large,60.18438220024109,10,10,1,TPC-B (sort of),simple,60 s,60826
i-031940e59105a7bcb,1531355675,c4.large,60.18832302093506,10,10,1,TPC-B (sort of),simple,60 s,58833
i-031940e59105a7bcb,1531355675,c4.large,60.18428659439087,10,10,1,TPC-B (sort of),simple,60 s,61862
i-031940e59105a7bcb,1531355675,c4.large,60.18849229812622,10,10,1,TPC-B (sort of),simple,60 s,62272
i-031940e59105a7bcb,1531355675,c4.large,60.186633586883545,10,10,1,TPC-B (sort of),simple,60 s,62543
i-031940e59105a7bcb,1531355675,c4.large,60.18179941177368,10,10,1,TPC-B (sort of),simple,60 s,62623
i-031940e59105a7bcb,1531355675,c4.large,60.188007831573486,10,10,1,TPC-B (sort of),simple,60 s,62567
i-031940e59105a7bcb,1531355675,c4.large,60.18239378929138,10,10,1,TPC-B (sort of),simple,60 s,62827
i-031940e59105a7bcb,1531355675,c4.large,60.18442106246948,10,10,1,TPC-B (sort of),simple,60 s,62660
i-031940e59105a7bcb,1531355675,c4.large,60.190916538238525,10,10,1,TPC-B (sort of),simple,60 s,61156
i-031940e59105a7bcb,1531355675,c4.large,60.19266700744629,10,10,1,TPC-B (sort of),simple,60 s,63811
i-031940e59105a7bcb,1531355675,c4.large,60.19224166870117,10,10,1,TPC-B (sort of),simple,60 s,61619
i-031940e59105a7bcb,1531355675,c4.large,60.189361810684204,10,10,1,TPC-B (sort of),simple,60 s,61375
i-031940e59105a7bcb,1531355675,c4.large,60.191802740097046,10,10,1,TPC-B (sort of),simple,60 s,58899
i-031940e59105a7bcb,1531355675,c4.large,60.29886269569397,10,10,1,TPC-B (sort of),simple,60 s,58554
i-031940e59105a7bcb,1531355675,c4.large,60.27625823020935,10,10,1,TPC-B (sort of),simple,60 s,59209
i-031940e59105a7bcb,1531355675,c4.large,60.20411658287048,10,10,1,TPC-B (sort of),simple,60 s,62507
i-031940e59105a7bcb,1531355675,c4.large,60.18425750732422,10,10,1,TPC-B (sort of),simple,60 s,62515
i-031940e59105a7bcb,1531355675,c4.large,60.1851863861084,10,10,1,TPC-B (sort of),simple,60 s,62432
i-031940e59105a7bcb,1531355675,c4.large,60.20334219932556,10,10,1,TPC-B (sort of),simple,60 s,60433
i-031940e59105a7bcb,1531355675,c4.large,60.18996810913086,10,10,1,TPC-B (sort of),simple,60 s,62250
i-031940e59105a7bcb,1531355675,c4.large,60.196284770965576,10,10,1,TPC-B (sort of),simple,60 s,62591
i-031940e59105a7bcb,1531355675,c4.large,60.278969287872314,10,10,1,TPC-B (sort of),simple,60 s,62990
i-031940e59105a7bcb,1531355675,c4.large,60.18431878089905,10,10,1,TPC-B (sort of),simple,60 s,59430
i-031940e59105a7bcb,1531355675,c4.large,60.19949769973755,10,10,1,TPC-B (sort of),simple,60 s,61441
i-031940e59105a7bcb,1531355675,c4.large,60.18658256530762,10,10,1,TPC-B (sort of),simple,60 s,62865
i-031940e59105a7bcb,1531355675,c4.large,60.19167137145996,10,10,1,TPC-B (sort of),simple,60 s,60511
i-031940e59105a7bcb,1531355675,c4.large,60.18580675125122,10,10,1,TPC-B (sort of),simple,60 s,61857
i-031940e59105a7bcb,1531355675,c4.large,60.19137644767761,10,10,1,TPC-B (sort of),simple,60 s,61610
i-0ff58ad775e33cd68,1531355675,c4.large,60.286327600479126,10,10,1,TPC-B (sort of),simple,60 s,51756
i-0ff58ad775e33cd68,1531355675,c4.large,60.3396692276001,10,10,1,TPC-B (sort of),simple,60 s,54589
i-0ff58ad775e33cd68,1531355675,c4.large,60.19431495666504,10,10,1,TPC-B (sort of),simple,60 s,55430
i-0ff58ad775e33cd68,1531355675,c4.large,60.18941402435303,10,10,1,TPC-B (sort of),simple,60 s,55244
i-0ff58ad775e33cd68,1531355675,c4.large,60.1858651638031,10,10,1,TPC-B (sort of),simple,60 s,54877
i-0ff58ad775e33cd68,1531355675,c4.large,60.190712690353394,10,10,1,TPC-B (sort of),simple,60 s,53407
i-0ff58ad775e33cd68,1531355675,c4.large,60.19455003738403,10,10,1,TPC-B (sort of),simple,60 s,56107
i-0ff58ad775e33cd68,1531355675,c4.large,60.19570732116699,10,10,1,TPC-B (sort of),simple,60 s,55171
i-0ff58ad775e33cd68,1531355675,c4.large,60.19608116149902,10,10,1,TPC-B (sort of),simple,60 s,55312
i-0ff58ad775e33cd68,1531355675,c4.large,60.184627294540405,10,10,1,TPC-B (sort of),simple,60 s,55157
i-0ff58ad775e33cd68,1531355675,c4.large,60.19139003753662,10,10,1,TPC-B (sort of),simple,60 s,55351
i-0ff58ad775e33cd68,1531355675,c4.large,60.19529461860657,10,10,1,TPC-B (sort of),simple,60 s,56877
i-0ff58ad775e33cd68,1531355675,c4.large,60.19238519668579,10,10,1,TPC-B (sort of),simple,60 s,55622
i-0ff58ad775e33cd68,1531355675,c4.large,60.19440221786499,10,10,1,TPC-B (sort of),simple,60 s,53587
i-0ff58ad775e33cd68,1531355675,c4.large,60.19118094444275,10,10,1,TPC-B (sort of),simple,60 s,54015
i-083b08549737f0346,1531355675,c4.large,60.32882857322693,10,10,1,TPC-B (sort of),simple,60 s,60751
i-083b08549737f0346,1531355675,c4.large,60.17705297470093,10,10,1,TPC-B (sort of),simple,60 s,60696
i-083b08549737f0346,1531355675,c4.large,60.22421097755432,10,10,1,TPC-B (sort of),simple,60 s,60481
i-083b08549737f0346,1531355675,c4.large,60.26901698112488,10,10,1,TPC-B (sort of),simple,60 s,57645
i-083b08549737f0346,1531355675,c4.large,60.18046259880066,10,10,1,TPC-B (sort of),simple,60 s,58391
i-083b08549737f0346,1531355675,c4.large,60.184940814971924,10,10,1,TPC-B (sort of),simple,60 s,59669
i-083b08549737f0346,1531355675,c4.large,60.18462061882019,10,10,1,TPC-B (sort of),simple,60 s,56618
i-083b08549737f0346,1531355675,c4.large,60.19207763671875,10,10,1,TPC-B (sort of),simple,60 s,58557
i-083b08549737f0346,1531355675,c4.large,60.19575500488281,10,10,1,TPC-B (sort of),simple,60 s,58341
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.3509578704834,10,10,1,TPC-B (sort of),simple,60 s,50637
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.18020987510681,10,10,1,TPC-B (sort of),simple,60 s,53321
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.18666315078735,10,10,1,TPC-B (sort of),simple,60 s,52701
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.22585105895996,10,10,1,TPC-B (sort of),simple,60 s,54518
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.17821502685547,10,10,1,TPC-B (sort of),simple,60 s,54646
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.18932032585144,10,10,1,TPC-B (sort of),simple,60 s,55194
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.398606061935425,10,10,1,TPC-B (sort of),simple,60 s,56160
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.17522382736206,10,10,1,TPC-B (sort of),simple,60 s,55132
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.17682671546936,10,10,1,TPC-B (sort of),simple,60 s,55480
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.24152588844299,10,10,1,TPC-B (sort of),simple,60 s,57630
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.252073526382446,10,10,1,TPC-B (sort of),simple,60 s,57050
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.228755950927734,10,10,1,TPC-B (sort of),simple,60 s,57607
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.29138493537903,10,10,1,TPC-B (sort of),simple,60 s,54438
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.237051010131836,10,10,1,TPC-B (sort of),simple,60 s,56672
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.22221899032593,10,10,1,TPC-B (sort of),simple,60 s,56591
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.2310585975647,10,10,1,TPC-B (sort of),simple,60 s,56428
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.2327618598938,10,10,1,TPC-B (sort of),simple,60 s,56774
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.24069881439209,10,10,1,TPC-B (sort of),simple,60 s,56835
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.2954306602478,10,10,1,TPC-B (sort of),simple,60 s,54133
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.269829988479614,10,10,1,TPC-B (sort of),simple,60 s,55861
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.23581051826477,10,10,1,TPC-B (sort of),simple,60 s,54689
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.228423833847046,10,10,1,TPC-B (sort of),simple,60 s,57623
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.17790675163269,10,10,1,TPC-B (sort of),simple,60 s,57366
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.202781677246094,10,10,1,TPC-B (sort of),simple,60 s,57438
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.271944522857666,10,10,1,TPC-B (sort of),simple,60 s,57619
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.195810317993164,10,10,1,TPC-B (sort of),simple,60 s,56115
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.24895119667053,10,10,1,TPC-B (sort of),simple,60 s,58018
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.186832427978516,10,10,1,TPC-B (sort of),simple,60 s,56960
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.169044494628906,10,10,1,TPC-B (sort of),simple,60 s,57983
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.17071509361267,10,10,1,TPC-B (sort of),simple,60 s,57139
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.29548406600952,10,10,1,TPC-B (sort of),simple,60 s,55950
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.22515535354614,10,10,1,TPC-B (sort of),simple,60 s,56623
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.18070411682129,10,10,1,TPC-B (sort of),simple,60 s,56949
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.255788803100586,10,10,1,TPC-B (sort of),simple,60 s,57079
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.169092416763306,10,10,1,TPC-B (sort of),simple,60 s,56390
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.23631739616394,10,10,1,TPC-B (sort of),simple,60 s,57319
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.191526889801025,10,10,1,TPC-B (sort of),simple,60 s,58299
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.19902014732361,10,10,1,TPC-B (sort of),simple,60 s,58134
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.19225835800171,10,10,1,TPC-B (sort of),simple,60 s,57800
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.18955636024475,10,10,1,TPC-B (sort of),simple,60 s,57142
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.19266986846924,10,10,1,TPC-B (sort of),simple,60 s,55309
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.18972134590149,10,10,1,TPC-B (sort of),simple,60 s,54598
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.24831414222717,10,10,1,TPC-B (sort of),simple,60 s,56731
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.18817973136902,10,10,1,TPC-B (sort of),simple,60 s,56475
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.29248356819153,10,10,1,TPC-B (sort of),simple,60 s,56666
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.20146679878235,10,10,1,TPC-B (sort of),simple,60 s,55891
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.19751453399658,10,10,1,TPC-B (sort of),simple,60 s,56091
i-0f606e5e5ebdf4d34,1531355675,c4.large,60.194634199142456,10,10,1,TPC-B (sort of),simple,60 s,56169
i-085877eacd5f18029,1531355675,c4.large,60.295605182647705,10,10,1,TPC-B (sort of),simple,60 s,56562
i-085877eacd5f18029,1531355675,c4.large,60.18911933898926,10,10,1,TPC-B (sort of),simple,60 s,56810
i-085877eacd5f18029,1531355675,c4.large,60.183584451675415,10,10,1,TPC-B (sort of),simple,60 s,57631
i-085877eacd5f18029,1531355675,c4.large,60.18077349662781,10,10,1,TPC-B (sort of),simple,60 s,55818
i-085877eacd5f18029,1531355675,c4.large,60.219887018203735,10,10,1,TPC-B (sort of),simple,60 s,57201
i-085877eacd5f18029,1531355675,c4.large,60.18911099433899,10,10,1,TPC-B (sort of),simple,60 s,56890
i-028a35b288677dd0a,1531355675,c4.large,60.315723180770874,10,10,1,TPC-B (sort of),simple,60 s,51734
i-028a35b288677dd0a,1531355675,c4.large,60.19216799736023,10,10,1,TPC-B (sort of),simple,60 s,50695
i-028a35b288677dd0a,1531355675,c4.large,60.19408655166626,10,10,1,TPC-B (sort of),simple,60 s,51889
i-028a35b288677dd0a,1531355675,c4.large,60.18666863441467,10,10,1,TPC-B (sort of),simple,60 s,53444
i-028a35b288677dd0a,1531355675,c4.large,60.18628931045532,10,10,1,TPC-B (sort of),simple,60 s,55978
i-028a35b288677dd0a,1531355675,c4.large,60.184799671173096,10,10,1,TPC-B (sort of),simple,60 s,54656
i-028a35b288677dd0a,1531355675,c4.large,60.18993425369263,10,10,1,TPC-B (sort of),simple,60 s,54924
i-028a35b288677dd0a,1531355675,c4.large,60.18786692619324,10,10,1,TPC-B (sort of),simple,60 s,56092
i-028a35b288677dd0a,1531355675,c4.large,60.18790340423584,10,10,1,TPC-B (sort of),simple,60 s,55946
i-028a35b288677dd0a,1531355675,c4.large,60.17959499359131,10,10,1,TPC-B (sort of),simple,60 s,56305
i-028a35b288677dd0a,1531355675,c4.large,60.234798192977905,10,10,1,TPC-B (sort of),simple,60 s,55618
i-028a35b288677dd0a,1531355675,c4.large,60.19539165496826,10,10,1,TPC-B (sort of),simple,60 s,54963
i-028a35b288677dd0a,1531355675,c4.large,60.20360803604126,10,10,1,TPC-B (sort of),simple,60 s,52750
i-028a35b288677dd0a,1531355675,c4.large,60.203211545944214,10,10,1,TPC-B (sort of),simple,60 s,52122
i-028a35b288677dd0a,1531355675,c4.large,60.19315266609192,10,10,1,TPC-B (sort of),simple,60 s,52877
i-028a35b288677dd0a,1531355675,c4.large,60.31363892555237,10,10,1,TPC-B (sort of),simple,60 s,54328
i-028a35b288677dd0a,1531355675,c4.large,60.1949508190155,10,10,1,TPC-B (sort of),simple,60 s,53662
i-028a35b288677dd0a,1531355675,c4.large,60.1870481967926,10,10,1,TPC-B (sort of),simple,60 s,54794
i-028a35b288677dd0a,1531355675,c4.large,60.213035106658936,10,10,1,TPC-B (sort of),simple,60 s,54145
i-028a35b288677dd0a,1531355675,c4.large,60.19187045097351,10,10,1,TPC-B (sort of),simple,60 s,54486
i-028a35b288677dd0a,1531355675,c4.large,60.18669843673706,10,10,1,TPC-B (sort of),simple,60 s,53157
i-028a35b288677dd0a,1531355675,c4.large,60.18664073944092,10,10,1,TPC-B (sort of),simple,60 s,54423
i-028a35b288677dd0a,1531355675,c4.large,60.19773745536804,10,10,1,TPC-B (sort of),simple,60 s,53797
i-028a35b288677dd0a,1531355675,c4.large,60.192423820495605,10,10,1,TPC-B (sort of),simple,60 s,53428
i-028a35b288677dd0a,1531355675,c4.large,60.181151151657104,10,10,1,TPC-B (sort of),simple,60 s,54222
i-028a35b288677dd0a,1531355675,c4.large,60.19065237045288,10,10,1,TPC-B (sort of),simple,60 s,54285
i-028a35b288677dd0a,1531355675,c4.large,60.19080114364624,10,10,1,TPC-B (sort of),simple,60 s,53821
i-028a35b288677dd0a,1531355675,c4.large,60.269695520401,10,10,1,TPC-B (sort of),simple,60 s,53826
i-028a35b288677dd0a,1531355675,c4.large,60.193819999694824,10,10,1,TPC-B (sort of),simple,60 s,53178
i-028a35b288677dd0a,1531355675,c4.large,60.202674865722656,10,10,1,TPC-B (sort of),simple,60 s,52479
i-05beae02d7745c9bc,1531355675,c4.large,60.35516571998596,10,10,1,TPC-B (sort of),simple,60 s,70716
i-05beae02d7745c9bc,1531355675,c4.large,60.15943431854248,10,10,1,TPC-B (sort of),simple,60 s,69469
i-05beae02d7745c9bc,1531355675,c4.large,60.22882580757141,10,10,1,TPC-B (sort of),simple,60 s,70852
i-05beae02d7745c9bc,1531355675,c4.large,60.2176878452301,10,10,1,TPC-B (sort of),simple,60 s,72305
i-05beae02d7745c9bc,1531355675,c4.large,60.15636491775513,10,10,1,TPC-B (sort of),simple,60 s,71948
i-05beae02d7745c9bc,1531355675,c4.large,60.15891647338867,10,10,1,TPC-B (sort of),simple,60 s,71727
i-05beae02d7745c9bc,1531355675,c4.large,60.22879433631897,10,10,1,TPC-B (sort of),simple,60 s,71041
i-05beae02d7745c9bc,1531355675,c4.large,60.156620502471924,10,10,1,TPC-B (sort of),simple,60 s,71733
i-05beae02d7745c9bc,1531355675,c4.large,60.15941047668457,10,10,1,TPC-B (sort of),simple,60 s,71523
i-05beae02d7745c9bc,1531355675,c4.large,60.221858501434326,10,10,1,TPC-B (sort of),simple,60 s,71654
i-05beae02d7745c9bc,1531355675,c4.large,60.1930365562439,10,10,1,TPC-B (sort of),simple,60 s,71141
i-05beae02d7745c9bc,1531355675,c4.large,60.19201469421387,10,10,1,TPC-B (sort of),simple,60 s,71806
i-05beae02d7745c9bc,1531355675,c4.large,60.237557888031006,10,10,1,TPC-B (sort of),simple,60 s,71867
i-05beae02d7745c9bc,1531355675,c4.large,60.166683197021484,10,10,1,TPC-B (sort of),simple,60 s,72871
i-05beae02d7745c9bc,1531355675,c4.large,60.158883571624756,10,10,1,TPC-B (sort of),simple,60 s,71513
i-05beae02d7745c9bc,1531355675,c4.large,60.23615288734436,10,10,1,TPC-B (sort of),simple,60 s,70715
i-05beae02d7745c9bc,1531355675,c4.large,60.161765575408936,10,10,1,TPC-B (sort of),simple,60 s,69688
i-05beae02d7745c9bc,1531355675,c4.large,60.23453712463379,10,10,1,TPC-B (sort of),simple,60 s,71438
i-05beae02d7745c9bc,1531355675,c4.large,60.24279475212097,10,10,1,TPC-B (sort of),simple,60 s,70475
i-05beae02d7745c9bc,1531355675,c4.large,60.257965087890625,10,10,1,TPC-B (sort of),simple,60 s,71381
i-05beae02d7745c9bc,1531355675,c4.large,60.168232440948486,10,10,1,TPC-B (sort of),simple,60 s,71940
i-05beae02d7745c9bc,1531355675,c4.large,60.31871819496155,10,10,1,TPC-B (sort of),simple,60 s,70752
i-05beae02d7745c9bc,1531355675,c4.large,60.201284646987915,10,10,1,TPC-B (sort of),simple,60 s,70951
i-05beae02d7745c9bc,1531355675,c4.large,60.15964722633362,10,10,1,TPC-B (sort of),simple,60 s,70984
i-04430f61200b3be0d,1531355675,c4.large,60.3287456035614,10,10,1,TPC-B (sort of),simple,60 s,60544
i-04430f61200b3be0d,1531355675,c4.large,60.1528799533844,10,10,1,TPC-B (sort of),simple,60 s,60924
i-04430f61200b3be0d,1531355675,c4.large,60.1515748500824,10,10,1,TPC-B (sort of),simple,60 s,61551
i-04430f61200b3be0d,1531355675,c4.large,60.295597314834595,10,10,1,TPC-B (sort of),simple,60 s,61031
i-04430f61200b3be0d,1531355675,c4.large,60.14772915840149,10,10,1,TPC-B (sort of),simple,60 s,61098
i-04430f61200b3be0d,1531355675,c4.large,60.14775204658508,10,10,1,TPC-B (sort of),simple,60 s,61756
i-04430f61200b3be0d,1531355675,c4.large,60.21673536300659,10,10,1,TPC-B (sort of),simple,60 s,62254
i-04430f61200b3be0d,1531355675,c4.large,60.151469230651855,10,10,1,TPC-B (sort of),simple,60 s,61949
i-04430f61200b3be0d,1531355675,c4.large,60.152952432632446,10,10,1,TPC-B (sort of),simple,60 s,62175
i-04430f61200b3be0d,1531355675,c4.large,60.22662115097046,10,10,1,TPC-B (sort of),simple,60 s,62788
i-04430f61200b3be0d,1531355675,c4.large,60.153048276901245,10,10,1,TPC-B (sort of),simple,60 s,62803
i-04430f61200b3be0d,1531355675,c4.large,60.157087326049805,10,10,1,TPC-B (sort of),simple,60 s,63236
i-04430f61200b3be0d,1531355675,c4.large,60.23883104324341,10,10,1,TPC-B (sort of),simple,60 s,63085
i-04430f61200b3be0d,1531355675,c4.large,60.15630531311035,10,10,1,TPC-B (sort of),simple,60 s,63048
i-04430f61200b3be0d,1531355675,c4.large,60.167524576187134,10,10,1,TPC-B (sort of),simple,60 s,63329
i-04430f61200b3be0d,1531355675,c4.large,60.26817083358765,10,10,1,TPC-B (sort of),simple,60 s,62752
i-04430f61200b3be0d,1531355675,c4.large,60.158772230148315,10,10,1,TPC-B (sort of),simple,60 s,62588
i-04430f61200b3be0d,1531355675,c4.large,60.15351891517639,10,10,1,TPC-B (sort of),simple,60 s,63275
i-04430f61200b3be0d,1531355675,c4.large,60.23009276390076,10,10,1,TPC-B (sort of),simple,60 s,62933
i-04430f61200b3be0d,1531355675,c4.large,60.15845012664795,10,10,1,TPC-B (sort of),simple,60 s,62633
