iperf,sysbench,ycruncher,pgbench,setId,vmId
1253,7.780290842,5.245589018,162456,21,1
1525,7.776802301,5.216629982,162658,21,1
2205,7.778541088,5.188677311,163494,21,2
728,7.780224085,5.163098335,163480,21,2
2310,7.777834415,5.196379423,163410,21,2
1337,7.794238806,5.041675329,163179,21,3
1378,7.781444788,5.045599699,163411,21,3
2250,7.777567625,5.068037987,162725,21,3
1629,7.775990486,5.146295786,158904,21,4
1811,7.77762413,5.385140419,158195,21,4
1526,7.775318146,5.162739515,158437,21,4
1602,7.791457176,5.064530373,160846,21,5
1352,7.778309584,5.055377245,160503,21,5
1489,7.777612448,5.066486597,161022,21,5
1698,7.788048744,5.136930704,167836,21,6
1062,7.777978659,5.130931377,167747,21,6
1993,7.778619289,5.120112181,167774,21,6
1540,7.777771711,5.107671499,158675,21,7
1518,7.775593996,5.090524435,158920,21,7
1491,7.776732922,5.068125725,158932,21,7
856,7.78233695,5.200618982,157329,21,8
1890,7.778519154,5.07959795,156984,21,8
2254,7.781052589,5.09283638,157586,21,8
1749,7.781327009,5.139991283,159067,21,9
787,7.782697678,5.131397963,158281,21,9
1414,7.781220198,5.136057615,158169,21,9
1189,7.778125048,5.136145115,159096,21,10
3040,7.778875828,5.168067217,159100,21,10
2920,7.789101124,5.142620802,159181,21,10
1762,7.78725338,5.077027082,168229,21,11
3750,7.788518429,5.096651077,168705,21,11
3470,7.780176401,5.07730031,168228,21,11
3380,7.78639245,5.088549614,159367,21,12
798,7.784607887,5.070242882,159687,21,12
1373,7.785466194,5.069371223,159136,21,12
1663,7.775349379,5.159036398,158282,21,13
2356,7.780399561,5.191180468,158468,21,13
2840,7.779996872,5.141092062,158601,21,13
862,7.782227516,5.166877747,165120,21,14
1987,7.779571056,5.174031973,165672,21,14
1546,7.785854101,5.206310749,165060,21,14
3590,7.780884504,5.220214367,165491,21,15
747,7.776544333,5.106659412,165709,21,15
3640,7.784672976,5.120660782,164823,21,15
3880,7.779500723,5.177070618,159768,21,16
3230,7.782661438,5.296198845,159917,21,16
3680,7.782943249,5.17795229,159660,21,16
806,7.785306931,5.100049019,159044,21,17
2068,7.784143686,5.050237417,159099,21,17
1296,7.780361652,5.053703547,158832,21,17
5160,7.784974813,5.096970797,163532,21,18
4130,7.779577494,5.080314875,163266,21,18
3740,7.779919386,5.105136395,163165,21,18
2600,7.776504755,5.185195684,162936,21,19
1804,7.778030157,5.163254499,162614,21,19
2920,7.779589653,5.144357443,162853,21,19
1134,7.787371635,5.143751621,160371,21,20
3290,7.780002117,5.172997952,160187,21,20
1704,7.778665781,5.274358034,160243,21,20
4570,7.775489569,5.143142462,159706,21,21
4170,7.775137186,5.14664793,159556,21,21
1868,7.78029418,5.133178949,160007,21,21
1526,7.777136087,5.553949356,163087,22,1
1247,7.781471968,5.495364428,163089,22,1
1487,7.775138617,5.494273424,162885,22,1
2920,7.778035402,5.526096106,163553,22,2
1292,7.779128075,5.635936022,163090,22,2
1487,7.777028322,5.714960575,163463,22,2
1636,7.778076887,5.037791491,162895,22,3
1437,7.779727697,5.035953045,162974,22,3
1447,7.775085926,5.051249743,162582,22,3
1220,7.777333736,5.493409157,153233,22,4
1184,7.776793718,5.522779226,153435,22,4
2030,7.778974295,5.545938969,153272,22,4
1947,7.792887449,5.344661951,155220,22,5
1578,7.778419733,5.096238136,155105,22,5
1414,7.776591063,5.052724838,154993,22,5
2186,7.797441721,5.494066954,163755,22,6
1398,7.780715942,5.462805748,163816,22,6
1915,7.779694796,5.466213465,166162,22,6
1487,7.776450872,5.127526999,153516,22,7
1486,7.774905205,5.297823906,153331,22,7
895,7.778623343,5.199148417,153453,22,7
1906,7.77870965,5.086926699,152241,22,8
1442,7.777831078,5.07809329,152108,22,8
1989,7.781852245,5.090457201,151909,22,8
1586,7.78069067,6.251222849,153843,22,9
1391,7.778790951,5.47956562,153841,22,9
1424,7.781629562,5.416522026,153766,22,9
1278,7.777616024,5.502217531,154403,22,10
3310,7.780032873,5.516972542,154169,22,10
1155,7.778136253,5.480793238,154140,22,10
1540,7.796525478,5.078857422,166175,22,11
3750,7.783634901,5.491775513,165825,22,11
3350,7.777113438,5.021922827,167728,22,11
2730,7.783172607,5.045332909,154851,22,12
2880,7.781093359,5.056971312,154229,22,12
2543,7.783217669,5.045342207,154260,22,12
2231,7.78023243,5.472952843,153182,22,13
1390,7.776361227,5.484945536,152919,22,13
2860,7.78325963,5.47672534,153131,22,13
1564,7.782294273,5.617430925,165253,22,14
1407,7.777339697,5.52415061,165214,22,14
2390,7.782818794,5.512130499,165391,22,14
5960,7.781872511,5.103661776,165455,22,15
4190,7.777037859,5.084323883,165110,22,15
3570,7.7803936,5.09500742,165413,22,15
2267,7.779410839,5.527380228,154863,22,16
1400,7.781513929,5.559156179,154087,22,16
1352,7.781697273,5.499106646,154423,22,16
2598,7.78101182,5.0446558,153867,22,17
1121,7.786492109,5.066743374,153215,22,17
1506,7.779872894,5.039142609,153511,22,17
2867,7.77887702,5.127567291,163020,22,18
1573,7.778619766,5.105432272,162836,22,18
3510,7.77968812,5.221284389,162944,22,18
981,7.777793407,5.528227568,163036,22,19
1418,7.780438662,5.495875597,162420,22,19
1374,7.780158758,5.508622885,162550,22,19
2870,7.778520823,5.503484249,155476,22,20
1468,7.77678299,5.527175665,155325,22,20
2520,7.782241344,5.495108843,155470,22,20
2555,7.780211449,5.508700609,154762,22,21
3190,7.777002335,5.504392624,155316,22,21
3560,7.785395622,5.503414392,154992,22,21
1682,7.778505802,5.490128517,152621,22,22
4160,7.778894663,5.488336325,152953,22,22
3370,7.778816223,5.503252029,151982,22,22
1113,7.77788949,5.530709505,162712,23,1
1824,7.777517319,5.524411201,163362,23,1
1132,7.776686668,5.531355381,163389,23,1
1875,7.777214766,5.5182271,163023,23,2
1597,7.780997992,5.515129566,163451,23,2
1489,7.775751591,5.509227991,163857,23,2
2185,7.775426626,5.081828833,162933,23,3
1292,7.779000044,5.08340764,163108,23,3
1174,7.777498722,5.069325686,163043,23,3
813,7.782368422,5.520059347,151869,23,4
1633,7.777879477,5.511121273,151586,23,4
1662,7.778471947,5.506288528,151046,23,4
1795,7.790752649,5.088280678,154079,23,5
1185,7.782301188,5.126296759,153768,23,5
1876,7.780283689,5.094893932,153720,23,5
1394,7.79188323,5.482494116,163230,23,6
2470,7.788957119,5.472854376,163788,23,6
1560,7.776596546,5.466787338,163556,23,6
2910,7.777662039,5.126615763,151899,23,7
1419,7.781107426,5.115906715,152070,23,7
1653,7.777574539,5.093528748,151997,23,7
1165,7.777092218,5.201784134,150821,23,8
2064,7.778983831,5.123924255,150870,23,8
2750,7.77987361,5.102731228,151045,23,8
2056,7.784050226,5.472665548,152338,23,9
1886,7.793237925,5.493939161,152317,23,9
939,7.782575607,5.454392672,152368,23,9
2454,7.781532288,5.501433849,152612,23,10
1720,7.778716326,5.506489754,151996,23,10
2094,7.782623768,5.476767778,152944,23,10
1721,7.79194212,5.100531816,164826,23,11
1072,7.782649517,5.127499104,165230,23,11
1594,7.781471252,5.072599411,165487,23,11
1482,7.784330845,5.123113155,152782,23,12
2195,7.786309481,5.099453926,152908,23,12
2680,7.782919645,5.074540854,152750,23,12
1539,7.777653217,5.518413067,151589,23,13
1757,7.777091265,5.5489645,151283,23,13
1103,7.779767036,5.506937027,151555,23,13
906,7.77985096,5.524743319,165037,23,14
1996,7.778224945,5.491159439,165565,23,14
2059,7.782983065,5.503440857,165204,23,14
3940,7.783334255,5.129840374,165138,23,15
3230,7.781708241,5.138546467,165781,23,15
4620,7.783507824,5.111696005,165563,23,15
3290,7.782165766,5.531203508,153293,23,16
1461,7.789484501,5.526455879,152719,23,16
2457,7.782933712,5.551842451,153066,23,16
2690,7.782236576,5.118544817,152633,23,17
2930,7.789541006,5.117074251,152395,23,17
877,7.787472248,5.120221615,152029,23,17
1046,7.782764196,5.118735313,163549,23,18
1388,7.778050661,5.130648613,163077,23,18
2940,7.778128386,5.111934423,162731,23,18
2108,7.77804327,5.50467515,163065,23,19
3090,7.77787137,5.486676455,163051,23,19
2690,7.779957056,5.490278244,162744,23,19
1801,7.780446529,5.505675077,153329,23,20
1700,7.779588223,5.515186787,153530,23,20
1351,7.784589291,5.507239819,153427,23,20
3930,7.775850296,5.531558514,153128,23,21
3190,7.776476622,5.489385366,153778,23,21
4360,7.781304359,5.546736002,153376,23,21
2570,7.779256105,5.517013788,151721,23,22
2526,7.780220747,5.534971952,151124,23,22
2730,7.7789011,5.517269135,150606,23,22
3130,7.776634693,5.095109701,153039,23,23
3180,7.775617599,5.09720993,153263,23,23
2820,7.780137062,5.15835166,153285,23,23
1525,7.779512644,5.526045322,161932,24,1
1080,7.781189919,5.526795387,161265,24,1
1516,7.779225111,6.41051507,161580,24,1
1483,7.78142786,5.560483217,162531,24,2
1504,7.778163671,5.830542564,162575,24,2
1135,7.782540321,5.659031153,162238,24,2
1364,7.778850317,5.079038858,161653,24,3
2470,7.78061533,5.078374624,161687,24,3
2365,7.778473139,5.08407402,162385,24,3
701,7.784513235,5.535655022,151448,24,4
1447,7.776474714,5.666396856,151351,24,4
915,7.779141188,5.641608715,152085,24,4
1443,7.794163704,5.097612858,153924,24,5
1646,7.779196739,5.09081316,154137,24,5
1488,7.781800032,5.088559628,154278,24,5
1596,7.793416262,5.522341728,161957,24,6
2050,7.788863897,5.617842913,161834,24,6
1876,7.778614044,5.49526906,161938,24,6
1406,7.77961731,5.148964882,151286,24,7
2373,7.776830912,5.250653028,151558,24,7
1489,7.779342413,5.010585308,150973,24,7
723,7.784826756,5.140500784,150785,24,8
2105,7.78180337,5.111447334,151105,24,8
1441,7.778410196,5.123383045,151358,24,8
1144,7.791122913,5.522595406,152909,24,9
1335,7.780404568,5.50007987,152699,24,9
1426,7.784156799,5.708643675,152859,24,9
1725,7.779559851,5.533251286,152223,24,10
2550,7.776020288,5.532590628,152269,24,10
2890,7.783296824,5.684073687,152973,24,10
1493,7.791685104,5.070842981,163756,24,11
2920,7.782567263,5.097079039,163995,24,11
1801,7.777992487,5.10947156,163711,24,11
2340,7.789812803,5.083651781,152827,24,12
1985,7.781137943,5.081770182,153038,24,12
1525,7.778861761,5.074951649,153090,24,12
1346,7.778022528,5.534062862,151540,24,13
2400,7.778332472,5.504794121,152284,24,13
2410,7.780475855,5.515285492,151660,24,13
2087,7.778648853,5.537046432,163751,24,14
2610,7.779669285,5.666568756,163924,24,14
1279,7.782911777,5.549534321,163865,24,14
2298,7.787320852,5.118679047,163947,24,15
2740,7.786203861,5.143883705,164221,24,15
4000,7.782054186,5.117488146,163772,24,15
2540,7.789755106,5.681812048,152704,24,16
2460,7.794213533,5.557302713,152465,24,16
2700,7.783335924,5.588356256,153265,24,16
2930,7.785447121,5.077817917,152154,24,17
1544,7.789209127,5.088564873,152251,24,17
1306,7.782526255,5.079386234,152011,24,17
3466,7.780059814,5.132918835,161642,24,18
2304,7.784094572,5.108630657,161699,24,18
2930,7.779803276,5.122712851,162100,24,18
1437,7.78002739,5.53679204,161932,24,19
789,7.78068161,5.520958424,161975,24,19
2760,7.782345057,5.484646797,162121,24,19
2540,7.779475689,5.544435978,153656,24,20
1609,7.779558659,5.523739338,153763,24,20
1006,7.779903412,5.52698946,151538,24,20
2900,7.778190851,5.566352367,153215,24,21
3290,7.776289463,5.532183409,152930,24,21
2143,7.784912348,5.524370432,153155,24,21
2651,7.780297995,5.553210735,151736,24,22
1501,7.778016567,5.526692152,152103,24,22
4220,7.782040596,5.533978462,152161,24,22
2237,7.779228687,5.094792366,153064,24,23
2350,7.780745029,5.074701071,153285,24,23
1472,7.778673887,5.08296299,153628,24,23
4050,7.779930115,5.508285761,168564,24,24
837,7.778049707,5.528758287,168138,24,24
3520,7.793228626,5.758415699,168644,24,24
1589,8.012542248,5.590163231,161878,25,1
1350,8.010698557,5.562466383,161729,25,1
1831,8.001627207,5.550804138,161876,25,1
1928,8.009776592,5.54683733,162379,25,2
1180,8.009453058,5.568449497,162695,25,2
1382,8.012804031,5.544983625,162140,25,2
1739,8.007599354,5.060459614,162050,25,3
971,8.003038168,5.087405205,161539,25,3
994,8.003329277,5.061892748,161638,25,3
1313,8.009660721,5.670611143,149890,25,4
1029,8.006523848,5.679104567,150090,25,4
1613,8.00613904,5.511177301,150232,25,4
2058,8.019091845,5.093886614,152564,25,5
1043,8.006059408,5.089310646,153327,25,5
1568,8.005822659,5.079276562,152606,25,5
2180,8.02009511,5.540770531,161681,25,6
1875,8.003993273,5.543409348,161791,25,6
2024,8.006680012,5.66499567,161861,25,6
2400,8.005743742,5.127403975,150589,25,7
1420,8.005247355,5.142746449,149902,25,7
1671,8.006688833,5.137579679,149942,25,7
1361,8.005344391,5.097975254,149387,25,8
1503,8.004892349,5.126079559,149281,25,8
1164,8.007302523,5.085468769,149163,25,8
2615,7.782306671,5.551309586,151127,25,9
1336,7.783630371,5.514564991,150566,25,9
1752,7.78121829,5.516239643,150951,25,9
1880,7.778475523,5.540689945,151040,25,10
2294,7.778380156,5.545016527,150474,25,10
1179,7.783930302,5.564437628,150871,25,10
722,7.79326129,5.148956776,164104,25,11
2910,7.782704592,5.081526995,163185,25,11
3070,7.777604103,5.090675592,163557,25,11
1685,7.785458803,5.184414625,151651,25,12
2289,7.782355785,5.078324556,150848,25,12
1065,7.780877113,5.106794834,151092,25,12
1594,7.77958703,5.555384636,150211,25,13
1085,7.778053045,5.537982464,150306,25,13
2890,7.782245874,5.547688246,149902,25,13
1784,7.780242205,5.596401215,163261,25,14
2910,7.78153038,5.573662758,164347,25,14
1577,7.784735918,5.555284023,163681,25,14
1582,7.787428617,5.118362427,163877,25,15
1849,7.776818275,5.116362333,163845,25,15
2110,7.783088684,5.122771502,163686,25,15
2221,7.785509825,5.600023985,151344,25,16
2730,7.806550741,5.69382453,151349,25,16
3810,7.78701973,5.646880388,150972,25,16
1781,7.784501791,5.086468697,150574,25,17
1900,7.787597656,5.08210063,150834,25,17
1839,7.784303427,5.244659662,150715,25,17
3310,7.782211781,5.094102859,162272,25,18
2290,7.781513929,5.117658377,161747,25,18
3100,7.780164719,5.10201931,162010,25,18
727,7.779469728,5.554617882,161641,25,19
1960,7.778529882,5.549598217,161586,25,19
1180,7.782070637,5.542284966,161384,25,19
731,7.779837132,5.544113636,151943,25,20
1737,7.78366518,5.566683054,152495,25,20
2015,7.789601803,5.545396566,151778,25,20
2980,8.00678587,5.553648233,151482,25,21
2770,8.003000736,5.574291229,151031,25,21
3540,8.006670952,5.555629253,151530,25,21
2149,8.006675959,5.577349663,150316,25,22
2860,8.012772799,5.5584445,150180,25,22
2950,8.005673647,5.564343452,150205,25,22
1418,8.006962299,5.089983463,151755,25,23
2730,8.00531888,5.121526718,151768,25,23
1675,8.006145954,5.076314926,151641,25,23
2937,8.005309105,5.548220396,168135,25,24
1479,8.003127337,5.529872894,168738,25,24
1734,8.003736734,5.498501539,168940,25,24
3100,8.01019454,5.576376915,151442,25,25
1991,8.004259586,5.577341318,150796,25,25
971,8.00842309,5.591407537,151306,25,25
1208,8.017494917,5.590988398,160595,26,1
1191,8.00798893,5.554071665,161237,26,1
1147,8.00424099,5.816669464,160704,26,1
2460,8.006329536,5.56552434,160422,26,2
2171,8.010964155,5.581876755,161133,26,2
1229,8.009860992,5.607695818,160906,26,2
1590,8.005235672,5.104572296,161274,26,3
1212,8.006093502,5.215853453,160677,26,3
2770,8.003618956,5.10716939,160054,26,3
1686,9.085097313,5.657381296,149610,26,4
2409,8.003494978,5.675510883,149405,26,4
1144,8.007061243,5.797541142,149789,26,4
1556,8.020021439,5.122997046,153091,26,5
1526,8.004885197,5.124678135,152435,26,5
1326,8.004576206,5.138266087,153016,26,5
1299,8.014223814,5.534050703,160206,26,6
1647,8.006146193,5.547187805,160603,26,6
2190,8.004191875,5.55549264,160554,26,6
1919,8.005905151,5.178941965,150274,26,7
2080,8.008849621,5.156870842,149873,26,7
1173,8.008963346,5.174706221,149910,26,7
1124,8.004343033,5.245985031,149507,26,8
1911,8.005531073,5.142850161,149053,26,8
1225,8.016612291,5.545959234,149210,26,8
1227,7.781192303,5.552670002,150899,26,9
1114,7.784871817,5.523462772,150966,26,9
1200,7.781335592,5.52158308,150616,26,9
2390,7.778808594,5.533275843,151059,26,10
1718,7.7826612,5.529538393,150838,26,10
1746,7.782499075,5.550106287,150827,26,10
2360,7.793294907,5.12074542,162345,26,11
1561,7.792332411,5.131016731,162498,26,11
1962,7.776972532,5.10099268,162214,26,11
2840,7.792921543,5.104321957,152263,26,12
2211,7.785202742,5.105315924,151732,26,12
2315,7.805179119,5.144253492,151360,26,12
2170,7.778531551,5.573816776,150321,26,13
1052,7.783055067,5.593304396,150289,26,13
3210,7.779768467,5.546730995,150181,26,13
2860,7.779505253,5.59356761,163100,26,14
1085,7.783221722,5.561492443,162558,26,14
854,7.780055285,5.579020739,161651,26,14
2660,7.781972647,5.145928383,162332,26,15
1605,7.787114859,5.157162428,161800,26,15
1228,7.782670259,5.163555861,162148,26,15
2270,7.783376694,5.59770298,151234,26,16
3050,7.788539648,5.698652267,151254,26,16
1444,7.780281305,5.585619688,151201,26,16
1084,7.787273645,5.133234024,150661,26,17
2250,7.790552139,5.098237276,150543,26,17
1268,7.780611038,5.134844303,150881,26,17
992,7.781439781,5.141940355,161414,26,18
3110,7.784234047,5.137080908,160915,26,18
789,7.780795813,5.11548996,161023,26,18
2050,7.779851675,5.545208693,160468,26,19
1457,7.79020834,5.574774504,160035,26,19
1007,7.783816576,5.648616314,160122,26,19
2031,7.779598713,5.540882587,152181,26,20
1993,7.783684731,5.53506279,152435,26,20
2569,7.778466702,5.559530497,151978,26,20
933,8.007174253,5.563171148,151325,26,21
2376,8.004406452,5.590190887,151223,26,21
1602,8.004589081,5.550697088,150904,26,21
1680,8.006343126,5.595534086,150580,26,22
1717,8.00829339,5.566833258,150197,26,22
2151,8.005955935,5.566547394,150205,26,22
2536,8.010401011,5.11960268,151320,26,23
1209,8.005245447,5.113698721,151754,26,23
2613,8.013982058,5.112594843,151353,26,23
1906,8.0066576,5.520201445,163855,26,24
2140,8.003852844,5.524646997,163697,26,24
3210,8.00499773,5.501036644,164022,26,24
1510,8.008944035,5.613259554,151288,26,25
1740,8.003834724,5.589821577,151090,26,25
2633,8.003859997,5.595463753,150965,26,25
1287,8.008215666,5.136778831,151023,26,26
1930,8.007286072,5.146307468,150770,26,26
2910,8.007277012,5.201597214,150331,26,26
1375,8.017688513,5.563465834,158576,27,1
1137,8.01499486,5.581490755,159124,27,1
1163,8.003678799,5.584694624,158478,27,1
1428,8.004756212,5.562404156,159451,27,2
1078,8.006548643,5.561172247,159608,27,2
1343,8.010043621,5.548715115,159012,27,2
1829,8.003515244,5.11031723,159362,27,3
1076,8.003428698,5.111887932,159429,27,3
1114,8.004547119,5.09465909,158767,27,3
1399,8.011230707,5.575452089,149800,27,4
1441,8.00365901,5.578532696,149580,27,4
1338,8.006221056,5.589799166,149908,27,4
2039,8.016551733,5.140339375,152217,27,5
917,8.004662514,5.149868011,152348,27,5
2153,8.006191015,5.148014784,153085,27,5
1343,8.013195992,5.545454502,158437,27,6
2220,8.008094788,5.51947093,158943,27,6
2013,8.009220123,5.545115948,158216,27,6
2105,8.004887581,5.195044518,149516,27,7
839,8.005745888,5.203752041,149215,27,7
880,8.008229256,5.165226936,150300,27,7
1384,8.007814169,5.171380281,149406,27,8
2055,8.006817341,5.161787033,149097,27,8
1970,8.014172077,5.137302876,149755,27,8
1025,7.784419298,5.532634497,150562,27,9
1867,7.786712885,5.539663792,150670,27,9
2405,7.781214476,5.520224333,150448,27,9
1319,7.778913498,5.526262283,151057,27,10
2230,7.777698278,5.682103157,150724,27,10
1090,7.780196905,5.565431356,150701,27,10
2260,7.797176123,5.139900923,160567,27,11
1427,7.781461477,5.142092466,160982,27,11
1471,7.778465509,5.135918379,160721,27,11
1725,7.788646221,5.143226862,151820,27,12
1004,7.782797098,5.104993343,151527,27,12
1481,7.776419163,5.117956638,151415,27,12
1983,7.778205395,5.578894138,149968,27,13
1510,7.776946068,5.546966076,149855,27,13
1726,7.77941227,5.554761887,150445,27,13
2007,7.779784918,5.56419158,161000,27,14
1586,7.778642416,5.555461645,161159,27,14
1436,7.783434153,5.683465242,161121,27,14
1834,7.785189152,5.141397238,161293,27,15
2990,7.777857304,5.172481298,161275,27,15
1071,7.781471014,5.18302083,160902,27,15
2073,7.78076005,5.841528893,150761,27,16
783,7.791247368,5.591353893,151041,27,16
2142,7.779886961,5.702228546,151190,27,16
2970,7.786760569,5.153992891,151035,27,17
2810,7.795288324,5.15323329,150626,27,17
1045,7.786223173,5.317428827,150541,27,17
3020,7.788784742,5.15459013,158863,27,18
1729,7.780390978,5.159593582,160004,27,18
3980,7.77879262,5.148844957,159660,27,18
1875,7.777240992,5.575463057,159530,27,19
2580,7.77863431,5.5920856,157983,27,19
1389,7.779355288,5.564567804,158348,27,19
1147,7.778386831,5.64850831,152869,27,20
1411,7.780326128,5.552123547,152586,27,20
2007,7.782783747,5.534839869,152297,27,20
847,8.007169485,5.588127613,151301,27,21
1467,8.004719734,5.579244375,151554,27,21
1469,8.009743929,5.586082935,151768,27,21
1109,8.006388903,5.570107937,150212,27,22
2310,8.003981352,5.55407238,149879,27,22
2010,8.009716272,5.56094265,150202,27,22
3060,8.015212297,5.152306795,151575,27,23
2890,8.007174969,5.166957855,150876,27,23
3680,8.008826733,5.143708229,151415,27,23
2980,8.008723974,5.715366602,162444,27,24
2970,8.004672766,5.651332617,162430,27,24
1049,8.011737347,5.515138388,162267,27,24
1065,8.007141829,5.602107048,151973,27,25
1906,8.00971961,5.587549925,151764,27,25
2850,8.012321472,5.576594114,151689,27,25
1946,8.007912636,5.182155848,149002,27,26
2140,8.015012503,5.207885027,149025,27,26
3180,8.006021976,5.205463648,148661,27,26
1170,8.013465405,5.188287735,157877,27,27
1527,8.005955935,5.17786026,158310,27,27
2013,8.013467789,5.168482065,157846,27,27
1681,8.022630453,5.58645606,158840,28,1
1009,8.012384892,5.574213505,158895,28,1
1336,8.007528543,5.552910805,158848,28,1
1126,8.016334057,5.659622908,158813,28,2
2380,8.010500908,5.579002619,159516,28,2
1581,8.012280941,5.59509325,159542,28,2
2662,8.007164478,5.477881432,159730,28,3
2001,8.004262924,5.470426083,160085,28,3
1416,8.003837585,5.457887888,159785,28,3
1531,8.017136812,5.559827805,148142,28,4
1346,8.022027493,5.556980848,148553,28,4
1479,8.007999182,5.555929422,147889,28,4
1879,8.027216434,5.489249229,150477,28,5
1674,8.006005526,5.535524368,150965,28,5
1729,8.004194498,5.485461473,151190,28,5
1905,8.056056261,5.569568396,157931,28,6
1480,8.012918949,5.530735731,158592,28,6
1173,8.008069992,5.525783062,158747,28,6
1737,8.011333466,5.539598465,148266,28,7
1271,8.008709669,5.523961067,148652,28,7
1388,8.011706829,5.533773184,148784,28,7
1887,8.014713287,5.525874615,147765,28,8
1721,8.015012741,5.519868135,147680,28,8
937,8.013794661,5.501495123,148440,28,8
2067,7.780233145,5.549825668,148711,28,9
1020,7.789223671,5.527436495,148512,28,9
1864,7.779010773,5.566234112,149653,28,9
905,7.781183958,5.652191401,148687,28,10
1522,7.780021667,5.548714399,148950,28,10
1918,7.786152124,5.558572292,149217,28,10
804,7.791933775,5.504251719,160815,28,11
1218,7.788062572,5.512608528,160886,28,11
1116,7.777416229,5.457978725,160999,28,11
2022,7.782809734,5.450427294,150193,28,12
2218,7.779469728,5.45519805,149945,28,12
1935,7.78997612,5.446605444,150182,28,12
1302,7.777305603,5.569861889,148778,28,13
1751,7.777380228,5.564044952,148361,28,13
2630,7.7804842,5.575176954,148570,28,13
1430,7.77795434,5.539034128,160407,28,14
1843,7.779261827,5.577488899,161074,28,14
1485,7.781180143,5.564629078,161515,28,14
1247,7.782619476,5.513489723,161377,28,15
976,7.779114246,5.512996912,161290,28,15
2180,7.783565283,5.512347698,161521,28,15
1718,7.788187265,5.596580029,149963,28,16
1840,7.784970999,5.537748337,149816,28,16
1583,7.780917168,5.534409285,149471,28,16
2750,7.78168869,5.489917755,148892,28,17
1065,7.784082651,5.495191336,149339,28,17
2024,7.783311605,5.489164829,148912,28,17
2580,7.778534174,5.510554552,159651,28,18
2290,7.780123711,5.513858557,159546,28,18
2492,7.777589798,5.489790916,159606,28,18
1903,7.779749632,5.539315462,157816,28,19
971,7.781019926,5.570300102,158583,28,19
1733,7.775767326,5.529946804,159309,28,19
1715,7.779701233,5.541953802,151841,28,20
2640,7.777587414,5.549420357,151335,28,20
1033,7.779266357,5.566790581,151669,28,20
1941,8.014656782,5.555247068,149306,28,21
1983,8.006807566,5.555641651,149917,28,21
1673,8.006760597,5.579868793,149950,28,21
767,8.013585329,5.545596838,148747,28,22
1930,8.00813961,5.556010723,148969,28,22
2640,8.020745516,5.530730724,148829,28,22
2486,8.016772985,5.509779453,149975,28,23
1802,8.007006884,5.488462448,150515,28,23
2740,8.018004894,5.470849037,150045,28,23
2459,8.011645079,5.525265694,161514,28,24
2054,8.006835699,5.487998009,162647,28,24
1239,8.006107807,5.499192238,161841,28,24
1138,8.0204072,5.589840651,148938,28,25
1518,8.007631063,5.569528818,149732,28,25
1659,8.010626316,5.301338196,150087,28,25
1478,8.014293194,5.541489363,149364,28,26
1055,8.011601686,5.520116806,149257,28,26
2200,8.012701511,5.508282185,149453,28,26
1836,8.01161623,5.646541834,158109,28,27
2870,8.007734776,5.976084232,158709,28,27
2660,8.012234688,5.484112978,158026,28,27
1738,8.027345181,5.512834787,150462,28,28
1596,8.010558128,5.499709845,151163,28,28
1309,8.007506847,5.47890234,151174,28,28
1362,8.776090622,5.57064271,153935,29,1
1683,8.773607254,5.566081524,153634,29,1
1875,8.771775246,5.5484519,153743,29,1
1549,8.785246849,5.577909708,153638,29,2
977,8.770787477,5.595391989,154026,29,2
1170,8.77210927,5.592047453,154490,29,2
680,8.770722628,5.528838158,154704,29,3
1886,8.771331787,5.4940207,155231,29,3
2300,8.776519299,5.492317915,155194,29,3
1894,8.774758816,5.567064762,148214,29,4
699,8.768476009,5.577617884,148857,29,4
1663,8.770436287,5.554913044,148734,29,4
1586,8.770881653,5.518259287,150828,29,5
861,8.771489382,5.521569967,151220,29,5
2390,8.775793552,5.51702404,150767,29,5
1490,8.780394793,5.537268162,153143,29,6
1773,8.775895596,5.538288593,153692,29,6
1808,8.770363092,5.534166336,153800,29,6
1948,8.77768445,5.561526775,148600,29,7
1401,8.774499178,5.560625792,148713,29,7
1728,8.773720503,5.524909735,148646,29,7
1045,8.781253576,5.556557178,147759,29,8
1812,8.776814461,5.54466033,148296,29,8
1832,8.772144556,5.555753946,148076,29,8
1398,7.783442259,5.563752174,148276,29,9
1472,7.784190416,5.558649063,148733,29,9
1779,7.784019947,5.548308372,148486,29,9
1197,7.781382322,5.5432446,150031,29,10
812,7.780745983,5.546117783,149478,29,10
1931,7.780180216,5.800194502,149436,29,10
1316,7.791246176,5.509079695,155407,29,11
1034,7.791142225,5.543729305,155772,29,11
1528,7.778728962,5.532521009,155686,29,11
1564,7.788947105,5.506486416,149950,29,12
1965,7.785830259,5.513164759,150066,29,12
2114,7.786150455,5.494915485,150261,29,12
1395,7.779456615,5.535103321,148957,29,13
1871,7.776496649,5.518780231,149008,29,13
1079,7.780100584,5.527588606,148060,29,13
1745,7.780172348,5.591714621,155131,29,14
944,7.777791023,5.543446064,155437,29,14
1534,7.785632372,5.585043907,155298,29,14
2004,7.789160252,5.574064016,155191,29,15
2810,7.776629925,5.582448721,155552,29,15
910,7.78380847,5.553076744,155781,29,15
3040,7.781194448,5.580964565,149816,29,16
1918,7.794351578,5.642551422,149669,29,16
1276,7.781938076,5.585742474,149852,29,16
1310,7.801455259,5.490216017,149077,29,17
677,7.78798008,5.509460449,149474,29,17
