"","x"
"338",0.433541837563943
"339",0.320501967630584
"340",0.281582644503715
"341",3.21574827242511
"342",1.20383395146923
"343",0.293042961058546
"344",0.438259536521294
"345",0.483878237387735
"346",1.23219845325514
"347",1.11733367382533
"348",1.56622468389399
"349",1.53798548129694
"350",0.10969623341898
"351",0.0286929780096443
"352",1.93392438087354
"353",2.4703820464028
"354",0.661258186612791
"355",2.45935624972056
"356",0.192574069470865
"357",0.970092817685888
"358",0.478031673878746
"359",0.329305305736789
"360",1.79318334391265
"361",0.80121461415402
"362",1.03624072691571
"363",1.26815036430307
"364",1.51057910915929
"365",1.52539034505319
"366",1.45671831185327
"367",0.910426130489626
"368",0.646779831724096
"369",0.505458453371915
"370",1.9828040367963
"371",4.73012146905012
"372",0.880502812966355
"373",0.82491689147286
"374",2.27984608357988
"375",1.39062725049665
"376",0.109642973443755
"377",1.03362193970816
"378",1.35519310471651
"379",1.41693623108044
"380",1.79533015540686
"381",0.744678136627982
"382",1.95392809261662
"383",0.57609055369165
"384",0.74138190253872
"385",0.402066798441062
"386",0.145244155115179
"387",0.679410554208076
"388",0.969905340592533
"389",2.00770988924819
"390",0.393130014276586
"391",0.386800451160276
"392",0.376170532754315
"393",1.29620230515523
"394",1.40962459915927
"395",0.716010340028625
"396",1.11816445835069
"397",1.70108954376407
"398",0.0182744694273751
"399",0.645403437341358
"400",1.72407155059685
"401",1.57384391420803
"402",0.260003568711582
"403",2.24066306926484
"404",2.57396089491155
"405",2.67066837350896
"406",1.95176672169819
"407",1.23526570131015
"408",0.42288255880613
"409",0.729080397029819
"410",2.28676110313864
"411",5.02644086887837
"412",0.135399184521056
"413",1.25482335435044
"414",2.5009783604854
"415",1.9369791511258
"416",0.229828106653109
"417",0.6508607749305
"418",2.48337496991491
"419",2.19212507604807
"420",1.98148899593133
"421",2.58352867290167
"422",0.095795730320134
"423",2.03024523816009
"424",0.128985195860679
"425",0.266826417952075
"426",1.35641074159409
"427",0.0670965371729224
"428",2.4261714700697
"429",0.277335482776706
"430",0.559465679884887
"431",0.401256697149563
"432",1.01262052499587
"433",2.04972225045149
"434",1.92851100089391
"435",1.55721225514255
"436",3.30401809330465
"437",0.707918930691783
"438",0.771389814944698
"439",2.53403382168091
"440",2.55319758069592
"441",0.875694795287082
"442",3.18559568511638
"443",3.38703276973483
"444",3.63103657171428
"445",2.53095563948104
"446",0.694685108437497
"447",0.42636167187495
"448",0.469478712044335
"449",3.1256074165969
"450",5.56252233466357
"451",0.637343574004845
"452",1.10120020425306
"453",3.84852665729425
"454",3.39419682575807
"455",0.426179211095409
"456",0.743079222237895
"457",3.43434019250168
"458",3.45835990620652
"459",2.59235881139936
"460",3.00897295673371
"461",0.452744434238618
"462",3.34900493847129
"463",0.169028240994777
"464",1.90073615472685
"465",0.525637267506355
"466",3.80144153385385
"467",0.0250387094459583
"468",0.0748021012186513
"469",0.761424347223922
"470",0.162287899850433
"471",2.6155905541327
"472",2.84809448386171
"473",2.40791654709705
"474",2.56466043093817
"475",1.02606321317872
"476",1.56494356260691
"477",1.88455163110545
"478",1.76279608664368
"479",0.850725361264089
"480",2.79855548792118
"481",2.94666621795152
"482",2.48152039454672
"483",2.60422904859279
"484",0.169263860647185
"485",0.99506551617668
"486",0.745952042060267
"487",2.6496177969041
"488",5.66013853235581
"489",1.16449234748886
"490",0.383661375454935
"491",3.20292318329589
"492",2.11423772741447
"493",1.3747450189281
"494",0.613077049815089
"495",2.38197932733868
"496",2.36553491254563
"497",1.68188577729624
"498",2.49395249117569
"499",0.91687640762688
"500",1.344136105414
"501",2.73158780851686
"502",0.728309085340996
"503",2.81715421522701
"504",1.32449137216412
"505",1.21667659382884
"506",1.20566883452922
"507",0.299207787854328
"508",2.43766881200263
"509",1.94529407901254
"510",1.70575025303241
"511",3.15217097748803
"512",0.0538262787190291
"513",3.06208432710989
"514",0.127024368673652
"515",0.416292099690175
"516",0.409976170017181
"517",3.4913686693908
"518",0.521452613131807
"519",0.881526523686347
"520",0.361726293715691
"521",0.939482236098726
"522",2.45633583687357
"523",1.39490793143378
"524",5.34747155580527
"525",2.26881894757811
"526",0.945968398643565
"527",3.2959991714232
"528",0.387476791827751
"529",1.94782710682173
"530",1.55590159326796
"531",2.93803252441847
"532",0.261123807729568
"533",1.95061564563377
"534",2.9483810793955
"535",0.757370792921108
"536",1.08846177047596
"537",0.329293247625223
"538",0.163860523621857
"539",3.1901685689111
"540",1.81129291944406
"541",1.06026999575128
"542",2.38551908133812
"543",1.60126381450758
"544",2.20534251593146
"545",2.35107298156021
"546",1.75579421524069
"547",3.39264848788967
"548",0.469106593786925
"549",3.35575660765818
"550",0.488697449918853
"551",0.152694128891866
"552",3.19855572544333
"553",0.875974959853473
"554",0.570993937933373
"555",0.139798290143851
"556",1.53796919853225
"557",2.83812529335647
"558",2.39304095623366
"559",6.26055973569494
"560",2.64721734812591
"561",2.00598833146579
"562",3.83543903822827
"563",0.531483374224784
"564",2.83089484226174
"565",0.705186423126221
"566",3.50323845026602
"567",0.497864250707011
"568",2.09702366010281
"569",3.51675287480811
"570",0.214679932746797
"571",0.751886582349911
"572",0.358535071258792
"573",0.23002293952684
"574",3.58808092375212
"575",3.02449945987487
"576",0.435191444144131
"577",3.13744140461017
"578",0.449818167072522
"579",2.40091894225512
"580",2.47745727748274
"581",2.40649794379336
"582",3.42596368288456
"583",1.10722418600931
"584",3.90889267775494
"585",2.57747839073724
"586",1.18056321060168
"587",4.08092956376911
"588",1.29878921363942
"589",0.766090082195035
"590",0.28616385678793
"591",2.9434986306751
"592",0.162673440112798
"593",3.58270588949446
"594",3.72966761257143
"595",0.0819320406023181
"596",0.902365576329814
"597",2.85922589560777
"598",0.611362291630613
"599",3.26988977565467
"600",3.89678083202782
"601",0.334458686584547
"602",2.76378113833692
"603",0.91034954361637
"604",0.821380935255632
"605",2.69029207903717
"606",2.97764818312
"607",1.16475528810722
"608",3.81546550807074
"609",0.565612688412827
"610",2.5215675868088
"611",4.09310646620201
"612",0.239337732002582
"613",0.474068707278946
"614",2.72813121814019
"615",0.315140365692457
"616",0.758265641092237
"617",2.04803349735322
"618",4.85010991290088
"619",5.48482884281426
"620",1.72182334285544
"621",0.632352064948854
"622",1.23406299772337
"623",0.212926320285028
"624",3.97329342706843
"625",0.326619962563861
"626",0.722908197717118
"627",4.65958273377441
"628",0.823506967730395
"629",2.20584148671188
"630",5.37694317097749
"631",1.61294590457836
"632",2.09256323517035
"633",0.855470698000069
"634",1.98508318449471
"635",0.0854438108172104
"636",1.56414489731051
"637",1.95892857272317
"638",1.61919226396127
"639",5.68652168912582
"640",1.77726289629338
"641",0.740193287532321
"642",1.34067977399955
"643",1.83147608611198
"644",4.7601293604701
"645",1.0436475961894
"646",2.69143521474918
"647",0.0481100781195209
"648",2.85476616516353
"649",1.8378913347387
"650",1.325363493397
"651",2.78359176783853
"652",5.2390698863503
"653",1.69894589608272
"654",1.98546107397505
"655",1.13925710701074
"656",2.13698791073655
"657",1.15659382086279
"658",2.50372763046085
"659",1.37118654278857
"660",2.02157328473393
"661",2.50557562447073
"662",1.72581169355573
"663",5.72300014207886
"664",1.07225579635467
"665",6.11699839267451
"666",1.95358316263614
"667",2.04101913235011
"668",1.2516328083817
"669",0.730884479873833
"670",1.75078061422972
"671",5.07392804128323
"672",5.72064053809552
"673",1.44173116888442
"674",1.45453215771392
"675",1.37098371661052
"676",1.75952733730727
"677",2.31296117519533
"678",1.61439354532514
"679",1.26517881544665
"680",2.14540098137924
"681",1.14150310635214
"682",3.45429216089734
"683",0.0391969823264304
"684",4.87736874920482
"685",3.60286114285636
"686",3.90343828986473
"687",1.07328279066913
"688",1.13922942182865
"689",1.90692958273263
"690",2.02512301933496
"691",0.0816022294855117
"692",1.64471611980857
"693",0.994992405926677
"694",5.40168185822987
"695",0.174192797508265
"696",4.77551797526915
"697",1.00408107391153
"698",4.71347012378191
"699",1.23492107213398
"700",0.606254016275855
"701",3.73207548082233
"702",4.15107598803161
"703",5.33345163966452
"704",3.82331695309473
"705",1.14767820249315
"706",0.16955822582409
"707",0.596502368771795
"708",4.93619394935241
"709",1.04574298353274
"710",1.73296854596687
"711",1.77355741811192
"712",0.201210748244563
"713",2.99367947149411
"714",0.925166296170669
"715",4.57047640678274
"716",3.33512385061965
"717",3.65674879595295
"718",0.522184108432192
"719",0.182167078667351
"720",0.908143889032885
"721",1.98717313951781
"722",0.798420531732575
"723",0.642144442315022
"724",1.04740058993896
"725",5.03162895690552
"726",0.444643085240639
"727",3.78729108491015
"728",0.329663420128451
"729",4.49683089223197
"730",1.45735773073957
"731",0.719588951898928
"732",3.21420337735037
"733",3.29457703667909
"734",5.15355160237167
"735",3.18080028984929
"736",0.337901020186063
"737",0.583574793320366
"738",0.420346415476264
"739",3.51295889968757
"740",1.73310167900353
"741",1.70923100444291
"742",0.49224455231996
"743",2.34963556339027
"744",1.47879707493343
"745",4.08585593992255
"746",2.24573871584695
"747",3.17640523651634
"748",0.693074028605281
"749",0.681235573168152
"750",0.471227494406083
"751",2.89212144680858
"752",1.62511482449467
"753",0.445840628350268
"754",0.247384278938885
"755",4.78003746720266
"756",1.13003316894888
"757",3.06108013859145
"758",0.207008124570844
"759",3.92889827382612
"760",0.899205129530884
"761",0.0729530933931102
"762",2.62197213216306
"763",2.57791787039851
"764",4.59172962781958
"765",2.76267747793498
"766",0.218784231807355
"767",1.26110365318279
"768",1.23581217333254
"769",3.13356770414
"770",1.16407194912179
"771",3.35306402977951
"772",1.13568414522103
"773",0.291620700930721
"774",5.03671573269428
"775",0.99944790217242
"776",4.19650669002951
"777",1.60756244528833
"778",0.628068292873568
"779",1.49224485207055
"780",0.637366780618297
"781",0.615585666951546
"782",1.8642809508016
"783",5.88526211067645
"784",0.675097989969338
"785",2.52234886050293
"786",3.55729279663306
"787",4.97247745348415
"788",4.87074868531416
"789",3.55952797981744
"790",1.53029778833569
"791",1.7082175429392
"792",5.72683877838631
"793",1.36176345788899
"794",3.71941891239969
"795",0.512702550688054
"796",0.93292188567348
"797",2.107592499128
"798",5.00356109264064
"799",3.06346749271144
"800",0.366617223524056
"801",0.61388480412954
"802",7.21326205633614
"803",0.569477961585132
"804",3.109858100942
"805",3.60303164980836
"806",0.226058932145953
"807",3.71188945676359
"808",2.23520290006634
"809",0.402539429216205
"810",7.92577822551494
"811",2.43831886650919
"812",4.24793321325679
"813",2.60506165458111
"814",4.0132441541423
"815",3.71233724236101
"816",5.15663746759666
"817",0.650405991247641
"818",3.50507986816891
"819",7.37921153218996
"820",0.785986254248705
"821",2.46746718526233
"822",2.95080490983201
"823",0.329409125232054
"824",1.36955074923583
"825",6.19058301820091
"826",2.62111466400698
"827",0.480371050281246
"828",2.56362106454807
"829",6.52308222303203
"830",0.13800879175956
"831",3.04302686117362
"832",2.45362017892256
"833",0.914841557179063
"834",3.03712209164253
"835",1.96929196087298
"836",1.05172117801486
"837",7.2114191036654
"838",1.91119223297726
"839",3.58605618577781
"840",2.32595663627871
"841",3.51963027608278
"842",3.87097336142886
"843",0.0367389853339297
"844",3.45031564581237
"845",7.04491961124321
"846",0.0380292354317682
"847",2.46000963220979
"848",1.47217180238171
"849",0.923646204185207
"850",0.344532998506338
"851",5.75868796622525
"852",1.81100086371597
"853",2.1542137291883
"854",2.53839248362049
"855",6.25351155954663
"856",1.05886232452742
"857",2.00756954772592
"858",1.80534954173985
"859",1.4004591630233
"860",2.21977246988378
"861",1.236755169605
"862",6.73203876722065
"863",0.880044766035603
"864",2.60377460572091
"865",1.8390690043437
"866",2.91696107327699
"867",4.28693740384026
"868",0.705109484966023
"869",2.42799620854432
"870",6.40112587751033
"871",1.11257010220843
"872",1.90470608110342
"873",0.857570614755076
"874",1.72114780306127
"875",0.852797103544933
"876",6.31572071588208
"877",1.19256392721428
"878",1.76426674825341
"879",2.21510644080427
"880",4.94101654848515
"881",1.67893672685939
"882",0.908049442414754
"883",2.58306853568124
"884",1.3337038820015
"885",3.10421730694517
"886",6.13724166769093
"887",0.250694611439911
"888",2.23271045847724
"889",1.74304704998352
"890",2.16825976714745
"891",3.16002198981996
"892",0.856487175223009
"893",2.28367347594296
"894",5.5907246583538
"895",1.13551860061088
"896",1.36651684084353
"897",1.11499235964268
"898",0.480685334401642
"899",1.33921036605019
"900",6.08473492270722
"901",1.72416503308285
"902",1.95763957965709
"903",2.32573208365312
"904",4.01859278238835
"905",1.87738528756847
"906",1.20627423675285
"907",1.16056103783092
"908",2.04974081870864
"909",1.55303229620487
"910",5.79819400927646
"911",0.526102387869344
"912",0.777032400978076
"913",1.22646679593454
"914",1.81177228667138
"915",1.51979599014606
"916",1.3361280043241
"917",6.03964013031462
"918",2.62422319296515
"919",1.3695087069154
"920",0.113938578182918
"921",1.86560716014599
"922",1.91865523433817
"923",5.87737075695892
"924",0.807843776567488
"925",2.60610816739717
"926",2.46462179449356
"927",3.22001835994956
"928",2.27158717235785
"929",0.0201350072714739
"930",1.47097467431827
"931",0.64133033068325
"932",5.01515978650897
"933",1.60207427591147
"934",0.950435963098062
"935",0.0173307596527863
"936",0.843178637135647
"937",3.97233961147582
"938",1.70006857755955
"939",4.62044706986847
"940",2.80883493036109
"941",0.0200883778548757
"942",0.108652135064105
"943",1.77304992779342
"944",2.23628156485697
"945",4.94523223926146
"946",3.5361231549796
"947",0.199429480929545
"948",0.51407807919276
"949",2.51098533097856
"950",0.712043469144014
"951",1.94245941041411
"952",1.45087144127261
"953",1.65630121583836
"954",4.23887549069391
"955",0.71446253784606
"956",1.43681972207623
"957",2.2529209501473
"958",2.478663496258
"959",1.31465237596714
"960",2.39141040435495
"961",3.98567387568114
"962",0.918222233508828
"963",0.649115944012593
"964",0.949577330868301
"965",0.736407726440497
"966",3.79060643867088
"967",2.71424052276408
"968",0.144375845696437
"969",0.391345455412619
"970",1.62524202886524
"971",0.575877840574698
"972",1.46000922739611
"973",1.99891667062604
"974",1.33796450108912
"975",1.9313940935507
"976",0.95499120548584
"977",1.33234078962037
"978",2.41580067990021
"979",0.0250125369864342
"980",0.728793218041471
"981",5.57207157573336
"982",0.0692250269632382
"983",0.904789696143219
"984",0.424242707387606
"985",2.04573137226233
"986",1.41975760390357
"987",1.95029189374264
"988",0.139076721975847
"989",0.227340738900718
"990",1.32037440721244
"991",1.16349022266559
"992",0.678559814040074
"993",1.35521993120722
"994",0.831364269297293
"995",1.8094330283264
"996",0.0634641242299026
"997",0.456812096772126
"998",0.9459364168927
"999",0.192253608079
"1000",2.02869814478422
"1001",2.13736117032771
"1002",0.387786434614341
"1003",0.0780855463590662
"1004",1.98219554572677
"1005",0.741951599747821
"1006",1.84839463700334
"1007",0.083682296874418
"1008",0.600428465569522
"1009",0.406625153402622
"1010",0.0721865799310315
"1011",0.392277951390287
"1012",1.46921233168271
"1013",0.70672812640462
"1014",1.36858777677023
"1015",0.589252164217847
"1016",0.87854164273341
"1017",0.619840285809914
"1018",1.66246031311852
"1019",1.2980979484375
"1020",0.680147215963132
"1021",0.404294152181798
"1022",0.143163353595373
"1023",0.179706314221338
"1024",1.06009112366817
"1025",0.4055025441514
"1026",0.0454795595759947
"1027",0.329613518451318
"1028",0.857998730641913
"1029",0.856079936607472
"1030",0.763816010620985
"1031",0.756960610882125
"1032",1.10357386724608
"1033",0.189933381712549
"1034",1.78983391188485
"1035",1.48329189208507
"1036",1.62954832555032
"1037",1.28921571174645
"1038",1.10861032171256
"1039",1.82155568422415
"1040",0.176201564611407
"1041",0.291401954212791
"1042",1.65797130401691
"1043",0.275795940816021
"1044",0.675162082031804
"1045",0.230083210156874
"1046",0.926473943894111
"1047",1.35595000859974
"1048",0.979525980898657
"1049",1.16640575344342
"1050",0.719003313242755
"1051",0.578213119867659
"1052",0.86986548350394
"1053",1.05959199506243
"1054",2.0666069670586
"1055",1.28962659605121
"1056",0.472997896964475
"1057",0.340797347980628
"1058",0.961917003992713
"1059",0.222650074007923
"1060",0.0954694837051768
"1061",0.696543136568804
"1062",0.150855518419027
"1063",1.55492736251347
"1064",2.15752727585055
"1065",2.30030676962649
"1066",2.15297773191364
"1067",0.329613734283576
"1068",0.60425593338385
"1069",2.85873040480488
"1070",0.0147864563803957
"1071",1.19415247036087
"1072",1.2294601319966
"1073",0.705391209823979
"1074",0.298907749759932
"1075",0.10383949914751
"1076",0.150508635363039
"1077",0.240891037472664
"1078",2.87263701206555
"1079",1.75684312912036
"1080",0.256079655014506
"1081",0.144088975243218
"1082",3.40980874834115
"1083",0.698510321366999
"1084",3.3233335384636
"1085",0.417938784894361
"1086",0.713929469011916
"1087",0.685439743162357
"1088",0.769981081598221
"1089",0.383295506428542
"1090",0.0674160365210401
"1091",3.38387977812488
"1092",2.67192236295646
"1093",1.31951881962041
"1094",0.713514620992029
"1095",4.3084557418675
"1096",0.857463301795701
"1097",4.09873533500094
"1098",2.25159828153228
"1099",0.293061512560573
"1100",1.97777999798684
"1101",0.135113111551387
"1102",3.25487943219965
"1103",5.06872642463978
"1104",3.52739404016765
"1105",1.92435242840518
"1106",3.78654123472328
"1107",2.63850827331068
"1108",2.31129920996816
"1109",5.80180715472207
"1110",4.06315035945031
"1111",0.773784729833867
"1112",1.51358008271232
"1113",0.994592280326074
"1114",1.98251332319379
"1115",4.52240693945319
"1116",4.66715558937309
"1117",1.00760345153361
"1118",0.474903034149822
"1119",5.17899566470554
"1120",5.60042444517878
"1121",2.67144887234884
"1122",1.99176063096219
"1123",1.34265131890098
"1124",0.278708088883416
"1125",4.36371248451818
"1126",3.31922236663593
"1127",1.70702125817981
"1128",0.0800787690155609
"1129",5.30013758652872
"1130",5.49225897067754
"1131",0.512549237961126
"1132",0.18983371252542
"1133",1.80598823339538
"1134",5.56678637497065
"1135",4.20671418403722
"1136",0.978596607334552
"1137",0.530696227301405
"1138",4.9593028132013
"1139",6.42554296950673
"1140",1.48395750501032
"1141",1.49928226455393
"1142",0.0345742900995152
"1143",4.96517735956225
"1144",0.794656629734984
"1145",0.577686699959926
"1146",4.78308364553387
"1147",5.8061419545346
"1148",0.743356652359932
"1149",0.195298708785748
"1150",5.79792131684399
"1151",0.143110781195757
"1152",0.779531531126324
"1153",1.90649887734759
"1154",6.80051787566686
"1155",0.66157103075537
"1156",6.09139129924732
"1157",0.249547678290599
"1158",3.78073308252389
"1159",2.15940587546426
"1160",3.31738137234529
"1161",1.59752260281197
"1162",1.37352897006049
"1163",2.6720763795968
"1164",1.88463800167499
"1165",3.03653275230185
"1166",1.05573228338303
"1167",1.3866143755188
"1168",2.53289497172184
"1169",2.28551177151325
"1170",1.61280819772997
"1171",1.45072302380777
"1172",2.03875304448173
"1173",0.513217731877914
"1174",2.48012573714266
"1175",1.40401581319419
"1176",0.778598063300661
