experimentID,instanceID,instanceType,wallTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1631584887-25,i-009ea47327f511e1b,m5d.large,54.85284876823425, -r -m32 -e1 -x0 -d2,2620.881598,2615.405235,2588.329374,2588.084693,"['256 2624.482082', '512 2624.511981', '1024 2620.881598', '2048 2621.997046', '4096 2623.486558', '8192 2620.812828', '16384 2624.458095', '32768 2623.756755', '65536 2617.966776', '131072 2613.855309', '262144 2618.166283', '524288 2618.163188', '1048576 2615.405235', '2097152 2606.094971', '4194304 2581.302127', '8388608 2568.294834', '16777216 2579.979843', '33554432 2587.388529', '67108864 2588.131363', '134217728 2588.163767', '268435456 2588.486466', '536870912 2588.351888', '1073741824 2588.329374', '2147483648 2588.816773', '4294967296 2588.084693', '']",
1631584887-26,i-009ea47327f511e1b,m5d.large,54.835289001464844, -r -m32 -e1 -x0 -d2,2622.131803,2615.724121,2589.249851,2588.970121,"['256 2624.737311', '512 2624.785515', '1024 2622.131803', '2048 2623.235107', '4096 2623.881506', '8192 2621.476519', '16384 2624.175919', '32768 2623.798199', '65536 2618.189693', '131072 2618.156520', '262144 2617.991314', '524288 2617.598190', '1048576 2615.724121', '2097152 2607.156717', '4194304 2584.437093', '8388608 2562.234792', '16777216 2578.531016', '33554432 2589.440159', '67108864 2589.633130', '134217728 2588.823648', '268435456 2588.775016', '536870912 2588.789820', '1073741824 2589.249851', '2147483648 2589.374082', '4294967296 2588.970121', '']",
1631584887-27,i-009ea47327f511e1b,m5d.large,54.83016586303711, -r -m32 -e1 -x0 -d2,2621.191763,2615.942829,2590.116884,2589.582709,"['256 2624.629146', '512 2624.525643', '1024 2621.191763', '2048 2622.802254', '4096 2623.937174', '8192 2621.784815', '16384 2624.416091', '32768 2623.766178', '65536 2618.060301', '131072 2616.164143', '262144 2617.850975', '524288 2617.560903', '1048576 2615.942829', '2097152 2605.162814', '4194304 2584.733613', '8388608 2562.475227', '16777216 2578.415046', '33554432 2589.046494', '67108864 2589.737919', '134217728 2590.036250', '268435456 2589.794884', '536870912 2589.620833', '1073741824 2590.116884', '2147483648 2590.432059', '4294967296 2589.582709', '']",
1631584887-28,i-009ea47327f511e1b,m5d.large,54.83472919464111, -r -m32 -e1 -x0 -d2,2620.544821,2614.867850,2589.209805,2588.464436,"['256 2624.242453', '512 2624.500831', '1024 2620.544821', '2048 2622.340091', '4096 2623.546493', '8192 2621.081585', '16384 2624.146071', '32768 2623.580625', '65536 2618.097224', '131072 2617.950755', '262144 2617.835973', '524288 2617.825148', '1048576 2614.867850', '2097152 2603.526590', '4194304 2584.315371', '8388608 2571.676832', '16777216 2583.259438', '33554432 2588.593967', '67108864 2589.101053', '134217728 2589.214501', '268435456 2588.802599', '536870912 2588.665792', '1073741824 2589.209805', '2147483648 2588.941581', '4294967296 2588.464436', '']",
1631584887-29,i-009ea47327f511e1b,m5d.large,54.835649251937866, -r -m32 -e1 -x0 -d2,2621.485188,2615.920193,2589.461376,2588.653148,"['256 2624.208518', '512 2624.538903', '1024 2621.485188', '2048 2622.506724', '4096 2623.546435', '8192 2621.119132', '16384 2624.000519', '32768 2623.534608', '65536 2617.771914', '131072 2615.941977', '262144 2617.393780', '524288 2617.359214', '1048576 2615.920193', '2097152 2609.095891', '4194304 2585.725695', '8388608 2568.290052', '16777216 2577.472557', '33554432 2587.351181', '67108864 2588.664445', '134217728 2588.526609', '268435456 2589.067001', '536870912 2589.371451', '1073741824 2589.461376', '2147483648 2590.113313', '4294967296 2588.653148', '']",
1631584887-30,i-009ea47327f511e1b,m5d.large,54.840853214263916, -r -m32 -e1 -x0 -d2,2621.205651,2616.229324,2589.051522,2588.470328,"['256 2624.650358', '512 2624.402806', '1024 2621.205651', '2048 2622.844692', '4096 2624.072484', '8192 2621.115431', '16384 2623.970699', '32768 2623.660642', '65536 2618.057592', '131072 2618.196826', '262144 2617.933454', '524288 2617.557772', '1048576 2616.229324', '2097152 2610.548867', '4194304 2586.381573', '8388608 2560.447850', '16777216 2573.422609', '33554432 2588.326754', '67108864 2589.264179', '134217728 2589.301012', '268435456 2589.122409', '536870912 2589.024628', '1073741824 2589.051522', '2147483648 2588.865420', '4294967296 2588.470328', '']",
1631584887-31,i-009ea47327f511e1b,m5d.large,54.844887495040894, -r -m32 -e1 -x0 -d2,2622.209963,2615.676040,2588.902366,2588.566467,"['256 2624.543503', '512 2624.658510', '1024 2622.209963', '2048 2622.988810', '4096 2622.976527', '8192 2620.983460', '16384 2624.190650', '32768 2623.477670', '65536 2618.195207', '131072 2616.781591', '262144 2618.362530', '524288 2617.768174', '1048576 2615.676040', '2097152 2607.631346', '4194304 2583.671882', '8388608 2568.286694', '16777216 2578.864088', '33554432 2587.363118', '67108864 2588.314682', '134217728 2588.970993', '268435456 2589.010100', '536870912 2588.882857', '1073741824 2588.902366', '2147483648 2589.240055', '4294967296 2588.566467', '']",
1631584887-32,i-009ea47327f511e1b,m5d.large,54.845686197280884, -r -m32 -e1 -x0 -d2,2621.237516,2615.379683,2588.706819,2587.286789,"['256 2624.362188', '512 2624.403071', '1024 2621.237516', '2048 2622.599284', '4096 2623.263521', '8192 2617.704527', '16384 2624.090692', '32768 2623.446979', '65536 2617.677671', '131072 2617.602425', '262144 2617.446233', '524288 2617.270331', '1048576 2615.379683', '2097152 2605.964267', '4194304 2581.949005', '8388608 2560.272759', '16777216 2575.825299', '33554432 2587.955162', '67108864 2588.945931', '134217728 2588.650908', '268435456 2588.640700', '536870912 2588.564830', '1073741824 2588.706819', '2147483648 2589.139157', '4294967296 2587.286789', '']",
1631584887-33,i-009ea47327f511e1b,m5d.large,54.831892013549805, -r -m32 -e1 -x0 -d2,2621.225797,2615.235664,2589.317325,2588.434272,"['256 2624.514089', '512 2624.657576', '1024 2621.225797', '2048 2623.161278', '4096 2623.396356', '8192 2621.037362', '16384 2624.163278', '32768 2623.612199', '65536 2618.158004', '131072 2616.824722', '262144 2618.405724', '524288 2618.064806', '1048576 2615.235664', '2097152 2604.431049', '4194304 2583.601229', '8388608 2569.812715', '16777216 2582.813674', '33554432 2588.894150', '67108864 2589.157414', '134217728 2589.289629', '268435456 2589.223735', '536870912 2589.345217', '1073741824 2589.317325', '2147483648 2589.728143', '4294967296 2588.434272', '']",
1631584887-34,i-009ea47327f511e1b,m5d.large,54.837865352630615, -r -m32 -e1 -x0 -d2,2621.136871,2615.501358,2589.180396,2589.226372,"['256 2624.611010', '512 2624.477996', '1024 2621.136871', '2048 2622.542537', '4096 2623.918499', '8192 2620.225660', '16384 2624.360183', '32768 2623.825799', '65536 2617.980866', '131072 2617.871854', '262144 2617.708732', '524288 2617.377779', '1048576 2615.501358', '2097152 2604.863800', '4194304 2584.350451', '8388608 2569.807483', '16777216 2582.328699', '33554432 2588.151393', '67108864 2588.772496', '134217728 2588.397559', '268435456 2588.693470', '536870912 2588.668762', '1073741824 2589.180396', '2147483648 2588.987376', '4294967296 2589.226372', '']",
1631584887-35,i-009ea47327f511e1b,m5d.large,54.83329749107361, -r -m32 -e1 -x0 -d2,2621.135403,2615.970304,2589.292100,2589.697258,"['256 2624.470426', '512 2624.684322', '1024 2621.135403', '2048 2622.673683', '4096 2623.886743', '8192 2621.573881', '16384 2624.199684', '32768 2623.690179', '65536 2618.722199', '131072 2617.161892', '262144 2618.799787', '524288 2618.220687', '1048576 2615.970304', '2097152 2604.793901', '4194304 2585.164989', '8388608 2571.963837', '16777216 2583.792192', '33554432 2589.454099', '67108864 2589.307567', '134217728 2589.222915', '268435456 2589.386943', '536870912 2589.336194', '1073741824 2589.292100', '2147483648 2589.533223', '4294967296 2589.697258', '']",
1631584887-36,i-009ea47327f511e1b,m5d.large,54.83346247673035, -r -m32 -e1 -x0 -d2,2621.076326,2615.734891,2589.778779,2588.963195,"['256 2624.672187', '512 2624.593742', '1024 2621.076326', '2048 2623.101123', '4096 2623.944662', '8192 2621.960504', '16384 2624.270407', '32768 2623.564301', '65536 2618.050385', '131072 2618.217241', '262144 2617.904520', '524288 2617.898728', '1048576 2615.734891', '2097152 2609.320205', '4194304 2583.956215', '8388608 2567.931581', '16777216 2578.459871', '33554432 2587.393671', '67108864 2588.838766', '134217728 2588.754611', '268435456 2589.464708', '536870912 2589.311092', '1073741824 2589.778779', '2147483648 2590.586335', '4294967296 2588.963195', '']",
