experimentID,instanceID,instanceType,wallTime,startTime,endTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1660141321-0,i-0ba68fc7bef239749,m5d.large,53.34692859649658,1660141441.9209096,1660141495.2678382, -w -m32 -e1 -x0 -d2,11557.193140,11120.465017,7943.423544,8140.832319,"['256 17673.496779', '512 13766.481035', '1024 11557.193140', '2048 11166.257340', '4096 11305.314052', '8192 11782.238345', '16384 11794.101725', '32768 12192.066136', '65536 11164.784298', '131072 11149.539550', '262144 11128.795936', '524288 13550.069575', '1048576 11120.465017', '2097152 10796.128736', '4194304 11034.442290', '8388608 10547.455562', '16777216 8376.835931', '33554432 7910.734738', '67108864 7876.341549', '134217728 8010.889145', '268435456 7739.769093', '536870912 7295.015363', '1073741824 7943.423544', '2147483648 7984.080183', '4294967296 8140.832319', '']",
1660141321-0,i-0ba68fc7bef239749,m5d.large,53.308815479278564,1660141495.4859715,1660141548.794787, -w -m32 -e1 -x0 -d2,12007.817154,11147.752877,7964.749262,7894.567583,"['256 11594.017671', '512 11056.696337', '1024 12007.817154', '2048 11445.710798', '4096 11599.080122', '8192 11170.524769', '16384 12615.996038', '32768 11144.732799', '65536 11571.370683', '131072 11999.765690', '262144 11630.460517', '524288 11608.067258', '1048576 11147.752877', '2097152 11393.777655', '4194304 15812.148839', '8388608 13949.193035', '16777216 8592.174543', '33554432 7806.331708', '67108864 7974.186175', '134217728 8114.054949', '268435456 8196.286281', '536870912 8279.218243', '1073741824 7964.749262', '2147483648 7788.494472', '4294967296 7894.567583', '']",
1660141321-0,i-0ba68fc7bef239749,m5d.large,53.235501289367676,1660141549.0292575,1660141602.2647588, -w -m32 -e1 -x0 -d2,10651.027639,11462.582649,8321.994579,7964.988666,"['256 15514.556933', '512 12202.907990', '1024 10651.027639', '2048 11236.956958', '4096 11240.187792', '8192 13228.547529', '16384 11010.314749', '32768 13069.398128', '65536 11542.180553', '131072 11375.803327', '262144 11274.586707', '524288 12448.868294', '1048576 11462.582649', '2097152 11036.898507', '4194304 12132.455753', '8388608 9959.396565', '16777216 8254.660942', '33554432 8096.635806', '67108864 8013.865804', '134217728 8000.048697', '268435456 8025.861555', '536870912 8066.877372', '1073741824 8321.994579', '2147483648 7988.786737', '4294967296 7964.988666', '']",
1660141321-0,i-0ba68fc7bef239749,m5d.large,53.85370326042175,1660141602.5130186,1660141656.3667219, -w -m32 -e1 -x0 -d2,12557.742968,12165.852479,7699.464077,8202.819086,"['256 17430.883820', '512 14426.547050', '1024 12557.742968', '2048 11037.182571', '4096 11755.031781', '8192 11299.074194', '16384 11638.584720', '32768 14859.390468', '65536 12762.309564', '131072 11544.502546', '262144 11187.906737', '524288 11533.762529', '1048576 12165.852479', '2097152 13259.475464', '4194304 15129.487119', '8388608 13956.010051', '16777216 9919.628956', '33554432 8554.782604', '67108864 8164.356058', '134217728 7830.772567', '268435456 7983.621405', '536870912 7682.973603', '1073741824 7699.464077', '2147483648 8053.894026', '4294967296 8202.819086', '']",
1660141321-0,i-0ba68fc7bef239749,m5d.large,53.39140963554382,1660141656.7382867,1660141710.1296964, -w -m32 -e1 -x0 -d2,10825.328828,12519.864623,9085.812193,9195.404432,"['256 14384.208456', '512 12611.243992', '1024 10825.328828', '2048 15446.877970', '4096 14334.558328', '8192 11798.461442', '16384 11240.151652', '32768 11414.115407', '65536 11848.200323', '131072 11351.433399', '262144 11387.369031', '524288 11554.170381', '1048576 12519.864623', '2097152 12681.192348', '4194304 10710.028677', '8388608 10294.383683', '16777216 8452.356601', '33554432 8515.811880', '67108864 9124.016052', '134217728 9107.100758', '268435456 9184.295268', '536870912 9082.106519', '1073741824 9085.812193', '2147483648 9121.913731', '4294967296 9195.404432', '']",
1660141321-0,i-04dabedf54f434c86,m5d.large,53.82699704170227,1660141441.3544362,1660141495.1814332, -w -m32 -e1 -x0 -d2,10489.683986,14918.626290,8417.134675,8371.294734,"['256 13010.591328', '512 11544.211240', '1024 10489.683986', '2048 10825.720160', '4096 15939.787030', '8192 13221.351935', '16384 12270.339140', '32768 13478.156546', '65536 11329.484381', '131072 11460.781272', '262144 11321.779894', '524288 11531.641103', '1048576 14918.626290', '2097152 11303.875866', '4194304 11116.764948', '8388608 11208.234528', '16777216 12115.046239', '33554432 9295.524646', '67108864 8310.897975', '134217728 8154.533582', '268435456 8027.020905', '536870912 8101.523000', '1073741824 8417.134675', '2147483648 8564.533613', '4294967296 8371.294734', '']",
1660141321-0,i-04dabedf54f434c86,m5d.large,53.46093797683716,1660141495.4861023,1660141548.9470403, -w -m32 -e1 -x0 -d2,15965.018512,11228.595398,7864.195849,7845.339201,"['256 12126.343463', '512 13782.214170', '1024 15965.018512', '2048 19599.607787', '4096 18635.544094', '8192 16672.155756', '16384 18794.561109', '32768 13685.032082', '65536 14497.887759', '131072 15836.899435', '262144 11313.404634', '524288 11248.369747', '1048576 11228.595398', '2097152 11257.156143', '4194304 15189.220790', '8388608 12018.926501', '16777216 11256.772992', '33554432 9396.204531', '67108864 8675.995464', '134217728 8212.728433', '268435456 7886.319912', '536870912 7777.063994', '1073741824 7864.195849', '2147483648 7833.012239', '4294967296 7845.339201', '']",
1660141321-0,i-04dabedf54f434c86,m5d.large,53.355464458465576,1660141549.348309,1660141602.7037735, -w -m32 -e1 -x0 -d2,12644.867329,20126.983239,9808.911236,9800.038905,"['256 11847.816314', '512 16272.454052', '1024 12644.867329', '2048 10780.278720', '4096 11197.540650', '8192 21385.923331', '16384 23351.612615', '32768 22564.910737', '65536 20951.352651', '131072 20960.557371', '262144 20963.813426', '524288 20959.286628', '1048576 20126.983239', '2097152 18832.278506', '4194304 18733.742104', '8388608 18247.938028', '16777216 17734.857738', '33554432 13307.061459', '67108864 10494.278336', '134217728 9953.703332', '268435456 9739.305173', '536870912 9717.425783', '1073741824 9808.911236', '2147483648 9844.205868', '4294967296 9800.038905', '']",
1660141321-0,i-04dabedf54f434c86,m5d.large,52.90451240539551,1660141602.8411694,1660141655.7456818, -w -m32 -e1 -x0 -d2,20300.719326,20306.999624,9901.794589,9798.299233,"['256 22146.246573', '512 22821.567291', '1024 20300.719326', '2048 21822.019353', '4096 22671.037558', '8192 23120.195893', '16384 23348.540997', '32768 22555.922181', '65536 20947.542204', '131072 20960.858436', '262144 20961.961634', '524288 20958.713777', '1048576 20306.999624', '2097152 18823.700641', '4194304 18818.510737', '8388608 18245.093738', '16777216 17691.113219', '33554432 13064.860601', '67108864 10428.837568', '134217728 9928.191632', '268435456 9810.434665', '536870912 9753.424319', '1073741824 9901.794589', '2147483648 9855.894252', '4294967296 9798.299233', '']",
1660141321-0,i-04dabedf54f434c86,m5d.large,52.878336906433105,1660141656.0240023,1660141708.9023392, -w -m32 -e1 -x0 -d2,20296.209400,20120.212034,9909.781435,9764.497865,"['256 22147.359828', '512 22815.222831', '1024 20296.209400', '2048 21816.499938', '4096 22662.173252', '8192 23116.800769', '16384 23346.083030', '32768 22513.386706', '65536 20956.270201', '131072 20959.984078', '262144 20966.290980', '524288 20931.552819', '1048576 20120.212034', '2097152 18830.288523', '4194304 18785.438065', '8388608 18216.297658', '16777216 17667.440840', '33554432 13200.051914', '67108864 10385.658356', '134217728 9968.961416', '268435456 9793.867733', '536870912 9706.213246', '1073741824 9909.781435', '2147483648 9813.443824', '4294967296 9764.497865', '']",
