instanceID,experimentID,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,mountPoint
i-041f2fe9cd7121f2e,1567206840-0,m5d.large,60.300283670425415,10,10,1,TPC-B (sort of),simple,60 s,28340,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-0,m5d.large,60.25354599952698,10,10,1,TPC-B (sort of),simple,60 s,27631,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-0,m5d.large,60.26643991470337,10,10,1,TPC-B (sort of),simple,60 s,27437,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-1,m5d.large,60.26195049285889,10,10,1,TPC-B (sort of),simple,60 s,28494,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-1,m5d.large,60.24677038192749,10,10,1,TPC-B (sort of),simple,60 s,27783,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-1,m5d.large,60.25440549850464,10,10,1,TPC-B (sort of),simple,60 s,27757,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-2,m5d.large,60.27268886566162,10,10,1,TPC-B (sort of),simple,60 s,28165,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-2,m5d.large,60.28979253768921,10,10,1,TPC-B (sort of),simple,60 s,28773,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-2,m5d.large,60.28416728973389,10,10,1,TPC-B (sort of),simple,60 s,28216,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-3,m5d.large,60.26794624328613,10,10,1,TPC-B (sort of),simple,60 s,28474,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-3,m5d.large,60.28441095352173,10,10,1,TPC-B (sort of),simple,60 s,27712,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-3,m5d.large,60.27233862876892,10,10,1,TPC-B (sort of),simple,60 s,28402,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-4,m5d.large,60.25330209732056,10,10,1,TPC-B (sort of),simple,60 s,27447,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-4,m5d.large,60.26818346977234,10,10,1,TPC-B (sort of),simple,60 s,27693,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-4,m5d.large,60.274739027023315,10,10,1,TPC-B (sort of),simple,60 s,28479,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-5,m5d.large,60.25947165489197,10,10,1,TPC-B (sort of),simple,60 s,30102,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-5,m5d.large,60.261807441711426,10,10,1,TPC-B (sort of),simple,60 s,29280,data_directory = '/var/lib/postgresql/9.5/main'
i-041f2fe9cd7121f2e,1567206840-5,m5d.large,60.280842304229736,10,10,1,TPC-B (sort of),simple,60 s,29182,data_directory = '/var/lib/postgresql/9.5/main'
