experimentID,instanceID,instanceType,wallTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1657908088-0,i-03513cf4c1625664c,m5d.large,52.889195680618286, -w -m32 -e1 -x0 -d2,20260.014022,19907.239977,9760.921196,9809.333294,"['256 22145.598530', '512 22812.507434', '1024 20260.014022', '2048 21821.814743', '4096 22671.178789', '8192 23119.333443', '16384 23351.610580', '32768 22511.106986', '65536 20959.025732', '131072 20959.954638', '262144 20960.989156', '524288 20895.486002', '1048576 19907.239977', '2097152 18843.338250', '4194304 18768.717598', '8388608 18066.114938', '16777216 14139.536249', '33554432 10709.084483', '67108864 10148.236612', '134217728 9891.920662', '268435456 9735.781223', '536870912 9689.564628', '1073741824 9760.921196', '2147483648 9796.381054', '4294967296 9809.333294', '']",
1657908088-0,i-03513cf4c1625664c,m5d.large,52.91606092453003, -w -m32 -e1 -x0 -d2,20293.710140,20082.754989,9771.335534,9779.661709,"['256 22143.338904', '512 22815.175228', '1024 20293.710140', '2048 21817.909969', '4096 22669.269913', '8192 23073.155825', '16384 23349.789355', '32768 22563.904703', '65536 20953.441230', '131072 20959.205266', '262144 20959.735501', '524288 20958.997250', '1048576 20082.754989', '2097152 18884.538854', '4194304 18820.782739', '8388608 17956.693048', '16777216 14073.369147', '33554432 10690.169255', '67108864 10139.997206', '134217728 9871.856143', '268435456 9712.080810', '536870912 9650.193113', '1073741824 9771.335534', '2147483648 9753.980554', '4294967296 9779.661709', '']",
1657908088-0,i-03513cf4c1625664c,m5d.large,52.92701077461243, -w -m32 -e1 -x0 -d2,20298.122848,20160.070706,9796.985035,9827.348661,"['256 22150.524109', '512 22809.950531', '1024 20298.122848', '2048 21817.247989', '4096 22666.929367', '8192 23037.880699', '16384 23347.268764', '32768 22556.519487', '65536 20952.839097', '131072 20918.219013', '262144 20960.967397', '524288 20956.076685', '1048576 20160.070706', '2097152 18837.634078', '4194304 18822.929674', '8388608 18025.526079', '16777216 14276.541737', '33554432 10694.954524', '67108864 10143.186098', '134217728 9892.936957', '268435456 9745.257474', '536870912 9512.619488', '1073741824 9796.985035', '2147483648 9800.680092', '4294967296 9827.348661', '']",
1657908088-0,i-03513cf4c1625664c,m5d.large,52.81138610839844, -w -m32 -e1 -x0 -d2,20303.931752,19817.273892,9725.019090,9798.785141,"['256 22145.839759', '512 22823.332275', '1024 20303.931752', '2048 21823.326304', '4096 22674.104555', '8192 23122.811334', '16384 23353.505218', '32768 22518.808711', '65536 20954.979551', '131072 20962.605600', '262144 20964.894224', '524288 20967.825442', '1048576 19817.273892', '2097152 18873.729373', '4194304 18830.961635', '8388608 18055.138671', '16777216 14405.932061', '33554432 10724.414450', '67108864 10163.023851', '134217728 9888.785983', '268435456 9743.580488', '536870912 9693.227818', '1073741824 9725.019090', '2147483648 9786.903758', '4294967296 9798.785141', '']",
1657908088-0,i-03513cf4c1625664c,m5d.large,52.87142300605774, -w -m32 -e1 -x0 -d2,20295.787491,20107.992581,9640.953786,9705.401000,"['256 22144.999594', '512 22819.774276', '1024 20295.787491', '2048 21817.621632', '4096 22667.644062', '8192 23116.881501', '16384 23347.572216', '32768 22562.884865', '65536 20951.474539', '131072 20957.985520', '262144 20958.484682', '524288 20956.440596', '1048576 20107.992581', '2097152 18791.891308', '4194304 18787.630034', '8388608 17918.540425', '16777216 12419.999761', '33554432 10253.817149', '67108864 9876.637566', '134217728 9749.726707', '268435456 9591.822316', '536870912 9585.058132', '1073741824 9640.953786', '2147483648 9702.454869', '4294967296 9705.401000', '']",
1657908088-0,i-05d5a59e50ba47028,m5d.large,53.02458167076111, -w -m32 -e1 -x0 -d2,20294.598019,20064.468297,9439.666978,9529.541840,"['256 22140.817124', '512 22812.666574', '1024 20294.598019', '2048 21789.077455', '4096 22663.877900', '8192 23112.838564', '16384 23342.777235', '32768 22551.624419', '65536 20943.740571', '131072 20950.513552', '262144 20953.356958', '524288 20952.827852', '1048576 20064.468297', '2097152 18772.210978', '4194304 18801.455351', '8388608 16435.514855', '16777216 11319.683059', '33554432 10087.172014', '67108864 9773.768384', '134217728 9576.817500', '268435456 9489.043379', '536870912 9435.498278', '1073741824 9439.666978', '2147483648 9491.553283', '4294967296 9529.541840', '']",
1657908088-0,i-05d5a59e50ba47028,m5d.large,52.988412618637085, -w -m32 -e1 -x0 -d2,20294.110760,20124.349512,9415.925454,9567.814234,"['256 22144.394570', '512 22804.169210', '1024 20294.110760', '2048 21815.989457', '4096 22664.957600', '8192 23114.086905', '16384 23346.053160', '32768 22554.430835', '65536 20948.613260', '131072 20954.236744', '262144 20955.733302', '524288 20951.524960', '1048576 20124.349512', '2097152 18828.670070', '4194304 18758.362091', '8388608 16526.546989', '16777216 11226.308377', '33554432 10160.792429', '67108864 9714.563477', '134217728 9463.636258', '268435456 9461.521319', '536870912 9418.077559', '1073741824 9415.925454', '2147483648 9498.595560', '4294967296 9567.814234', '']",
1657908088-0,i-05d5a59e50ba47028,m5d.large,53.01975750923157, -w -m32 -e1 -x0 -d2,20290.625376,20130.460484,9482.501642,9553.365827,"['256 22145.264987', '512 22815.805668', '1024 20290.625376', '2048 21814.221514', '4096 22664.955327', '8192 23063.136125', '16384 23344.968340', '32768 22509.215794', '65536 20948.418149', '131072 20931.696963', '262144 20962.695558', '524288 20959.102395', '1048576 20130.460484', '2097152 18804.452255', '4194304 18775.620395', '8388608 16392.165902', '16777216 11210.205082', '33554432 10122.479118', '67108864 9608.570558', '134217728 9500.346748', '268435456 9536.294376', '536870912 9498.531534', '1073741824 9482.501642', '2147483648 9524.513342', '4294967296 9553.365827', '']",
1657908088-0,i-05d5a59e50ba47028,m5d.large,52.996299028396606, -w -m32 -e1 -x0 -d2,20293.033942,20034.904807,9447.965694,9538.392562,"['256 22141.837302', '512 22812.727368', '1024 20293.033942', '2048 21816.330868', '4096 22661.967887', '8192 23112.502763', '16384 23344.516632', '32768 22555.174738', '65536 20942.417314', '131072 20955.729154', '262144 20956.005719', '524288 20956.024295', '1048576 20034.904807', '2097152 18792.914836', '4194304 18678.326916', '8388608 16029.113724', '16777216 11080.941902', '33554432 10025.769023', '67108864 9658.410984', '134217728 9552.557673', '268435456 9410.495464', '536870912 9449.906893', '1073741824 9447.965694', '2147483648 9480.220852', '4294967296 9538.392562', '']",
1657908088-0,i-05d5a59e50ba47028,m5d.large,52.99059796333313, -w -m32 -e1 -x0 -d2,20298.371381,19965.407576,9469.759281,9519.707306,"['256 22139.663760', '512 22817.247778', '1024 20298.371381', '2048 21818.670917', '4096 22666.430401', '8192 23111.200674', '16384 23344.891789', '32768 22561.710932', '65536 20950.221638', '131072 20954.876728', '262144 20956.681701', '524288 20954.759559', '1048576 19965.407576', '2097152 18827.609197', '4194304 18789.254694', '8388608 16480.910555', '16777216 11309.564813', '33554432 10180.843055', '67108864 9800.539660', '134217728 9582.924342', '268435456 9516.943141', '536870912 9458.279008', '1073741824 9469.759281', '2147483648 9486.134154', '4294967296 9519.707306', '']",
