experimentID,instanceID,instanceType,wallTime,startTime,endTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1660097828-0,i-0a8c4e21f86d202f6,m5d.large,52.9063994884491,1660098302.311658,1660098355.2180574, -w -m32 -e1 -x0 -d2,20285.754440,19920.081339,9653.637798,9709.908331,"['256 22155.017944', '512 22826.553078', '1024 20285.754440', '2048 21828.210805', '4096 22677.829879', '8192 23128.606561', '16384 23358.260793', '32768 22509.174602', '65536 20960.451671', '131072 20873.721352', '262144 20968.792636', '524288 20962.817450', '1048576 19920.081339', '2097152 18821.235463', '4194304 18795.973735', '8388608 17989.825026', '16777216 14189.746396', '33554432 10673.658711', '67108864 10065.469694', '134217728 9727.659282', '268435456 9582.812389', '536870912 9592.935429', '1073741824 9653.637798', '2147483648 9674.782861', '4294967296 9709.908331', '']",
1660097828-0,i-0a8c4e21f86d202f6,m5d.large,52.920084953308105,1660098355.487293,1660098408.407378, -w -m32 -e1 -x0 -d2,20298.551666,20143.655829,9609.524586,9703.670059,"['256 22154.301641', '512 22825.003950', '1024 20298.551666', '2048 21826.010399', '4096 22675.554905', '8192 23125.921950', '16384 23357.012607', '32768 22507.676219', '65536 20941.512521', '131072 20966.496343', '262144 20956.989078', '524288 20965.759285', '1048576 20143.655829', '2097152 18804.566671', '4194304 18814.902574', '8388608 17903.843642', '16777216 13680.101422', '33554432 10707.288931', '67108864 10054.372702', '134217728 9798.950007', '268435456 9488.706130', '536870912 9573.146027', '1073741824 9609.524586', '2147483648 9666.384428', '4294967296 9703.670059', '']",
1660097828-0,i-0a8c4e21f86d202f6,m5d.large,52.90139412879944,1660098408.6447792,1660098461.5461733, -w -m32 -e1 -x0 -d2,20306.300371,20065.591700,9658.561879,9702.525326,"['256 22154.906130', '512 22827.515291', '1024 20306.300371', '2048 21826.178738', '4096 22675.023600', '8192 23118.903933', '16384 23356.888110', '32768 22518.026846', '65536 20956.332686', '131072 20924.604632', '262144 20958.012083', '524288 20942.746969', '1048576 20065.591700', '2097152 18806.216292', '4194304 18788.715856', '8388608 17852.896825', '16777216 13824.422377', '33554432 10659.400665', '67108864 10076.351642', '134217728 9764.915671', '268435456 9578.768835', '536870912 9564.310096', '1073741824 9658.561879', '2147483648 9697.866575', '4294967296 9702.525326', '']",
1660097828-0,i-0a8c4e21f86d202f6,m5d.large,52.900712728500366,1660098461.8068342,1660098514.707547, -w -m32 -e1 -x0 -d2,20306.047161,20066.882872,9642.401650,9708.317528,"['256 22159.301248', '512 22827.239911', '1024 20306.047161', '2048 21824.064162', '4096 22677.434844', '8192 23130.015620', '16384 23358.441992', '32768 22556.186848', '65536 20948.948535', '131072 20952.690488', '262144 20950.884521', '524288 20960.709653', '1048576 20066.882872', '2097152 18817.988764', '4194304 18796.929641', '8388608 17887.232645', '16777216 13826.722587', '33554432 10591.552063', '67108864 10073.939416', '134217728 9772.358621', '268435456 9591.284558', '536870912 9578.447235', '1073741824 9642.401650', '2147483648 9673.929281', '4294967296 9708.317528', '']",
1660097828-0,i-0a8c4e21f86d202f6,m5d.large,52.915109157562256,1660098515.028084,1660098567.9431932, -w -m32 -e1 -x0 -d2,20303.797597,20109.005888,9647.122896,9723.878895,"['256 22155.992823', '512 22822.483512', '1024 20303.797597', '2048 21783.061951', '4096 22677.501096', '8192 23124.835962', '16384 23356.067451', '32768 22520.307174', '65536 20949.326050', '131072 20964.065770', '262144 20967.504546', '524288 20946.270582', '1048576 20109.005888', '2097152 18803.647925', '4194304 18807.090692', '8388608 17946.582806', '16777216 13712.666620', '33554432 10530.169411', '67108864 10012.918028', '134217728 9782.940393', '268435456 9624.319683', '536870912 9563.284151', '1073741824 9647.122896', '2147483648 9671.991060', '4294967296 9723.878895', '']",
1660097828-0,i-0d2e72b44724d39bb,m5d.large,53.089319944381714,1660098302.1382601,1660098355.22758, -w -m32 -e1 -x0 -d2,20295.052222,19768.047718,9413.560590,9431.438241,"['256 22141.770095', '512 22816.835925', '1024 20295.052222', '2048 21815.391819', '4096 22665.955227', '8192 23114.332443', '16384 23345.097252', '32768 22501.527074', '65536 20899.565259', '131072 20870.127456', '262144 20951.060438', '524288 20945.852078', '1048576 19768.047718', '2097152 18738.288971', '4194304 18626.315073', '8388608 16135.542699', '16777216 10629.510079', '33554432 9663.882141', '67108864 9384.377029', '134217728 9373.026759', '268435456 9367.435819', '536870912 9369.833611', '1073741824 9413.560590', '2147483648 9461.061484', '4294967296 9431.438241', '']",
1660097828-0,i-0d2e72b44724d39bb,m5d.large,52.99213671684265,1660098355.5130389,1660098408.5051756, -w -m32 -e1 -x0 -d2,20294.124195,20152.078338,9481.851257,9537.395048,"['256 22136.955565', '512 22803.612731', '1024 20294.124195', '2048 21810.294021', '4096 22659.327921', '8192 23110.435301', '16384 23341.839545', '32768 22506.322203', '65536 20950.381524', '131072 20957.853668', '262144 20960.472622', '524288 20906.228040', '1048576 20152.078338', '2097152 18753.360635', '4194304 18676.693680', '8388608 16436.582619', '16777216 10733.905193', '33554432 9607.488001', '67108864 9442.736387', '134217728 9396.210264', '268435456 9417.375146', '536870912 9444.101457', '1073741824 9481.851257', '2147483648 9534.058455', '4294967296 9537.395048', '']",
1660097828-0,i-0d2e72b44724d39bb,m5d.large,53.08691740036011,1660098408.773751,1660098461.8606684, -w -m32 -e1 -x0 -d2,20290.934585,19948.335070,9430.832158,9342.738938,"['256 22140.170533', '512 22806.121339', '1024 20290.934585', '2048 21807.274016', '4096 22654.693515', '8192 23106.939125', '16384 23342.379059', '32768 22552.405099', '65536 20942.998452', '131072 20946.069889', '262144 20944.413910', '524288 20939.738680', '1048576 19948.335070', '2097152 18701.664215', '4194304 18525.717414', '8388608 14746.622952', '16777216 10157.894641', '33554432 9621.698108', '67108864 9400.508349', '134217728 9380.073907', '268435456 9389.774166', '536870912 9402.773765', '1073741824 9430.832158', '2147483648 9436.511784', '4294967296 9342.738938', '']",
1660097828-0,i-0d2e72b44724d39bb,m5d.large,53.06219673156738,1660098462.1301897,1660098515.1923864, -w -m32 -e1 -x0 -d2,20290.685005,20011.392789,9427.957436,9469.227536,"['256 22141.153045', '512 22812.657647', '1024 20290.685005', '2048 21812.366753', '4096 22658.838427', '8192 23100.748344', '16384 23343.783553', '32768 22552.753717', '65536 20929.368509', '131072 20949.314179', '262144 20943.644111', '524288 20944.480101', '1048576 20011.392789', '2097152 18710.025439', '4194304 18641.662203', '8388608 15621.394964', '16777216 10444.361119', '33554432 9551.833494', '67108864 9350.314835', '134217728 9339.294004', '268435456 9361.134409', '536870912 9376.497779', '1073741824 9427.957436', '2147483648 9446.978411', '4294967296 9469.227536', '']",
1660097828-0,i-0d2e72b44724d39bb,m5d.large,53.03205132484436,1660098515.4745128,1660098568.5065641, -w -m32 -e1 -x0 -d2,20290.362521,19921.913987,9371.657863,9524.143778,"['256 22139.662337', '512 22813.478748', '1024 20290.362521', '2048 21811.741630', '4096 22635.505276', '8192 23111.672963', '16384 23340.694453', '32768 22550.129710', '65536 20940.606478', '131072 20950.488880', '262144 20951.114004', '524288 20938.909350', '1048576 19921.913987', '2097152 18744.860646', '4194304 18648.564762', '8388608 16349.751548', '16777216 10670.619475', '33554432 9647.017802', '67108864 9396.959496', '134217728 9392.250809', '268435456 9409.009742', '536870912 9418.194072', '1073741824 9371.657863', '2147483648 9518.829872', '4294967296 9524.143778', '']",
