experimentID,instanceID,instanceType,wallTime,testOption,NumberOfRuns,Average-Copy best rate,Average-Copy avg time,Average-Copy min time,Average-Copy max time,Average-Scale best rate,Average-Scale avg time,Average-Scale min time,Average-Scale max time,Average-Add best rate,Average-Add avg time,Average-Add min time,Average-Add max time,Average-Triad best rate,Average-Triad avg time,Average-Triad min time,Average-Triad max time,Output-Stream
1660106975-0,i-0e5df9ae0cb23859c,m5d.large,13.830171346664429, /home/ubuntu/SCRIPT/scripts/remote/stream_parser2_new.sh,15,10182.9533333,.0157972,.0157128,.0159002,9444.9466666,.0170235,.0169404,.0172589,12900.0533333,.0187428,.0186049,.0188968,12398.7133333,.0194946,.0193572,.0197868,"['Copy: 10196.9 0.015769 0.015691 0.015837 Copy: 10178.8 0.015770 0.015719 0.015961 Copy: 10207.4 0.015772 0.015675 0.015873 Copy: 10206.1 0.015808 0.015677 0.015877 Copy: 10181.9 0.015789 0.015714 0.015876 Copy: 10210.6 0.015781 0.015670 0.015896 Copy: 10189.2 0.015757 0.015703 0.015870 Copy: 10215.8 0.015750 0.015662 0.015803 Copy: 10035.1 0.016020 0.015944 0.016193 Copy: 10200.9 0.015774 0.015685 0.015918 Copy: 10196.3 0.015778 0.015692 0.015894 Copy: 10196.3 0.015797 0.015692 0.015898 Copy: 10173.6 0.015772 0.015727 0.015847 Copy: 10180.0 0.015821 0.015717 0.015884 Copy: 10175.4 0.015800 0.015724 0.015877', 'Copy_Average_Best_Rate:10182.9533333', 'Copy_Average_Avg_time:.0157972', 'Copy_Average_Min_time:.0157128', 'Copy_Average_Max_time:.0159002', 'run_count:15', 'Scale: 9459.7 0.016950 0.016914 0.016994 Scale: 9454.6 0.017029 0.016923 0.017392 Scale: 9446.8 0.016970 0.016937 0.017035 Scale: 9447.3 0.017021 0.016936 0.017382 Scale: 9449.6 0.016996 0.016932 0.017130 Scale: 9452.9 0.016994 0.016926 0.017359 Scale: 9453.9 0.016963 0.016924 0.017015 Scale: 9453.6 0.017023 0.016925 0.017526 Scale: 9332.6 0.017257 0.017144 0.017505 Scale: 9459.1 0.017070 0.016915 0.017417 Scale: 9466.4 0.016984 0.016902 0.017077 Scale: 9454.1 0.017019 0.016924 0.017369 Scale: 9463.5 0.016971 0.016907 0.017046 Scale: 9436.7 0.017105 0.016955 0.017531 Scale: 9443.4 0.017001 0.016943 0.017106', 'Scale_Average_Best_Rate:9444.9466666', 'Scale_Average_Avg_time:.0170235', 'Scale_Average_Min_time:.0169404', 'Scale_Average_Max_time:.0172589', 'run_count:15', 'Add: 12945.7 0.018683 0.018539 0.018778 Add: 12890.7 0.018731 0.018618 0.018867 Add: 12882.4 0.018759 0.018630 0.018850 Add: 12872.1 0.018766 0.018645 0.018860 Add: 12895.6 0.018730 0.018611 0.018873 Add: 12942.9 0.018693 0.018543 0.018802 Add: 12959.7 0.018679 0.018519 0.018889 Add: 12994.7 0.018630 0.018469 0.018789 Add: 12773.6 0.018979 0.018789 0.019212 Add: 12926.3 0.018696 0.018567 0.018893 Add: 12934.4 0.018691 0.018555 0.018817 Add: 12877.0 0.018768 0.018638 0.018909 Add: 12899.8 0.018801 0.018605 0.019025 Add: 12887.4 0.018750 0.018623 0.019009 Add: 12818.5 0.018786 0.018723 0.018880', 'Add_Average_Best_Rate:12900.0533333', 'Add_Average_Avg_time:.0187428', 'Add_Average_Min_time:.0186049', 'Add_Average_Max_time:.0188968', 'run_count:15', 'Triad: 12405.1 0.019508 0.019347 0.019918 Triad: 12412.1 0.019506 0.019336 0.019741 Triad: 12382.6 0.019485 0.019382 0.019832 Triad: 12410.9 0.019446 0.019338 0.019560 Triad: 12396.7 0.019530 0.019360 0.020013 Triad: 12433.4 0.019399 0.019303 0.019509 Triad: 12421.1 0.019424 0.019322 0.019876 Triad: 12423.0 0.019377 0.019319 0.019530 Triad: 12205.6 0.019842 0.019663 0.020297 Triad: 12410.7 0.019415 0.019338 0.019553 Triad: 12417.3 0.019441 0.019328 0.019715 Triad: 12433.4 0.019425 0.019303 0.019585 Triad: 12454.6 0.019507 0.019270 0.019952 Triad: 12373.0 0.019490 0.019397 0.019628 Triad: 12401.2 0.019624 0.019353 0.020093', 'Triad_Average_Best_Rate:12398.7133333', 'Triad_Average_Avg_time:.0194946', 'Triad_Average_Min_time:.0193572', 'Triad_Average_Max_time:.0197868', 'run_count:15', '']"
1660106975-0,i-0e5df9ae0cb23859c,m5d.large,13.692703008651733, /home/ubuntu/SCRIPT/scripts/remote/stream_parser2_new.sh,15,10207.6200000,.0157786,.0156746,.0159909,9468.3266666,.0169710,.0168984,.0171380,12945.6400000,.0186818,.0185392,.0189230,12444.0333333,.0194184,.0192864,.0196235,"['Copy: 10215.2 0.015829 0.015663 0.016350 Copy: 10205.4 0.015772 0.015678 0.015815 Copy: 10214.0 0.015816 0.015665 0.016326 Copy: 10202.8 0.015778 0.015682 0.015859 Copy: 10208.7 0.015809 0.015673 0.016331 Copy: 10231.4 0.015742 0.015638 0.015821 Copy: 10185.3 0.015770 0.015709 0.015864 Copy: 10209.3 0.015760 0.015672 0.015841 Copy: 10208.7 0.015741 0.015673 0.015828 Copy: 10212.6 0.015752 0.015667 0.015845 Copy: 10201.6 0.015776 0.015684 0.015986 Copy: 10202.8 0.015746 0.015682 0.015902 Copy: 10217.9 0.015750 0.015659 0.015915 Copy: 10193.8 0.015908 0.015696 0.016382 Copy: 10204.8 0.015731 0.015679 0.015799', 'Copy_Average_Best_Rate:10207.6200000', 'Copy_Average_Avg_time:.0157786', 'Copy_Average_Min_time:.0156746', 'Copy_Average_Max_time:.0159909', 'run_count:15', 'Scale: 9470.9 0.016979 0.016894 0.017109 Scale: 9460.1 0.016984 0.016913 0.017089 Scale: 9467.4 0.016979 0.016900 0.017080 Scale: 9480.4 0.016954 0.016877 0.017013 Scale: 9466.4 0.017000 0.016902 0.017310 Scale: 9468.1 0.016940 0.016899 0.016984 Scale: 9474.8 0.017001 0.016887 0.017563 Scale: 9478.7 0.016933 0.016880 0.017015 Scale: 9461.3 0.017044 0.016911 0.017324 Scale: 9472.5 0.016945 0.016891 0.017030 Scale: 9456.2 0.017030 0.016920 0.017504 Scale: 9460.7 0.016940 0.016912 0.016966 Scale: 9482.0 0.016922 0.016874 0.017015 Scale: 9457.4 0.016961 0.016918 0.017035 Scale: 9468.0 0.016953 0.016899 0.017033', 'Scale_Average_Best_Rate:9468.3266666', 'Scale_Average_Avg_time:.0169710', 'Scale_Average_Min_time:.0168984', 'Scale_Average_Max_time:.0171380', 'run_count:15', 'Add: 12945.0 0.018720 0.018540 0.018956 Add: 12888.7 0.018757 0.018621 0.019105 Add: 12876.8 0.018747 0.018638 0.018907 Add: 12994.7 0.018764 0.018469 0.019174 Add: 12919.3 0.018671 0.018577 0.018850 Add: 12983.5 0.018614 0.018485 0.018736 Add: 12965.4 0.018621 0.018511 0.018853 Add: 12941.6 0.018658 0.018545 0.018768 Add: 12937.2 0.018682 0.018551 0.018827 Add: 12945.7 0.018640 0.018539 0.018727 Add: 12924.8 0.018692 0.018569 0.018984 Add: 12935.2 0.018649 0.018554 0.018750 Add: 13011.6 0.018628 0.018445 0.019103 Add: 12974.4 0.018705 0.018498 0.018885 Add: 12940.7 0.018679 0.018546 0.019221', 'Add_Average_Best_Rate:12945.6400000', 'Add_Average_Avg_time:.0186818', 'Add_Average_Min_time:.0185392', 'Add_Average_Max_time:.0189230', 'run_count:15', 'Triad: 12434.5 0.019436 0.019301 0.019553 Triad: 12398.0 0.019454 0.019358 0.019642 Triad: 12411.5 0.019418 0.019337 0.019483 Triad: 12424.3 0.019425 0.019317 0.019530 Triad: 12416.5 0.019403 0.019329 0.019529 Triad: 12475.3 0.019433 0.019238 0.019941 Triad: 12482.6 0.019366 0.019227 0.019441 Triad: 12470.1 0.019447 0.019246 0.019949 Triad: 12391.6 0.019430 0.019368 0.019549 Triad: 12454.0 0.019456 0.019271 0.019792 Triad: 12446.8 0.019394 0.019282 0.019557 Triad: 12477.9 0.019485 0.019234 0.019882 Triad: 12463.7 0.019340 0.019256 0.019456 Triad: 12467.4 0.019428 0.019250 0.019632 Triad: 12446.3 0.019361 0.019283 0.019417', 'Triad_Average_Best_Rate:12444.0333333', 'Triad_Average_Avg_time:.0194184', 'Triad_Average_Min_time:.0192864', 'Triad_Average_Max_time:.0196235', 'run_count:15', '']"
1660106975-0,i-0e5df9ae0cb23859c,m5d.large,13.690128803253174, /home/ubuntu/SCRIPT/scripts/remote/stream_parser2_new.sh,15,10208.0866666,.0157720,.0156739,.0159334,9462.4600000,.0169673,.0169089,.0171150,12964.9466666,.0186738,.0185118,.0189366,12448.5666666,.0194163,.0192794,.0196508,"['Copy: 10215.2 0.015817 0.015663 0.016098 Copy: 10198.3 0.015789 0.015689 0.015894 Copy: 10195.0 0.015831 0.015694 0.016150 Copy: 10212.6 0.015713 0.015667 0.015784 Copy: 10234.1 0.015723 0.015634 0.015791 Copy: 10221.8 0.015739 0.015653 0.015900 Copy: 10205.3 0.015737 0.015678 0.015800 Copy: 10193.8 0.015890 0.015696 0.015985 Copy: 10206.1 0.015754 0.015677 0.015856 Copy: 10211.3 0.015774 0.015669 0.015944 Copy: 10200.8 0.015755 0.015685 0.015808 Copy: 10212.6 0.015773 0.015667 0.016163 Copy: 10201.6 0.015740 0.015684 0.015828 Copy: 10226.9 0.015787 0.015645 0.016127 Copy: 10185.9 0.015759 0.015708 0.015873', 'Copy_Average_Best_Rate:10208.0866666', 'Copy_Average_Avg_time:.0157720', 'Copy_Average_Min_time:.0156739', 'Copy_Average_Max_time:.0159334', 'run_count:15', 'Scale: 9456.2 0.016956 0.016920 0.016995 Scale: 9445.6 0.016976 0.016939 0.017055 Scale: 9457.9 0.016948 0.016917 0.017011 Scale: 9477.4 0.016926 0.016882 0.016991 Scale: 9463.5 0.016982 0.016907 0.017374 Scale: 9482.5 0.016943 0.016873 0.017047 Scale: 9483.2 0.016986 0.016872 0.017386 Scale: 9410.2 0.017057 0.017003 0.017142 Scale: 9468.0 0.016998 0.016899 0.017421 Scale: 9470.2 0.016979 0.016895 0.017044 Scale: 9449.6 0.016982 0.016932 0.017140 Scale: 9477.0 0.016928 0.016883 0.017043 Scale: 9464.1 0.016944 0.016906 0.017022 Scale: 9470.2 0.016940 0.016895 0.017023 Scale: 9461.3 0.016965 0.016911 0.017032', 'Scale_Average_Best_Rate:9462.4600000', 'Scale_Average_Avg_time:.0169673', 'Scale_Average_Min_time:.0169089', 'Scale_Average_Max_time:.0171150', 'run_count:15', 'Add: 12982.1 0.018671 0.018487 0.018897 Add: 12928.3 0.018736 0.018564 0.019070 Add: 13065.5 0.018606 0.018369 0.018745 Add: 12985.6 0.018658 0.018482 0.018998 Add: 13043.5 0.018606 0.018400 0.019198 Add: 13013.2 0.018594 0.018443 0.018862 Add: 12952.0 0.018645 0.018530 0.018752 Add: 12795.8 0.018876 0.018756 0.018997 Add: 12915.7 0.018655 0.018582 0.018745 Add: 12976.4 0.018673 0.018495 0.018987 Add: 12997.5 0.018685 0.018465 0.019147 Add: 12962.4 0.018595 0.018515 0.018787 Add: 12996.9 0.018731 0.018466 0.019130 Add: 12956.9 0.018643 0.018523 0.018750 Add: 12902.4 0.018734 0.018601 0.018984', 'Add_Average_Best_Rate:12964.9466666', 'Add_Average_Avg_time:.0186738', 'Add_Average_Min_time:.0185118', 'Add_Average_Max_time:.0189366', 'run_count:15', 'Triad: 12491.6 0.019382 0.019213 0.019516 Triad: 12391.6 0.019462 0.019368 0.019556 Triad: 12423.6 0.019391 0.019318 0.019468 Triad: 12485.7 0.019413 0.019222 0.019907 Triad: 12474.1 0.019408 0.019240 0.019748 Triad: 12491.4 0.019362 0.019213 0.019730 Triad: 12444.8 0.019400 0.019285 0.019549 Triad: 12364.7 0.019691 0.019410 0.020176 Triad: 12463.7 0.019369 0.019256 0.019500 Triad: 12452.0 0.019427 0.019274 0.019887 Triad: 12425.0 0.019431 0.019316 0.019726 Triad: 12452.6 0.019373 0.019273 0.019581 Triad: 12471.4 0.019369 0.019244 0.019447 Triad: 12454.0 0.019376 0.019271 0.019478 Triad: 12442.3 0.019391 0.019289 0.019493', 'Triad_Average_Best_Rate:12448.5666666', 'Triad_Average_Avg_time:.0194163', 'Triad_Average_Min_time:.0192794', 'Triad_Average_Max_time:.0196508', 'run_count:15', '']"
1660106975-0,i-0e5df9ae0cb23859c,m5d.large,13.732969760894775, /home/ubuntu/SCRIPT/scripts/remote/stream_parser2_new.sh,15,10198.7533333,.0158160,.0156884,.0161300,9460.3200000,.0170299,.0169128,.0175258,12935.3066666,.0187873,.0185544,.0193887,12423.0800000,.0194410,.0193190,.0196975,"['Copy: 10219.1 0.015756 0.015657 0.015817 Copy: 10163.2 0.015762 0.015743 0.015801 Copy: 10261.0 0.015749 0.015593 0.016107 Copy: 10184.1 0.015749 0.015711 0.015817 Copy: 10170.5 0.015861 0.015732 0.016311 Copy: 10253.8 0.015719 0.015604 0.015812 Copy: 10261.6 0.015851 0.015592 0.016365 Copy: 10216.5 0.015766 0.015661 0.015944 Copy: 10195.5 0.015791 0.015693 0.015878 Copy: 10187.9 0.015797 0.015705 0.015870 Copy: 10171.1 0.016052 0.015731 0.017540 Copy: 10165.9 0.015831 0.015739 0.015986 Copy: 10198.1 0.015830 0.015689 0.016366 Copy: 10180.7 0.015784 0.015716 0.015847 Copy: 10152.3 0.015942 0.015760 0.016490', 'Copy_Average_Best_Rate:10198.7533333', 'Copy_Average_Avg_time:.0158160', 'Copy_Average_Min_time:.0156884', 'Copy_Average_Max_time:.0161300', 'run_count:15', 'Scale: 9466.4 0.016960 0.016902 0.017083 Scale: 9455.7 0.016967 0.016921 0.017041 Scale: 9483.2 0.016913 0.016872 0.016996 Scale: 9465.8 0.016966 0.016903 0.017080 Scale: 9460.2 0.016977 0.016913 0.017068 Scale: 9486.6 0.016940 0.016866 0.017093 Scale: 9470.9 0.016964 0.016894 0.017053 Scale: 9477.6 0.016943 0.016882 0.016966 Scale: 9454.6 0.017030 0.016923 0.017470 Scale: 9457.4 0.016973 0.016918 0.017019 Scale: 9463.5 0.017275 0.016907 0.019222 Scale: 9422.4 0.017259 0.016981 0.019144 Scale: 9447.4 0.016985 0.016936 0.017039 Scale: 9459.1 0.016994 0.016915 0.017116 Scale: 9434.0 0.017303 0.016960 0.019498', 'Scale_Average_Best_Rate:9460.3200000', 'Scale_Average_Avg_time:.0170299', 'Scale_Average_Min_time:.0169128', 'Scale_Average_Max_time:.0175258', 'run_count:15', 'Add: 13073.3 0.018690 0.018358 0.018920 Add: 12880.3 0.018822 0.018633 0.019301 Add: 13052.0 0.018523 0.018388 0.018664 Add: 12941.6 0.018710 0.018545 0.019034 Add: 12940.7 0.018722 0.018546 0.018961 Add: 13042.7 0.018641 0.018401 0.019014 Add: 12979.9 0.018648 0.018490 0.018801 Add: 12898.4 0.018753 0.018607 0.019151 Add: 12892.8 0.018755 0.018615 0.019034 Add: 12892.8 0.018735 0.018615 0.018862 Add: 12952.7 0.018800 0.018529 0.019418 Add: 12862.3 0.019336 0.018659 0.022245 Add: 12892.2 0.018753 0.018616 0.019003 Add: 12919.1 0.018813 0.018577 0.019207 Add: 12808.8 0.019109 0.018737 0.021216', 'Add_Average_Best_Rate:12935.3066666', 'Add_Average_Avg_time:.0187873', 'Add_Average_Min_time:.0185544', 'Add_Average_Max_time:.0193887', 'run_count:15', 'Triad: 12415.9 0.019456 0.019330 0.019848 Triad: 12406.3 0.019453 0.019345 0.019626 Triad: 12486.3 0.019319 0.019221 0.019458 Triad: 12463.7 0.019377 0.019256 0.019504 Triad: 12395.4 0.019462 0.019362 0.019579 Triad: 12461.7 0.019359 0.019259 0.019537 Triad: 12447.5 0.019424 0.019281 0.019707 Triad: 12442.3 0.019398 0.019289 0.019536 Triad: 12444.9 0.019434 0.019285 0.019637 Triad: 12424.3 0.019491 0.019317 0.019892 Triad: 12438.5 0.019521 0.019295 0.020697 Triad: 12377.6 0.019471 0.019390 0.019600 Triad: 12394.1 0.019461 0.019364 0.019595 Triad: 12415.9 0.019424 0.019330 0.019577 Triad: 12331.8 0.019565 0.019462 0.019670', 'Triad_Average_Best_Rate:12423.0800000', 'Triad_Average_Avg_time:.0194410', 'Triad_Average_Min_time:.0193190', 'Triad_Average_Max_time:.0196975', 'run_count:15', '']"
1660106975-0,i-0e5df9ae0cb23859c,m5d.large,13.72580337524414, /home/ubuntu/SCRIPT/scripts/remote/stream_parser2_new.sh,15,10171.4533333,.0158717,.0157372,.0161644,9500.9800000,.0169342,.0168410,.0170646,12869.4533333,.0188108,.0186508,.0190744,12399.1066666,.0194888,.0193598,.0197038,"['Copy: 10149.1 0.015943 0.015765 0.016330 Copy: 10194.3 0.015801 0.015695 0.015913 Copy: 10169.7 0.015858 0.015733 0.016310 Copy: 10184.5 0.015816 0.015710 0.015955 Copy: 10169.7 0.015930 0.015733 0.016945 Copy: 10216.5 0.015765 0.015661 0.015869 Copy: 10253.8 0.015789 0.015604 0.016264 Copy: 10253.1 0.015748 0.015605 0.015889 Copy: 10269.0 0.015757 0.015581 0.016040 Copy: 10251.9 0.015708 0.015607 0.015791 Copy: 10247.2 0.015695 0.015614 0.015872 Copy: 10268.8 0.015679 0.015581 0.015915 Copy: 9412.3 0.017123 0.016999 0.017403 Copy: 10270.9 0.015669 0.015578 0.015742 Copy: 10261.0 0.015795 0.015593 0.016229', 'Copy_Average_Best_Rate:10171.4533333', 'Copy_Average_Avg_time:.0158717', 'Copy_Average_Min_time:.0157372', 'Copy_Average_Max_time:.0161644', 'run_count:15', 'Scale: 9434.4 0.017002 0.016959 0.017059 Scale: 9439.5 0.017012 0.016950 0.017082 Scale: 9441.3 0.017015 0.016947 0.017075 Scale: 9453.9 0.016983 0.016924 0.017100 Scale: 9458.5 0.016983 0.016916 0.017075 Scale: 9554.0 0.016936 0.016747 0.017077 Scale: 9551.6 0.016873 0.016751 0.017113 Scale: 9516.4 0.016888 0.016813 0.017016 Scale: 9518.7 0.016893 0.016809 0.017040 Scale: 9540.2 0.016835 0.016771 0.016926 Scale: 9531.3 0.016962 0.016787 0.017300 Scale: 9565.4 0.016816 0.016727 0.016951 Scale: 9379.2 0.017163 0.017059 0.017249 Scale: 9548.2 0.016836 0.016757 0.016957 Scale: 9582.1 0.016816 0.016698 0.016950', 'Scale_Average_Best_Rate:9500.9800000', 'Scale_Average_Avg_time:.0169342', 'Scale_Average_Min_time:.0168410', 'Scale_Average_Max_time:.0170646', 'run_count:15', 'Add: 12826.8 0.018781 0.018711 0.018971 Add: 12835.0 0.018872 0.018699 0.019340 Add: 12901.1 0.018751 0.018603 0.018917 Add: 12883.7 0.018811 0.018628 0.019250 Add: 12904.7 0.018735 0.018598 0.018971 Add: 12876.2 0.018931 0.018639 0.019329 Add: 12883.1 0.018726 0.018629 0.018866 Add: 12893.6 0.018814 0.018614 0.019288 Add: 12880.5 0.018800 0.018633 0.019001 Add: 12904.1 0.018692 0.018599 0.018823 Add: 12963.1 0.018706 0.018514 0.018893 Add: 12953.4 0.018671 0.018528 0.018855 Add: 12412.7 0.019443 0.019335 0.019530 Add: 12999.0 0.018733 0.018463 0.019124 Add: 12924.8 0.018696 0.018569 0.018958', 'Add_Average_Best_Rate:12869.4533333', 'Add_Average_Avg_time:.0188108', 'Add_Average_Min_time:.0186508', 'Add_Average_Max_time:.0190744', 'run_count:15', 'Triad: 12376.2 0.019530 0.019392 0.019609 Triad: 12408.9 0.019475 0.019341 0.019656 Triad: 12397.4 0.019485 0.019359 0.019699 Triad: 12387.8 0.019467 0.019374 0.019567 Triad: 12432.0 0.019519 0.019305 0.020121 Triad: 12393.6 0.019447 0.019365 0.019507 Triad: 12474.1 0.019375 0.019240 0.019689 Triad: 12450.6 0.019377 0.019276 0.019555 Triad: 12431.4 0.019384 0.019306 0.019513 Triad: 12454.5 0.019408 0.019270 0.019657 Triad: 12432.8 0.019374 0.019304 0.019446 Triad: 12512.4 0.019386 0.019181 0.019925 Triad: 11802.2 0.020447 0.020335 0.020559 Triad: 12486.3 0.019382 0.019221 0.019712 Triad: 12546.4 0.019276 0.019129 0.019342', 'Triad_Average_Best_Rate:12399.1066666', 'Triad_Average_Avg_time:.0194888', 'Triad_Average_Min_time:.0193598', 'Triad_Average_Max_time:.0197038', 'run_count:15', '']"
1660106975-0,i-0f03dd8d53d124d45,m5d.large,13.597581386566162, /home/ubuntu/SCRIPT/scripts/remote/stream_parser2_new.sh,15,10262.9400000,.0157071,.0155902,.0160820,9488.0800000,.0169748,.0168632,.0175412,13160.8666666,.0184436,.0182360,.0191250,12548.6800000,.0192380,.0191256,.0196093,"['Copy: 10239.4 0.015702 0.015626 0.015802 Copy: 10214.6 0.015810 0.015664 0.016228 Copy: 10239.4 0.015713 0.015626 0.015791 Copy: 10258.3 0.015674 0.015597 0.015734 Copy: 10261.0 0.015706 0.015593 0.016088 Copy: 10258.3 0.015649 0.015597 0.015777 Copy: 10264.4 0.015665 0.015588 0.015737 Copy: 10278.3 0.015696 0.015567 0.016130 Copy: 10248.0 0.015666 0.015613 0.015770 Copy: 10262.4 0.015674 0.015591 0.015761 Copy: 10280.2 0.015629 0.015564 0.015687 Copy: 10295.3 0.015630 0.015541 0.015756 Copy: 10267.6 0.015658 0.015583 0.015716 Copy: 10300.0 0.015662 0.015534 0.016059 Copy: 10276.9 0.016073 0.015569 0.019194', 'Copy_Average_Best_Rate:10262.9400000', 'Copy_Average_Avg_time:.0157071', 'Copy_Average_Min_time:.0155902', 'Copy_Average_Max_time:.0160820', 'run_count:15', 'Scale: 9478.7 0.016921 0.016880 0.016995 Scale: 9474.1 0.016924 0.016888 0.017000 Scale: 9483.2 0.016923 0.016872 0.016994 Scale: 9474.8 0.016978 0.016887 0.017374 Scale: 9489.9 0.016896 0.016860 0.016982 Scale: 9492.7 0.016888 0.016855 0.016952 Scale: 9506.9 0.016947 0.016830 0.017273 Scale: 9491.0 0.016889 0.016858 0.016963 Scale: 9486.0 0.016912 0.016867 0.017051 Scale: 9487.6 0.017023 0.016864 0.017332 Scale: 9489.4 0.017262 0.016861 0.020247 Scale: 9498.4 0.016881 0.016845 0.016973 Scale: 9488.2 0.016942 0.016863 0.017325 Scale: 9494.9 0.016896 0.016851 0.016948 Scale: 9485.4 0.017340 0.016868 0.020710', 'Scale_Average_Best_Rate:9488.0800000', 'Scale_Average_Avg_time:.0169748', 'Scale_Average_Min_time:.0168632', 'Scale_Average_Max_time:.0175412', 'run_count:15', 'Add: 13093.9 0.018475 0.018329 0.018843 Add: 13041.3 0.018466 0.018403 0.018542 Add: 13160.0 0.018499 0.018237 0.019098 Add: 13124.1 0.018399 0.018287 0.018488 Add: 13159.3 0.018334 0.018238 0.018398 Add: 13162.2 0.018478 0.018234 0.019003 Add: 13191.9 0.018319 0.018193 0.018438 Add: 13181.0 0.018321 0.018208 0.018463 Add: 13117.6 0.018340 0.018296 0.018380 Add: 13186.0 0.018366 0.018201 0.018596 Add: 13177.4 0.018295 0.018213 0.018352 Add: 13226.7 0.018279 0.018145 0.018624 Add: 13218.7 0.018348 0.018156 0.018563 Add: 13179.6 0.018327 0.018210 0.018476 Add: 13193.3 0.019408 0.018191 0.026612', 'Add_Average_Best_Rate:13160.8666666', 'Add_Average_Avg_time:.0184436', 'Add_Average_Min_time:.0182360', 'Add_Average_Max_time:.0191250', 'run_count:15', 'Triad: 12526.7 0.019273 0.019159 0.019359 Triad: 12514.9 0.019232 0.019177 0.019272 Triad: 12568.1 0.019246 0.019096 0.019371 Triad: 12496.7 0.019274 0.019205 0.019342 Triad: 12535.3 0.019198 0.019146 0.019256 Triad: 12568.8 0.019223 0.019095 0.019572 Triad: 12541.8 0.019167 0.019136 0.019235 Triad: 12558.3 0.019166 0.019111 0.019235 Triad: 12559.5 0.019227 0.019109 0.019688 Triad: 12560.9 0.019206 0.019107 0.019313 Triad: 12553.6 0.019234 0.019118 0.019606 Triad: 12599.1 0.019136 0.019049 0.019229 Triad: 12553.6 0.019183 0.019118 0.019241 Triad: 12566.7 0.019155 0.019098 0.019235 Triad: 12526.2 0.019650 0.019160 0.023186', 'Triad_Average_Best_Rate:12548.6800000', 'Triad_Average_Avg_time:.0192380', 'Triad_Average_Min_time:.0191256', 'Triad_Average_Max_time:.0196093', 'run_count:15', '']"
