experimentID,instanceID,instanceType,wallTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1660499025-0,i-0699687220e1ec7de,m5d.large,54.473024129867554, -r -m32 -e1 -x0 -d2,2617.272884,2609.295223,2560.652172,2564.296576,"['256 2620.802060', '512 2620.287219', '1024 2617.272884', '2048 2619.594422', '4096 2619.987639', '8192 2620.477287', '16384 2620.518499', '32768 2619.937858', '65536 2615.055490', '131072 2615.117148', '262144 2615.016001', '524288 2614.866793', '1048576 2609.295223', '2097152 2593.130407', '4194304 2570.706076', '8388608 2529.898737', '16777216 2556.545376', '33554432 2569.153216', '67108864 2568.193465', '134217728 2567.498622', '268435456 2566.654919', '536870912 2556.488176', '1073741824 2560.652172', '2147483648 2487.346926', '4294967296 2564.296576', '']",
1660499025-0,i-04915d926612557fb,m5d.large,55.009947061538696, -r -m32 -e1 -x0 -d2,2616.914480,2609.891962,2565.376631,2565.931884,"['256 2620.287759', '512 2620.060577', '1024 2616.914480', '2048 2618.703652', '4096 2619.566844', '8192 2619.837263', '16384 2620.310539', '32768 2619.934477', '65536 2614.310177', '131072 2614.143468', '262144 2613.416705', '524288 2612.385016', '1048576 2609.891962', '2097152 2592.195508', '4194304 2571.760636', '8388608 2532.442168', '16777216 2484.872917', '33554432 2567.424125', '67108864 2566.804186', '134217728 2567.274282', '268435456 2566.169766', '536870912 2566.102064', '1073741824 2565.376631', '2147483648 2562.786137', '4294967296 2565.931884', '']",
1660499025-0,i-0db084ed28f8a15ae,m5d.large,54.97590899467468, -r -m32 -e1 -x0 -d2,2617.695586,2611.660077,2565.073552,2564.210745,"['256 2620.974069', '512 2620.873745', '1024 2617.695586', '2048 2619.040796', '4096 2620.135688', '8192 2620.218497', '16384 2620.520766', '32768 2617.746866', '65536 2615.048068', '131072 2615.059148', '262144 2614.600098', '524288 2614.429039', '1048576 2611.660077', '2097152 2596.342302', '4194304 2571.166652', '8388608 2549.453974', '16777216 2557.873894', '33554432 2570.783494', '67108864 2565.627486', '134217728 2567.076965', '268435456 2565.730950', '536870912 2565.240335', '1073741824 2565.073552', '2147483648 2564.662888', '4294967296 2564.210745', '']",
1660499025-0,i-0a7a08bf77c197dc5,m5d.large,54.995484352111816, -r -m32 -e1 -x0 -d2,2617.154671,2610.476586,2563.494573,2563.459606,"['256 2620.717484', '512 2620.626073', '1024 2617.154671', '2048 2618.708958', '4096 2620.116984', '8192 2617.792295', '16384 2619.865048', '32768 2575.635158', '65536 2576.970057', '131072 2613.563828', '262144 2613.525199', '524288 2613.478851', '1048576 2610.476586', '2097152 2592.240065', '4194304 2568.822123', '8388608 2557.019645', '16777216 2558.311980', '33554432 2567.431120', '67108864 2565.295573', '134217728 2565.718536', '268435456 2564.310497', '536870912 2563.397279', '1073741824 2563.494573', '2147483648 2563.189320', '4294967296 2563.459606', '']",
1660499025-0,i-00e7d429dca34bf1a,m5d.large,54.96713161468506, -r -m32 -e1 -x0 -d2,2617.757261,2609.292874,2567.089427,2571.867954,"['256 2620.666421', '512 2620.478642', '1024 2617.757261', '2048 2618.973683', '4096 2620.242547', '8192 2620.845457', '16384 2620.947734', '32768 2620.658246', '65536 2615.037663', '131072 2613.978209', '262144 2614.355276', '524288 2614.358220', '1048576 2609.292874', '2097152 2596.775875', '4194304 2580.201005', '8388608 2561.961469', '16777216 2567.176803', '33554432 2571.106605', '67108864 2568.724945', '134217728 2566.914152', '268435456 2565.815274', '536870912 2563.798536', '1073741824 2567.089427', '2147483648 2567.858122', '4294967296 2571.867954', '']",
1660499025-0,i-03b91b543d1944823,m5d.large,54.8046715259552, -r -m32 -e1 -x0 -d2,2617.340939,2611.729047,2565.663060,2565.350213,"['256 2620.522433', '512 2620.660405', '1024 2617.340939', '2048 2619.146330', '4096 2620.496153', '8192 2620.732163', '16384 2620.939766', '32768 2620.467046', '65536 2614.895069', '131072 2614.675690', '262144 2614.310187', '524288 2613.384396', '1048576 2611.729047', '2097152 2595.430493', '4194304 2572.068527', '8388608 2552.134085', '16777216 2559.554309', '33554432 2570.247898', '67108864 2566.207770', '134217728 2567.398818', '268435456 2566.340199', '536870912 2562.292594', '1073741824 2565.663060', '2147483648 2565.219318', '4294967296 2565.350213', '']",
1660499025-0,i-055aa33d37adb0310,m5d.large,55.009647369384766, -r -m32 -e1 -x0 -d2,2605.547602,2610.318818,2563.780862,2563.295995,"['256 2620.620208', '512 2620.571452', '1024 2605.547602', '2048 2547.306647', '4096 2619.778888', '8192 2620.212724', '16384 2620.553488', '32768 2618.787857', '65536 2614.007099', '131072 2613.369147', '262144 2614.114964', '524288 2613.870758', '1048576 2610.318818', '2097152 2591.485063', '4194304 2569.622165', '8388608 2554.531002', '16777216 2558.811220', '33554432 2567.091185', '67108864 2566.088012', '134217728 2566.183375', '268435456 2565.065305', '536870912 2564.246989', '1073741824 2563.780862', '2147483648 2562.848690', '4294967296 2563.295995', '']",
1660499025-0,i-0f82f118950c979ce,m5d.large,54.87181115150452, -r -m32 -e1 -x0 -d2,2618.273617,2611.835323,2563.759437,2565.799914,"['256 2619.632234', '512 2620.151312', '1024 2618.273617', '2048 2619.426794', '4096 2620.095694', '8192 2620.085918', '16384 2620.456232', '32768 2618.223631', '65536 2615.070362', '131072 2614.987246', '262144 2614.832759', '524288 2614.498770', '1048576 2611.835323', '2097152 2593.924394', '4194304 2575.593335', '8388608 2556.636595', '16777216 2561.750235', '33554432 2566.701529', '67108864 2562.144657', '134217728 2496.969536', '268435456 2524.865501', '536870912 2563.706501', '1073741824 2563.759437', '2147483648 2562.096689', '4294967296 2565.799914', '']",
1660499025-0,i-0e2b722c148629156,m5d.large,54.913535594940186, -r -m32 -e1 -x0 -d2,2616.388141,2611.158310,2563.241824,2563.980219,"['256 2620.118060', '512 2620.264552', '1024 2616.388141', '2048 2617.906056', '4096 2619.595983', '8192 2619.884004', '16384 2620.187273', '32768 2619.717795', '65536 2614.453108', '131072 2614.566725', '262144 2614.285307', '524288 2614.480578', '1048576 2611.158310', '2097152 2592.289552', '4194304 2571.218408', '8388608 2551.824087', '16777216 2559.539365', '33554432 2567.643513', '67108864 2566.784831', '134217728 2566.314603', '268435456 2561.746986', '536870912 2562.617163', '1073741824 2563.241824', '2147483648 2560.176881', '4294967296 2563.980219', '']",
1660499025-0,i-0cbb1984fa0fead1d,m5d.large,54.98388147354126, -r -m32 -e1 -x0 -d2,2617.380104,2611.824430,2564.303362,2561.015366,"['256 2620.977486', '512 2620.961299', '1024 2617.380104', '2048 2618.836590', '4096 2574.235803', '8192 2588.397523', '16384 2620.601581', '32768 2620.105166', '65536 2613.488483', '131072 2613.437731', '262144 2613.726631', '524288 2614.601664', '1048576 2611.824430', '2097152 2593.448986', '4194304 2571.832812', '8388608 2548.149598', '16777216 2554.935392', '33554432 2568.828865', '67108864 2567.792371', '134217728 2567.288411', '268435456 2565.908521', '536870912 2565.125394', '1073741824 2564.303362', '2147483648 2564.042137', '4294967296 2561.015366', '']",
1660499025-0,i-05c53dfbabaefc591,m5d.large,54.9982967376709, -r -m32 -e1 -x0 -d2,2617.575600,2610.502426,2563.785791,2563.095012,"['256 2620.056164', '512 2620.185099', '1024 2617.575600', '2048 2618.469507', '4096 2619.594387', '8192 2619.897007', '16384 2620.100417', '32768 2619.918270', '65536 2614.411449', '131072 2614.091455', '262144 2613.548268', '524288 2613.356718', '1048576 2610.502426', '2097152 2593.476065', '4194304 2570.317958', '8388608 2553.785411', '16777216 2551.104810', '33554432 2438.463700', '67108864 2566.451713', '134217728 2567.021787', '268435456 2565.315456', '536870912 2564.063127', '1073741824 2563.785791', '2147483648 2558.726913', '4294967296 2563.095012', '']",
1660499025-0,i-0242612446af8a709,m5d.large,54.995832443237305, -r -m32 -e1 -x0 -d2,2616.502751,2610.749717,2564.433663,2562.870773,"['256 2620.567370', '512 2620.579554', '1024 2616.502751', '2048 2619.058146', '4096 2619.807724', '8192 2620.413965', '16384 2620.589363', '32768 2620.026435', '65536 2615.030621', '131072 2614.606915', '262144 2614.371805', '524288 2613.956837', '1048576 2610.749717', '2097152 2593.681594', '4194304 2567.291117', '8388608 2554.279117', '16777216 2560.213490', '33554432 2569.664975', '67108864 2568.281590', '134217728 2563.270042', '268435456 2565.082747', '536870912 2564.894512', '1073741824 2564.433663', '2147483648 2564.142946', '4294967296 2562.870773', '']",
1660499025-0,i-09bb3ab6259d5c477,m5d.large,54.983800411224365, -r -m32 -e1 -x0 -d2,2617.787219,2611.274854,2564.512823,2563.253028,"['256 2546.057113', '512 2576.291038', '1024 2617.787219', '2048 2619.097421', '4096 2619.890290', '8192 2620.258313', '16384 2620.845840', '32768 2620.408287', '65536 2614.983596', '131072 2614.783006', '262144 2614.507636', '524288 2614.428823', '1048576 2611.274854', '2097152 2594.218181', '4194304 2549.392223', '8388608 2554.078403', '16777216 2561.821998', '33554432 2569.703305', '67108864 2568.799650', '134217728 2567.141599', '268435456 2565.874487', '536870912 2565.575518', '1073741824 2564.512823', '2147483648 2562.890115', '4294967296 2563.253028', '']",
1660499025-0,i-0afe905dee7caf654,m5d.large,54.99674940109253, -r -m32 -e1 -x0 -d2,2617.168560,2611.966447,2564.344324,2564.563723,"['256 2620.528812', '512 2620.669453', '1024 2617.168560', '2048 2619.906849', '4096 2620.592307', '8192 2620.979814', '16384 2620.966149', '32768 2620.734755', '65536 2615.496444', '131072 2615.564384', '262144 2615.291409', '524288 2615.115546', '1048576 2611.966447', '2097152 2596.483194', '4194304 2575.219110', '8388608 2554.520767', '16777216 2560.234570', '33554432 2571.133014', '67108864 2569.890210', '134217728 2568.109708', '268435456 2564.220890', '536870912 2565.158142', '1073741824 2564.344324', '2147483648 2564.508566', '4294967296 2564.563723', '']",
