1649114442-0,i-06a31816b3a3ce166,m5d.large,67.48422884941101, ./pmbenchw.sh, 0.082,"['Average: 0.082', '']"
1649114442-1,i-06a31816b3a3ce166,m5d.large,67.38924264907837, ./pmbenchw.sh, 0.0817,"['Average: 0.0817', '']"
1649114442-0,i-003e5415310e1153d,m5d.large,67.15451669692993, ./pmbenchw.sh, 0.0763,"['Average: 0.0763', '']"
1649114442-1,i-003e5415310e1153d,m5d.large,67.17925357818604, ./pmbenchw.sh, 0.084,"['Average: 0.084', '']"
1649114442-2,i-003e5415310e1153d,m5d.large,67.15363931655884, ./pmbenchw.sh, 0.0848,"['Average: 0.0848', '']"
1649114442-0,i-09565efb383878d3f,m5d.large,67.13761162757874, ./pmbenchw.sh, 0.0811,"['Average: 0.0811', '']"
