experimentID,instanceID,instanceType,wallTime,startTime,endTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1660109344-0,i-050ad58987c11436f,m5d.large,52.9290509223938,1660109622.7312946,1660109675.6603456, -w -m32 -e1 -x0 -d2,11219.393363,13058.015046,8137.768279,8162.506173,"['256 18849.907335', '512 17162.724800', '1024 11219.393363', '2048 11449.986929', '4096 11242.848200', '8192 15432.520271', '16384 16447.641217', '32768 18069.394899', '65536 14203.738517', '131072 11853.590427', '262144 20359.641241', '524288 14721.384532', '1048576 13058.015046', '2097152 12507.879605', '4194304 11215.088217', '8388608 11450.414533', '16777216 11361.127012', '33554432 9072.760152', '67108864 8418.645678', '134217728 8191.318098', '268435456 8047.737758', '536870912 8552.892103', '1073741824 8137.768279', '2147483648 8134.785642', '4294967296 8162.506173', '']",
1660109344-0,i-050ad58987c11436f,m5d.large,53.229172229766846,1660109675.9296517,1660109729.158824, -w -m32 -e1 -x0 -d2,20625.722401,20293.414076,9813.291164,9785.117988,"['256 22497.415349', '512 23180.026158', '1024 20625.722401', '2048 22167.360283', '4096 23028.010191', '8192 23487.119974', '16384 23702.401506', '32768 22870.057695', '65536 21284.976136', '131072 21289.012678', '262144 21295.351628', '524288 21240.036631', '1048576 20293.414076', '2097152 19119.977982', '4194304 18978.317571', '8388608 18445.214798', '16777216 17606.036664', '33554432 12237.000966', '67108864 9978.706230', '134217728 9775.120409', '268435456 9636.974983', '536870912 9659.449765', '1073741824 9813.291164', '2147483648 9838.836261', '4294967296 9785.117988', '']",
1660109344-0,i-065d20b048e3ea359,m5d.large,53.27428150177002,1660109461.9936762,1660109515.2679577, -w -m32 -e1 -x0 -d2,15501.885919,11633.604661,8007.054331,7999.581236,"['256 12409.105684', '512 17760.219555', '1024 15501.885919', '2048 18768.596518', '4096 11713.472578', '8192 12181.312010', '16384 11819.941750', '32768 11772.881499', '65536 16160.279751', '131072 11933.971300', '262144 11744.049333', '524288 11653.412262', '1048576 11633.604661', '2097152 11840.973233', '4194304 11527.357907', '8388608 11633.375413', '16777216 10710.434148', '33554432 8680.134599', '67108864 8249.251795', '134217728 7803.868278', '268435456 7280.928662', '536870912 8027.226162', '1073741824 8007.054331', '2147483648 8067.486285', '4294967296 7999.581236', '']",
1660109344-0,i-065d20b048e3ea359,m5d.large,53.43027901649475,1660109515.5358963,1660109568.9661753, -w -m32 -e1 -x0 -d2,10531.591494,10936.346091,7887.798812,7919.810101,"['256 12995.745033', '512 14287.145283', '1024 10531.591494', '2048 10872.952610', '4096 15018.016946', '8192 12397.596136', '16384 11008.410785', '32768 11517.796430', '65536 11691.062754', '131072 11155.340775', '262144 11281.978437', '524288 11931.981420', '1048576 10936.346091', '2097152 11136.057617', '4194304 11303.821083', '8388608 12277.988333', '16777216 9961.144385', '33554432 8069.528766', '67108864 8106.144342', '134217728 7905.453710', '268435456 8011.596567', '536870912 7944.796753', '1073741824 7887.798812', '2147483648 7971.699542', '4294967296 7919.810101', '']",
1660109344-0,i-065d20b048e3ea359,m5d.large,53.426769733428955,1660109569.1911721,1660109622.6179419, -w -m32 -e1 -x0 -d2,10673.466796,11470.814454,7950.462334,7568.005343,"['256 11904.327341', '512 14606.757626', '1024 10673.466796', '2048 11529.472398', '4096 11446.059644', '8192 15034.438307', '16384 20168.404907', '32768 16664.792187', '65536 13250.036494', '131072 11900.848654', '262144 11310.434259', '524288 15306.443197', '1048576 11470.814454', '2097152 11350.650238', '4194304 11265.269703', '8388608 11834.696830', '16777216 10821.582200', '33554432 8633.760013', '67108864 8056.248542', '134217728 8066.264217', '268435456 8049.445381', '536870912 8088.176842', '1073741824 7950.462334', '2147483648 7979.780404', '4294967296 7568.005343', '']",
1660109344-0,i-065d20b048e3ea359,m5d.large,53.61148738861084,1660109622.843079,1660109676.4545665, -w -m32 -e1 -x0 -d2,12633.307404,11334.761915,8470.038675,8024.341638,"['256 11028.292236', '512 13266.041822', '1024 12633.307404', '2048 11691.964745', '4096 15946.201144', '8192 12193.856979', '16384 11336.277194', '32768 11489.360561', '65536 11572.289163', '131072 11275.313439', '262144 14648.401340', '524288 11245.518415', '1048576 11334.761915', '2097152 11351.451248', '4194304 12521.155009', '8388608 11653.440678', '16777216 10561.148546', '33554432 8571.688559', '67108864 7963.293195', '134217728 8098.791751', '268435456 8446.100757', '536870912 8253.555801', '1073741824 8470.038675', '2147483648 8283.213463', '4294967296 8024.341638', '']",
1660109344-0,i-065d20b048e3ea359,m5d.large,53.459168672561646,1660109676.7305324,1660109730.189701, -w -m32 -e1 -x0 -d2,14403.746894,11230.259589,7802.400528,7779.436894,"['256 11685.749358', '512 15188.396479', '1024 14403.746894', '2048 16518.015310', '4096 19024.640899', '8192 19377.143695', '16384 19284.661694', '32768 18537.537225', '65536 13807.128986', '131072 13030.905419', '262144 11393.779473', '524288 11319.919660', '1048576 11230.259589', '2097152 12641.831277', '4194304 12636.015180', '8388608 11955.617501', '16777216 11080.092319', '33554432 8272.532938', '67108864 8071.556846', '134217728 7866.613146', '268435456 7797.312108', '536870912 7736.141548', '1073741824 7802.400528', '2147483648 7782.271854', '4294967296 7779.436894', '']",
1660109344-0,i-0ce63b57becd3671c,m5d.large,53.632161378860474,1660109461.9284856,1660109515.560647, -w -m32 -e1 -x0 -d2,11538.373583,11194.426002,8295.676302,8221.164974,"['256 13308.584119', '512 12145.663469', '1024 11538.373583', '2048 13784.190046', '4096 11133.173433', '8192 11203.401974', '16384 12108.071994', '32768 11758.008991', '65536 11196.102266', '131072 11936.968463', '262144 11002.259183', '524288 11193.469176', '1048576 11194.426002', '2097152 12525.551878', '4194304 10961.714726', '8388608 10928.010094', '16777216 9642.759815', '33554432 8582.387138', '67108864 8273.341126', '134217728 8314.532148', '268435456 8123.405095', '536870912 8176.846562', '1073741824 8295.676302', '2147483648 8184.897321', '4294967296 8221.164974', '']",
1660109344-0,i-0ce63b57becd3671c,m5d.large,53.75014615058899,1660109515.783885,1660109569.5340312, -w -m32 -e1 -x0 -d2,15342.661024,11566.415372,8407.779498,8411.959650,"['256 11425.377037', '512 11500.113173', '1024 17969.302960', '2048 19204.624318', '4096 15342.661024', '8192 13293.501571', '16384 11210.043768', '32768 11225.139332', '65536 13391.584910', '131072 11770.316984', '262144 11700.866342', '524288 12619.128759', '1048576 11566.415372', '2097152 11268.072620', '4194304 11302.941976', '8388608 11115.668865', '16777216 10462.761841', '33554432 8392.195820', '67108864 8088.606761', '134217728 7692.594133', '268435456 7685.280468', '536870912 8335.839841', '1073741824 8407.779498', '2147483648 8465.559081', '4294967296 8411.959650', '']",
1660109344-0,i-0ce63b57becd3671c,m5d.large,53.515119552612305,1660109569.775482,1660109623.2906015, -w -m32 -e1 -x0 -d2,10924.195392,11213.919451,8603.605165,8912.383318,"['256 14045.787603', '512 13258.429280', '1024 10924.195392', '2048 11185.518032', '4096 11477.649427', '8192 14503.202832', '16384 14483.459941', '32768 11442.827651', '65536 11482.316492', '131072 12783.998182', '262144 11691.819867', '524288 11565.266114', '1048576 11213.919451', '2097152 11351.882018', '4194304 12672.539361', '8388608 12180.562436', '16777216 10817.430012', '33554432 8533.870140', '67108864 8291.519456', '134217728 8244.912858', '268435456 8144.438526', '536870912 8222.465480', '1073741824 8603.605165', '2147483648 8678.930419', '4294967296 8912.383318', '']",
