experimentID,instanceID,instanceType,wallTime,startTime,endTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1659889167-0,i-0770bdfa17c725665,m5d.large,53.085253953933716,1659889561.4806855,1659889614.5659394, -w -m32 -e1 -x0 -d2,20291.624683,20015.619035,7494.976699,7555.736819,"['256 22142.438493', '512 22811.820241', '1024 20291.624683', '2048 21806.001161', '4096 22668.101494', '8192 23116.419039', '16384 23344.464155', '32768 22505.294610', '65536 20949.611088', '131072 20913.981984', '262144 20958.649206', '524288 20958.850747', '1048576 20015.619035', '2097152 18844.149691', '4194304 18091.264720', '8388608 12535.659560', '16777216 9606.791342', '33554432 8464.135917', '67108864 7918.905634', '134217728 7783.465786', '268435456 7635.344060', '536870912 7673.781288', '1073741824 7494.976699', '2147483648 7392.547398', '4294967296 7555.736819', '']",
1659889167-0,i-0770bdfa17c725665,m5d.large,53.024781227111816,1659889614.830174,1659889667.8549552, -w -m32 -e1 -x0 -d2,20297.814961,19832.975340,7546.172462,7575.332922,"['256 22142.444852', '512 22806.167441', '1024 20297.814961', '2048 21817.989089', '4096 22666.296403', '8192 23110.845111', '16384 23342.560014', '32768 22509.943460', '65536 20950.980013', '131072 20954.764427', '262144 20954.262406', '524288 20952.947285', '1048576 19832.975340', '2097152 18783.555617', '4194304 18189.457056', '8388608 12057.142232', '16777216 9609.086618', '33554432 8400.245316', '67108864 8000.105625', '134217728 7711.337587', '268435456 7612.709043', '536870912 7667.669258', '1073741824 7546.172462', '2147483648 7504.111818', '4294967296 7575.332922', '']",
1659889167-0,i-0770bdfa17c725665,m5d.large,53.15505790710449,1659889668.117138,1659889721.2721958, -w -m32 -e1 -x0 -d2,20225.551846,20174.935496,7465.843938,7522.427538,"['256 22142.929386', '512 22812.917614', '1024 20225.551846', '2048 21810.109238', '4096 22665.327800', '8192 23109.478108', '16384 23348.429506', '32768 22510.650531', '65536 20951.492408', '131072 20956.451261', '262144 20960.113627', '524288 20957.211293', '1048576 20174.935496', '2097152 18818.672595', '4194304 18006.705544', '8388608 11969.908151', '16777216 9540.413061', '33554432 8343.493188', '67108864 7699.587121', '134217728 7705.516812', '268435456 7628.085753', '536870912 7685.745598', '1073741824 7465.843938', '2147483648 7411.127197', '4294967296 7522.427538', '']",
1659889167-0,i-0770bdfa17c725665,m5d.large,53.02046275138855,1659889721.516143,1659889774.5366058, -w -m32 -e1 -x0 -d2,20290.511810,20150.828835,7565.874210,7631.082412,"['256 22144.226377', '512 22816.998272', '1024 20290.511810', '2048 21737.937809', '4096 22664.647874', '8192 23113.545581', '16384 23347.459108', '32768 22508.324436', '65536 20941.261072', '131072 20954.969263', '262144 20959.969197', '524288 20957.512578', '1048576 20150.828835', '2097152 18817.675797', '4194304 18306.218787', '8388608 11980.590736', '16777216 9555.550224', '33554432 8344.004894', '67108864 7820.259720', '134217728 7712.665517', '268435456 7630.315709', '536870912 7645.680703', '1073741824 7565.874210', '2147483648 7467.509844', '4294967296 7631.082412', '']",
1659889167-0,i-0770bdfa17c725665,m5d.large,53.04461216926575,1659889774.8171465,1659889827.8617587, -w -m32 -e1 -x0 -d2,20295.730336,20218.086499,7547.436325,7614.222376,"['256 22145.497509', '512 22809.309972', '1024 20295.730336', '2048 21814.833201', '4096 22666.091977', '8192 23082.364573', '16384 23255.416959', '32768 22507.671821', '65536 20950.901483', '131072 20882.365977', '262144 20957.577522', '524288 20952.348124', '1048576 20218.086499', '2097152 18803.370733', '4194304 18215.813575', '8388608 12092.160456', '16777216 9574.829903', '33554432 8360.930177', '67108864 7968.285634', '134217728 7744.611554', '268435456 7635.312804', '536870912 7594.382742', '1073741824 7547.436325', '2147483648 7428.180305', '4294967296 7614.222376', '']",
1659889167-0,i-06661ce2abcf51733,m5d.large,53.2384033203125,1659889561.79693,1659889615.0353334, -w -m32 -e1 -x0 -d2,20939.490817,20785.742519,10452.039004,10294.711311,"['256 22824.052965', '512 23538.668338', '1024 20939.490817', '2048 22510.673215', '4096 23394.373519', '8192 23857.871302', '16384 24077.934679', '32768 23285.485167', '65536 21613.300900', '131072 21630.714517', '262144 21631.876919', '524288 21625.319707', '1048576 20785.742519', '2097152 19423.315543', '4194304 19273.706828', '8388608 18744.123953', '16777216 18316.199577', '33554432 14539.848944', '67108864 11314.497033', '134217728 10604.812310', '268435456 10367.216030', '536870912 10329.550369', '1073741824 10452.039004', '2147483648 10339.431424', '4294967296 10294.711311', '']",
1659889167-0,i-06661ce2abcf51733,m5d.large,52.859619140625,1659889615.3010304,1659889668.1606495, -w -m32 -e1 -x0 -d2,20938.655238,20660.801469,10449.297513,10213.211910,"['256 22827.487072', '512 23544.551909', '1024 20938.655238', '2048 22523.476591', '4096 23386.949501', '8192 23846.667957', '16384 24081.296004', '32768 23277.967663', '65536 21618.672570', '131072 21629.588606', '262144 21621.136477', '524288 21631.513713', '1048576 20660.801469', '2097152 19377.322592', '4194304 19311.198263', '8388608 18653.120500', '16777216 18432.762480', '33554432 14632.332751', '67108864 11337.585620', '134217728 10586.055015', '268435456 10364.554905', '536870912 10289.766610', '1073741824 10449.297513', '2147483648 10264.987335', '4294967296 10213.211910', '']",
1659889167-0,i-06661ce2abcf51733,m5d.large,53.25053024291992,1659889668.4116766,1659889721.662207, -w -m32 -e1 -x0 -d2,20917.164441,20622.226911,10433.368824,10254.370156,"['256 22809.264983', '512 23512.143599', '1024 20917.164441', '2048 22497.976884', '4096 23384.822284', '8192 23844.237445', '16384 24090.765097', '32768 23264.206874', '65536 21543.094002', '131072 21599.320402', '262144 21625.159455', '524288 21629.697926', '1048576 20622.226911', '2097152 19357.010112', '4194304 19302.486263', '8388608 18693.052333', '16777216 18349.587983', '33554432 14577.162019', '67108864 11317.923147', '134217728 10579.246819', '268435456 10359.495305', '536870912 10303.154842', '1073741824 10433.368824', '2147483648 10312.647004', '4294967296 10254.370156', '']",
1659889167-0,i-06661ce2abcf51733,m5d.large,52.855117321014404,1659889721.900053,1659889774.7551703, -w -m32 -e1 -x0 -d2,20939.050517,20546.617840,10429.962480,10204.396570,"['256 22851.033054', '512 23533.404596', '1024 20939.050517', '2048 22516.288452', '4096 23379.265680', '8192 23833.158081', '16384 24059.395014', '32768 23224.373353', '65536 21568.117180', '131072 21571.775838', '262144 21578.044400', '524288 21566.549751', '1048576 20546.617840', '2097152 19337.929522', '4194304 19287.417242', '8388608 18565.240263', '16777216 18359.539742', '33554432 14508.689134', '67108864 11315.834261', '134217728 10570.346185', '268435456 10346.926783', '536870912 10305.989159', '1073741824 10429.962480', '2147483648 10294.545734', '4294967296 10204.396570', '']",
1659889167-0,i-06661ce2abcf51733,m5d.large,53.233484983444214,1659889774.9960241,1659889828.229509, -w -m32 -e1 -x0 -d2,20945.644605,20799.785911,10438.928301,10284.334713,"['256 22840.678929', '512 23464.806954', '1024 20945.644605', '2048 22523.110847', '4096 23299.705247', '8192 23853.449920', '16384 24086.726185', '32768 23227.175583', '65536 21615.265528', '131072 21624.082561', '262144 21628.158556', '524288 21631.840036', '1048576 20799.785911', '2097152 19402.181656', '4194304 19361.304312', '8388608 18705.828756', '16777216 18363.221809', '33554432 14632.384082', '67108864 11289.514979', '134217728 10581.600754', '268435456 10367.124486', '536870912 10309.785563', '1073741824 10438.928301', '2147483648 10327.227437', '4294967296 10284.334713', '']",
