experimentID,instanceID,instanceType,wallTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1660498150-0,i-0658cec06551e6605,m5d.large,53.36154341697693, -b -m32 -e1 -x0 -d2,21907.207748,23479.288732,3811.057062,4091.250275,"['256 22858.729828', '512 20490.534939', '1024 21907.207748', '2048 22714.684896', '4096 23142.046887', '8192 23357.251516', '16384 23465.250959', '32768 23509.487113', '65536 23540.682438', '131072 23552.138372', '262144 23559.736371', '524288 23556.897497', '1048576 23479.288732', '2097152 19304.174274', '4194304 5777.620984', '8388608 4378.508631', '16777216 4022.007133', '33554432 3909.347321', '67108864 3856.129626', '134217728 3883.115467', '268435456 3858.288727', '536870912 3849.787938', '1073741824 3811.057062', '2147483648 3774.515604', '4294967296 4091.250275', '']",
1660498150-0,i-0ee44d6ae36142c78,m5d.large,53.45451879501343, -b -m32 -e1 -x0 -d2,21939.739625,23511.651565,3824.090369,3841.060623,"['256 22858.794121', '512 20551.315558', '1024 21939.739625', '2048 22695.922788', '4096 23148.532089', '8192 23357.946995', '16384 23464.709837', '32768 23513.358475', '65536 23536.560844', '131072 23554.619383', '262144 23558.075044', '524288 23558.139472', '1048576 23511.651565', '2097152 19876.456053', '4194304 6093.604670', '8388608 4519.030971', '16777216 4067.506305', '33554432 3937.575425', '67108864 3906.678330', '134217728 3887.126692', '268435456 3856.770329', '536870912 3857.514900', '1073741824 3824.090369', '2147483648 3734.555977', '4294967296 3841.060623', '']",
1660498150-0,i-0317989d8a01feb90,m5d.large,53.80556869506836, -b -m32 -e1 -x0 -d2,21922.109379,23479.471721,3824.497892,6591.022510,"['256 22860.811627', '512 20520.255860', '1024 21922.109379', '2048 22722.232243', '4096 23148.149465', '8192 23359.420451', '16384 23461.368417', '32768 23509.805880', '65536 23538.697682', '131072 23553.236502', '262144 23556.226921', '524288 23553.494042', '1048576 23479.471721', '2097152 19579.602835', '4194304 5748.618056', '8388608 4373.102746', '16777216 4026.322035', '33554432 3916.150407', '67108864 3898.528231', '134217728 3857.989754', '268435456 3864.127313', '536870912 3861.147353', '1073741824 3824.497892', '2147483648 3778.231051', '4294967296 6591.022510', '']",
1660498150-0,i-08af175c36f49cb63,m5d.large,54.21858525276184, -b -m32 -e1 -x0 -d2,21825.701832,23462.106635,3827.569157,5587.110093,"['256 22857.962093', '512 20488.877851', '1024 21825.701832', '2048 22656.229109', '4096 23122.409639', '8192 23339.124228', '16384 23456.846435', '32768 23507.408381', '65536 23537.705609', '131072 23548.385408', '262144 23557.280434', '524288 23549.317792', '1048576 23462.106635', '2097152 19900.777307', '4194304 5836.073453', '8388608 4413.873605', '16777216 4039.721248', '33554432 3906.142616', '67108864 3930.493436', '134217728 3913.942763', '268435456 3863.080112', '536870912 3860.749996', '1073741824 3827.569157', '2147483648 3792.569093', '4294967296 5587.110093', '']",
1660498150-0,i-0c32b8b887eaff99f,m5d.large,53.39409804344177, -b -m32 -e1 -x0 -d2,21960.416549,23506.085158,3840.753100,3890.328119,"['256 22860.887044', '512 20585.513436', '1024 21960.416549', '2048 22729.619028', '4096 23151.198945', '8192 23357.286460', '16384 23465.845328', '32768 23514.372249', '65536 23540.335449', '131072 23551.924361', '262144 23561.066050', '524288 23560.899042', '1048576 23506.085158', '2097152 20572.376723', '4194304 6197.725557', '8388608 4499.576305', '16777216 4082.412864', '33554432 3963.301050', '67108864 3942.106734', '134217728 3926.300126', '268435456 3841.234381', '536870912 3865.071218', '1073741824 3840.753100', '2147483648 3800.324044', '4294967296 3890.328119', '']",
1660498150-0,i-07fac1fe104c2e8ff,m5d.large,54.92259645462036, -b -m32 -e1 -x0 -d2,14303.074114,12748.663856,3186.906718,6861.459237,"['256 19210.024830', '512 13105.222963', '1024 14303.074114', '2048 15379.722991', '4096 12706.047748', '8192 14471.422985', '16384 13507.822235', '32768 12928.506501', '65536 18745.853386', '131072 15052.623174', '262144 12257.405405', '524288 12965.178061', '1048576 12748.663856', '2097152 10197.993716', '4194304 3434.960536', '8388608 3087.320280', '16777216 2850.625566', '33554432 2681.043238', '67108864 2689.247246', '134217728 2812.952573', '268435456 3316.945703', '536870912 3224.124723', '1073741824 3186.906718', '2147483648 3109.469723', '4294967296 6861.459237', '']",
1660498150-0,i-09b5abfb2f157b9bd,m5d.large,53.412495136260986, -b -m32 -e1 -x0 -d2,21874.393789,23500.804532,3841.660192,3848.339573,"['256 22855.647131', '512 20445.690276', '1024 21874.393789', '2048 22705.489997', '4096 23136.083207', '8192 23355.922146', '16384 23465.244696', '32768 23439.622977', '65536 23543.777603', '131072 23554.415954', '262144 23562.069001', '524288 23562.890013', '1048576 23500.804532', '2097152 20487.995957', '4194304 6436.268544', '8388608 4525.462259', '16777216 4091.838099', '33554432 3966.129711', '67108864 3937.649726', '134217728 3926.871634', '268435456 3883.254667', '536870912 3878.413365', '1073741824 3841.660192', '2147483648 3767.373508', '4294967296 3848.339573', '']",
1660498150-0,i-0c5098710ab0d2d67,m5d.large,53.4663770198822, -b -m32 -e1 -x0 -d2,21880.816760,23511.594626,3803.542496,3857.088599,"['256 22855.168595', '512 20448.746739', '1024 21880.816760', '2048 22688.348080', '4096 23125.304842', '8192 23353.055661', '16384 23457.047758', '32768 23503.423561', '65536 23540.906700', '131072 23486.638946', '262144 23561.383202', '524288 23560.728624', '1048576 23511.594626', '2097152 20138.562060', '4194304 6014.810816', '8388608 4484.168925', '16777216 4045.581585', '33554432 3923.551004', '67108864 3901.265398', '134217728 3860.912236', '268435456 3870.270081', '536870912 3862.097770', '1073741824 3803.542496', '2147483648 3758.175914', '4294967296 3857.088599', '']",
1660498150-0,i-0d506e4515d2ea84b,m5d.large,53.43246126174927, -b -m32 -e1 -x0 -d2,21884.525511,23506.459699,3809.433566,3887.160444,"['256 22812.740209', '512 20361.881014', '1024 21884.525511', '2048 22694.474701', '4096 23130.176656', '8192 23350.145199', '16384 23461.370100', '32768 23512.972894', '65536 23539.354057', '131072 23547.330166', '262144 23554.083628', '524288 23440.270067', '1048576 23506.459699', '2097152 20474.478074', '4194304 5892.592205', '8388608 4457.250201', '16777216 4033.472537', '33554432 3912.391734', '67108864 3890.224248', '134217728 3890.714271', '268435456 3863.710114', '536870912 3857.534072', '1073741824 3809.433566', '2147483648 3785.314853', '4294967296 3887.160444', '']",
1660498150-0,i-06d367046e62a7a5a,m5d.large,54.1989848613739, -b -m32 -e1 -x0 -d2,21899.006603,23450.977013,3842.029386,5589.812751,"['256 22854.895174', '512 20475.792840', '1024 21899.006603', '2048 22695.485706', '4096 23131.698036', '8192 23349.163825', '16384 23457.592145', '32768 23508.131996', '65536 23537.038181', '131072 23477.613380', '262144 23556.656451', '524288 23551.531695', '1048576 23450.977013', '2097152 19152.334880', '4194304 5814.102500', '8388608 4403.780063', '16777216 4009.392209', '33554432 3961.572311', '67108864 3953.325577', '134217728 3934.873206', '268435456 3870.234443', '536870912 3875.956183', '1073741824 3842.029386', '2147483648 3780.797905', '4294967296 5589.812751', '']",
