experimentID,instanceID,instanceType,wallTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1634312577-3,i-05e3ac1a1dd12d64d,m5d.large,55.51020336151123, -b -m32 -e1 -x0 -d2,21839.279390,23513.953770,4468.065869,4485.823229,"['256 22894.367285', '512 20311.940919', '1024 21839.279390', '2048 22690.192002', '4096 23142.597908', '8192 23375.332719', '16384 23493.796562', '32768 23547.305580', '65536 23580.646041', '131072 23594.336224', '262144 23599.365850', '524288 23598.051262', '1048576 23513.953770', '2097152 22487.073067', '4194304 8298.491595', '8388608 5790.239952', '16777216 5033.045416', '33554432 4724.057887', '67108864 4593.383825', '134217728 4545.192585', '268435456 4531.406550', '536870912 4527.482582', '1073741824 4468.065869', '2147483648 4465.619546', '4294967296 4485.823229', '']",
1634312577-4,i-05e3ac1a1dd12d64d,m5d.large,55.00555634498596, -b -m32 -e1 -x0 -d2,22124.931343,23757.401676,4686.959767,5077.659544,"['256 23103.966104', '512 20728.042344', '1024 22124.931343', '2048 22980.836208', '4096 23386.431524', '8192 23628.716896', '16384 23717.154355', '32768 23791.206924', '65536 23664.748755', '131072 23825.495786', '262144 23850.279923', '524288 23846.748913', '1048576 23757.401676', '2097152 22796.925488', '4194304 10910.513665', '8388608 5830.710346', '16777216 5180.484563', '33554432 4913.930171', '67108864 4804.644327', '134217728 4756.826936', '268435456 4749.167606', '536870912 4709.642334', '1073741824 4686.959767', '2147483648 4652.756952', '4294967296 5077.659544', '']",
1634312577-5,i-05e3ac1a1dd12d64d,m5d.large,54.63353109359741, -b -m32 -e1 -x0 -d2,22390.369785,24102.120721,4939.267740,4985.481842,"['256 23476.474344', '512 20869.542314', '1024 22390.369785', '2048 23134.958884', '4096 23639.407573', '8192 23969.793808', '16384 24094.070681', '32768 24147.586537', '65536 24181.517045', '131072 24191.919066', '262144 24197.652960', '524288 24202.077051', '1048576 24102.120721', '2097152 23286.103339', '4194304 9157.719275', '8388608 6356.634290', '16777216 5597.688569', '33554432 5251.741293', '67108864 5103.933699', '134217728 5041.637448', '268435456 5020.332721', '536870912 5010.443239', '1073741824 4939.267740', '2147483648 4943.431903', '4294967296 4985.481842', '']",
1634312577-6,i-05e3ac1a1dd12d64d,m5d.large,54.78051018714905, -b -m32 -e1 -x0 -d2,22392.874870,24095.319795,5239.654572,5276.949474,"['256 23480.381957', '512 20817.416914', '1024 22392.874870', '2048 23273.140312', '4096 23717.609588', '8192 23959.098644', '16384 24082.375289', '32768 24140.941125', '65536 24169.240655', '131072 24171.090901', '262144 24190.771365', '524288 24177.609628', '1048576 24095.319795', '2097152 23232.784795', '4194304 9207.857162', '8388608 6592.870953', '16777216 5847.146085', '33554432 5529.505907', '67108864 5392.099569', '134217728 5326.727105', '268435456 5296.387572', '536870912 5280.839000', '1073741824 5239.654572', '2147483648 4939.550104', '4294967296 5276.949474', '']",
1634312577-7,i-05e3ac1a1dd12d64d,m5d.large,54.010910987854004, -b -m32 -e1 -x0 -d2,22402.480810,24115.341489,5518.695504,5643.327096,"['256 23479.304589', '512 20849.234579', '1024 22402.480810', '2048 23280.526095', '4096 23738.618681', '8192 23970.152177', '16384 24097.781684', '32768 24154.029528', '65536 24182.367122', '131072 24195.237730', '262144 24200.864030', '524288 24205.480755', '1048576 24115.341489', '2097152 23297.120541', '4194304 9865.555166', '8388608 6963.667127', '16777216 6180.693867', '33554432 5863.663413', '67108864 5309.631125', '134217728 5597.887988', '268435456 5631.482227', '536870912 5622.234296', '1073741824 5518.695504', '2147483648 5509.061209', '4294967296 5643.327096', '']",
1634312577-8,i-05e3ac1a1dd12d64d,m5d.large,53.64939880371094, -b -m32 -e1 -x0 -d2,22396.913331,24110.061363,5890.948145,6071.214984,"['256 23476.227175', '512 20856.408577', '1024 22396.913331', '2048 23275.885616', '4096 23725.291549', '8192 23971.691520', '16384 24095.991105', '32768 24147.593727', '65536 24179.230031', '131072 24193.505896', '262144 24198.019068', '524288 24202.968253', '1048576 24110.061363', '2097152 23655.511559', '4194304 21830.619334', '8388608 7444.982572', '16777216 6560.185661', '33554432 6219.976697', '67108864 6084.807670', '134217728 5996.888857', '268435456 5974.778711', '536870912 5930.318993', '1073741824 5890.948145', '2147483648 5828.715564', '4294967296 6071.214984', '']",
1634312577-9,i-05e3ac1a1dd12d64d,m5d.large,54.14165949821472, -b -m32 -e1 -x0 -d2,22422.368028,24119.340362,6287.419586,6538.797714,"['256 23478.829691', '512 20845.890945', '1024 22422.368028', '2048 23283.334679', '4096 23734.217095', '8192 23970.594843', '16384 24094.679902', '32768 24153.282681', '65536 24180.386293', '131072 24197.999000', '262144 24203.744098', '524288 24202.394539', '1048576 24119.340362', '2097152 23838.890958', '4194304 17110.648006', '8388608 7980.415514', '16777216 6957.912642', '33554432 6625.934368', '67108864 6450.968793', '134217728 6397.328216', '268435456 6349.339495', '536870912 6331.757276', '1073741824 6287.419586', '2147483648 6235.329616', '4294967296 6538.797714', '']",
1634312577-10,i-05e3ac1a1dd12d64d,m5d.large,53.84459042549133, -b -m32 -e1 -x0 -d2,22414.494193,24123.628778,6678.115493,6773.817566,"['256 23479.395651', '512 20856.948898', '1024 22414.494193', '2048 23268.715844', '4096 23732.356828', '8192 23971.428968', '16384 24098.471282', '32768 24154.191608', '65536 24183.846393', '131072 24195.721961', '262144 24201.147434', '524288 24195.909425', '1048576 24123.628778', '2097152 23991.226441', '4194304 18555.064644', '8388608 8473.110748', '16777216 7417.251258', '33554432 7051.204001', '67108864 6873.194744', '134217728 6815.265727', '268435456 6770.761336', '536870912 6758.775763', '1073741824 6678.115493', '2147483648 6640.540736', '4294967296 6773.817566', '']",
1634312577-11,i-05e3ac1a1dd12d64d,m5d.large,53.367756843566895, -b -m32 -e1 -x0 -d2,22396.491865,24124.944420,7131.677566,7168.069979,"['256 23478.770373', '512 20845.785691', '1024 22396.491865', '2048 23276.396834', '4096 23735.084888', '8192 23972.596750', '16384 24096.908819', '32768 24152.079749', '65536 24184.501236', '131072 24196.794327', '262144 24206.001497', '524288 24197.482520', '1048576 24124.944420', '2097152 24020.627836', '4194304 16885.477706', '8388608 9052.437285', '16777216 7869.301327', '33554432 7500.945552', '67108864 7349.091759', '134217728 7255.536847', '268435456 7206.720976', '536870912 7166.547337', '1073741824 7131.677566', '2147483648 6848.458748', '4294967296 7168.069979', '']",
1634312577-12,i-05e3ac1a1dd12d64d,m5d.large,53.101043462753296, -b -m32 -e1 -x0 -d2,22402.221821,24118.180482,7574.074352,7624.073987,"['256 23480.513091', '512 20840.372948', '1024 22402.221821', '2048 23270.477918', '4096 23733.203990', '8192 23972.300924', '16384 24098.326805', '32768 24156.166070', '65536 24184.972054', '131072 24201.070295', '262144 24205.799816', '524288 24208.355815', '1048576 24118.180482', '2097152 24040.162361', '4194304 18393.808459', '8388608 10018.144317', '16777216 8448.618795', '33554432 7963.865102', '67108864 7556.211386', '134217728 7679.064747', '268435456 7686.548487', '536870912 7678.700165', '1073741824 7574.074352', '2147483648 7505.248780', '4294967296 7624.073987', '']",
