instanceID,experimentID,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,mountPoint
i-08ba53d62f3e450bf,1565302068-15,c4.large,61.60304617881775,10,10,1,TPC-B (sort of),simple,60 s,64277,data_directory = '/var/lib/postgresql/9.5/main'
i-08394e6f8edbe12f9,1565302068-9,c4.large,60.36183762550354,10,10,1,TPC-B (sort of),simple,60 s,65067,data_directory = '/var/lib/postgresql/9.5/main'
i-08394e6f8edbe12f9,1565302068-10,c4.large,60.24218201637268,10,10,1,TPC-B (sort of),simple,60 s,65180,data_directory = '/var/lib/postgresql/9.5/main'
i-08394e6f8edbe12f9,1565302068-11,c4.large,60.284393072128296,10,10,1,TPC-B (sort of),simple,60 s,67165,data_directory = '/var/lib/postgresql/9.5/main'
i-08394e6f8edbe12f9,1565302068-12,c4.large,60.263269662857056,10,10,1,TPC-B (sort of),simple,60 s,67723,data_directory = '/var/lib/postgresql/9.5/main'
i-08394e6f8edbe12f9,1565302068-13,c4.large,60.30728054046631,10,10,1,TPC-B (sort of),simple,60 s,66564,data_directory = '/var/lib/postgresql/9.5/main'
i-08394e6f8edbe12f9,1565302068-14,c4.large,60.2458815574646,10,10,1,TPC-B (sort of),simple,60 s,67212,data_directory = '/var/lib/postgresql/9.5/main'
i-08394e6f8edbe12f9,1565302068-15,c4.large,60.21782922744751,10,10,1,TPC-B (sort of),simple,60 s,66588,data_directory = '/var/lib/postgresql/9.5/main'
i-0822b562a83713b40,1565302068-14,c4.large,60.32075095176697,10,10,1,TPC-B (sort of),simple,60 s,66719,data_directory = '/var/lib/postgresql/9.5/main'
i-0822b562a83713b40,1565302068-15,c4.large,60.42422151565552,10,10,1,TPC-B (sort of),simple,60 s,66109,data_directory = '/var/lib/postgresql/9.5/main'
i-003a64b6b354a233b,1565302068-8,c4.large,60.33989882469177,10,10,1,TPC-B (sort of),simple,60 s,65379,data_directory = '/var/lib/postgresql/9.5/main'
i-003a64b6b354a233b,1565302068-9,c4.large,60.258355140686035,10,10,1,TPC-B (sort of),simple,60 s,64620,data_directory = '/var/lib/postgresql/9.5/main'
i-003a64b6b354a233b,1565302068-10,c4.large,60.352439165115356,10,10,1,TPC-B (sort of),simple,60 s,64662,data_directory = '/var/lib/postgresql/9.5/main'
i-003a64b6b354a233b,1565302068-11,c4.large,60.341240644454956,10,10,1,TPC-B (sort of),simple,60 s,63233,data_directory = '/var/lib/postgresql/9.5/main'
i-003a64b6b354a233b,1565302068-12,c4.large,60.2706401348114,10,10,1,TPC-B (sort of),simple,60 s,66106,data_directory = '/var/lib/postgresql/9.5/main'
i-003a64b6b354a233b,1565302068-13,c4.large,60.32973504066467,10,10,1,TPC-B (sort of),simple,60 s,65086,data_directory = '/var/lib/postgresql/9.5/main'
i-003a64b6b354a233b,1565302068-14,c4.large,60.349135637283325,10,10,1,TPC-B (sort of),simple,60 s,64027,data_directory = '/var/lib/postgresql/9.5/main'
i-003a64b6b354a233b,1565302068-15,c4.large,60.26302242279053,10,10,1,TPC-B (sort of),simple,60 s,65984,data_directory = '/var/lib/postgresql/9.5/main'
