experimentID,instanceID,instanceType,wallTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1633491937-22,i-07223c74db00aa5f6,m5d.large,54.531835317611694, -w -m32 -e1 -x0 -d2,20318.743945,19963.382239,2485.038313,2570.317331,"['256 22000.359057', '512 22839.204336', '1024 20318.743945', '2048 21838.422162', '4096 22692.180276', '8192 23139.215706', '16384 23369.715116', '32768 22586.726527', '65536 20931.032067', '131072 20978.390155', '262144 20977.436356', '524288 20968.232263', '1048576 19963.382239', '2097152 16087.223452', '4194304 5545.245180', '8388608 3163.613974', '16777216 2776.043297', '33554432 2623.809300', '67108864 2557.469963', '134217728 2530.912624', '268435456 2522.864130', '536870912 2515.776947', '1073741824 2485.038313', '2147483648 2432.792918', '4294967296 2570.317331', '']",
1633491937-23,i-07223c74db00aa5f6,m5d.large,55.17258930206299, -w -m32 -e1 -x0 -d2,20311.182920,20133.195252,2360.650990,2373.234864,"['256 22171.384401', '512 22841.301322', '1024 20311.182920', '2048 21840.836970', '4096 22690.887186', '8192 23141.386605', '16384 23372.903751', '32768 22538.020456', '65536 20930.831745', '131072 20975.049802', '262144 20980.332981', '524288 20980.484053', '1048576 20133.195252', '2097152 15529.221032', '4194304 4294.651864', '8388608 2992.262368', '16777216 2628.550774', '33554432 2482.862440', '67108864 2423.387947', '134217728 2396.966655', '268435456 2390.645963', '536870912 2388.358118', '1073741824 2360.650990', '2147483648 2325.066526', '4294967296 2373.234864', '']",
1633491937-24,i-07223c74db00aa5f6,m5d.large,55.03204369544983, -w -m32 -e1 -x0 -d2,20317.186934,19891.548971,2235.912453,2563.625946,"['256 22004.175196', '512 22825.405847', '1024 20317.186934', '2048 21840.837612', '4096 22689.774481', '8192 23140.807434', '16384 23369.962557', '32768 22536.276354', '65536 20931.345362', '131072 20976.976430', '262144 20979.637972', '524288 20978.290820', '1048576 19891.548971', '2097152 15676.126692', '4194304 4007.635284', '8388608 2766.187888', '16777216 2459.179538', '33554432 2341.348329', '67108864 2294.249198', '134217728 2277.410982', '268435456 2273.975833', '536870912 2265.640245', '1073741824 2235.912453', '2147483648 2215.860385', '4294967296 2563.625946', '']",
1633491937-25,i-07223c74db00aa5f6,m5d.large,55.95857501029968, -w -m32 -e1 -x0 -d2,20318.348651,19735.862843,2145.161635,2149.231967,"['256 22165.594040', '512 22840.487543', '1024 20318.348651', '2048 21840.828997', '4096 22692.674605', '8192 23139.111898', '16384 23367.472412', '32768 22582.312815', '65536 20931.460272', '131072 20976.449377', '262144 20979.940963', '524288 20978.332869', '1048576 19735.862843', '2097152 14702.620614', '4194304 3918.314482', '8388608 2747.127734', '16777216 2384.772796', '33554432 2246.072696', '67108864 2190.366467', '134217728 2171.677684', '268435456 2169.444049', '536870912 2163.862244', '1073741824 2145.161635', '2147483648 2117.132572', '4294967296 2149.231967', '']",
1633491937-26,i-07223c74db00aa5f6,m5d.large,53.15638494491577, -w -m32 -e1 -x0 -d2,20317.152138,20226.940014,2048.419116,2035.213912,"['256 22003.983168', '512 22838.028806', '1024 20317.152138', '2048 21840.251211', '4096 22691.576595', '8192 23139.503789', '16384 23368.721833', '32768 22586.445465', '65536 20930.149338', '131072 20979.030830', '262144 20977.473357', '524288 20976.073902', '1048576 20226.940014', '2097152 13847.208145', '4194304 3470.903430', '8388608 2522.738631', '16777216 2237.009523', '33554432 2124.558110', '67108864 2085.026725', '134217728 2075.002225', '268435456 2073.978485', '536870912 2069.846412', '1073741824 2048.419116', '2147483648 2025.135083', '4294967296 2035.213912', '']",
1633491937-27,i-07223c74db00aa5f6,m5d.large,53.22927522659302, -w -m32 -e1 -x0 -d2,20316.724729,19923.144099,1967.620494,1945.669906,"['256 22170.004549', '512 22836.962882', '1024 20316.724729', '2048 21841.669345', '4096 22691.619086', '8192 23140.347114', '16384 23367.263985', '32768 22586.540116', '65536 20930.372421', '131072 20978.635823', '262144 20983.395769', '524288 20963.675485', '1048576 19923.144099', '2097152 13594.160103', '4194304 3913.111673', '8388608 2488.432821', '16777216 2159.463679', '33554432 2037.161902', '67108864 1998.008063', '134217728 1989.192239', '268435456 1987.909285', '536870912 1982.130746', '1073741824 1967.620494', '2147483648 1953.608358', '4294967296 1945.669906', '']",
1633491937-28,i-07223c74db00aa5f6,m5d.large,53.66659998893738, -w -m32 -e1 -x0 -d2,20315.680448,19459.827260,1964.042757,3206.302673,"['256 22169.583787', '512 22754.549414', '1024 20315.680448', '2048 21839.607386', '4096 22691.049680', '8192 23141.574598', '16384 23368.850489', '32768 22587.011779', '65536 20929.283979', '131072 20979.977386', '262144 20979.475051', '524288 20961.119856', '1048576 19459.827260', '2097152 11770.106517', '4194304 3062.820698', '8388608 2321.922014', '16777216 2099.263705', '33554432 2014.641426', '67108864 1991.321885', '134217728 1986.588264', '268435456 1988.396802', '536870912 1982.902479', '1073741824 1964.042757', '2147483648 1937.785903', '4294967296 3206.302673', '']",
1633491937-29,i-07223c74db00aa5f6,m5d.large,53.66564416885376, -w -m32 -e1 -x0 -d2,20316.528251,19679.293561,1959.247867,3214.845353,"['256 22170.500146', '512 22841.514043', '1024 20316.528251', '2048 21842.821029', '4096 22693.531738', '8192 23141.971515', '16384 23371.315342', '32768 22534.561306', '65536 20926.842459', '131072 20976.630996', '262144 20983.233409', '524288 20966.041605', '1048576 19679.293561', '2097152 12028.063418', '4194304 3069.079778', '8388608 2318.168899', '16777216 2098.625486', '33554432 2016.262350', '67108864 1991.340676', '134217728 1987.182744', '268435456 1986.759859', '536870912 1979.438725', '1073741824 1959.247867', '2147483648 1941.577613', '4294967296 3214.845353', '']",
1633491937-30,i-07223c74db00aa5f6,m5d.large,53.766101121902466, -w -m32 -e1 -x0 -d2,20317.093810,19963.661672,1963.403750,3082.719579,"['256 22170.046182', '512 22757.636756', '1024 20317.093810', '2048 21839.998291', '4096 22693.090331', '8192 23142.412608', '16384 23367.065165', '32768 22538.910742', '65536 20928.866506', '131072 20976.282997', '262144 20978.329210', '524288 20978.039003', '1048576 19963.661672', '2097152 12667.115779', '4194304 3103.493583', '8388608 2337.644503', '16777216 2109.556893', '33554432 2017.877994', '67108864 1989.599437', '134217728 1986.867236', '268435456 1987.300168', '536870912 1984.378437', '1073741824 1963.403750', '2147483648 1944.448880', '4294967296 3082.719579', '']",
1633491937-31,i-07223c74db00aa5f6,m5d.large,53.253209590911865, -w -m32 -e1 -x0 -d2,20976.310245,19653.737561,1963.387689,1942.659960,"['256 22166.556686', '512 22839.503667', '1024 20318.796202', '2048 21838.208203', '4096 22691.147038', '8192 23139.777732', '16384 23366.965673', '32768 22537.785160', '65536 20972.969275', '131072 20934.224345', '262144 20982.527743', '524288 20976.310245', '1048576 19653.737561', '2097152 13076.264659', '4194304 3601.200472', '8388608 2435.691254', '16777216 2142.795357', '33554432 2030.744298', '67108864 1996.135466', '134217728 1987.307369', '268435456 1986.696119', '536870912 1983.573035', '1073741824 1963.387689', '2147483648 1932.786671', '4294967296 1942.659960', '']",
