experimentID,instanceID,instanceType,wallTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1652233425-1,i-09eb51907ffa3bf29,m5d.large,53.05759000778198, -w -m32 -e1 -x0 -d2,20283.616154,19697.063473,1955.787026,2027.095322,"['256 22079.455284', '512 22801.302684', '1024 20283.616154', '2048 21803.897916', '4096 22649.132672', '8192 23094.507220', '16384 23329.149459', '32768 22543.039266', '65536 20937.255809', '131072 20938.821350', '262144 20941.612902', '524288 20938.095680', '1048576 19697.063473', '2097152 12477.603007', '4194304 3050.351864', '8388608 2323.730228', '16777216 2106.662375', '33554432 2026.801362', '67108864 2009.827173', '134217728 1976.460157', '268435456 2002.409578', '536870912 1966.307951', '1073741824 1955.787026', '2147483648 1959.571439', '4294967296 2027.095322', '']",
1652233425-2,i-09eb51907ffa3bf29,m5d.large,53.1004056930542, -w -m32 -e1 -x0 -d2,20284.219483,19754.504820,1943.591995,2022.302116,"['256 22125.803949', '512 22801.206418', '1024 20284.219483', '2048 21802.084645', '4096 22647.613133', '8192 23099.400663', '16384 23329.777219', '32768 22544.508868', '65536 20936.524629', '131072 20941.576242', '262144 20930.659309', '524288 20939.285209', '1048576 19754.504820', '2097152 11734.094931', '4194304 3044.842681', '8388608 2324.781317', '16777216 2106.349046', '33554432 2025.811477', '67108864 2008.403361', '134217728 1976.574319', '268435456 2003.673356', '536870912 1965.560162', '1073741824 1943.591995', '2147483648 1937.085918', '4294967296 2022.302116', '']",
1652233425-3,i-09eb51907ffa3bf29,m5d.large,54.371646881103516, -w -m32 -e1 -x0 -d2,20282.257297,20089.315644,2046.594359,2326.206371,"['256 22133.225534', '512 22770.383658', '1024 20282.257297', '2048 21804.192309', '4096 22648.949084', '8192 23098.604090', '16384 23321.456235', '32768 22492.270788', '65536 20937.571636', '131072 20939.076098', '262144 20943.685365', '524288 20938.702591', '1048576 20089.315644', '2097152 13012.605657', '4194304 3328.838209', '8388608 2479.006000', '16777216 2228.483227', '33554432 2129.975397', '67108864 2100.408751', '134217728 2054.761828', '268435456 1977.601623', '536870912 2042.574655', '1073741824 2046.594359', '2147483648 2045.573707', '4294967296 2326.206371', '']",
1652233425-4,i-09eb51907ffa3bf29,m5d.large,53.83933687210083, -w -m32 -e1 -x0 -d2,20284.083345,19542.824274,2040.069413,2995.269116,"['256 22130.241801', '512 22801.820626', '1024 20284.083345', '2048 21804.633125', '4096 22649.553201', '8192 23100.843509', '16384 23331.026027', '32768 22545.378828', '65536 20937.763729', '131072 20938.419189', '262144 20945.221442', '524288 20933.185862', '1048576 19542.824274', '2097152 10953.207773', '4194304 3142.755257', '8388608 2417.780851', '16777216 2201.737960', '33554432 2118.614326', '67108864 2098.543968', '134217728 2063.250406', '268435456 2081.895164', '536870912 2053.052325', '1073741824 2040.069413', '2147483648 2023.909797', '4294967296 2995.269116', '']",
1652233425-5,i-09eb51907ffa3bf29,m5d.large,55.113882064819336, -w -m32 -e1 -x0 -d2,20284.905711,20063.730887,2048.985726,2318.645206,"['256 22136.374710', '512 22777.702502', '1024 20284.905711', '2048 21805.165011', '4096 22649.979727', '8192 23102.807411', '16384 23334.681020', '32768 22547.520663', '65536 20937.570239', '131072 20940.320363', '262144 20946.596438', '524288 20947.682802', '1048576 20063.730887', '2097152 15002.399361', '4194304 4281.897496', '8388608 2677.974933', '16777216 2294.225215', '33554432 2154.641712', '67108864 2104.936964', '134217728 2096.505043', '268435456 2062.725968', '536870912 2052.798999', '1073741824 2048.985726', '2147483648 2034.360156', '4294967296 2318.645206', '']",
1652233425-6,i-09eb51907ffa3bf29,m5d.large,54.26839280128479, -w -m32 -e1 -x0 -d2,20286.376377,19857.806011,2021.449731,2597.264872,"['256 22136.314742', '512 22808.726110', '1024 20286.376377', '2048 21804.541059', '4096 22649.366951', '8192 23101.185603', '16384 23334.974226', '32768 22497.670387', '65536 20938.376501', '131072 20942.641960', '262144 20945.497377', '524288 20930.254936', '1048576 19857.806011', '2097152 12758.981395', '4194304 3481.413710', '8388608 2515.463096', '16777216 2240.745114', '33554432 2134.408185', '67108864 2099.001819', '134217728 2068.067540', '268435456 2094.980442', '536870912 2055.438533', '1073741824 2021.449731', '2147483648 2028.697331', '4294967296 2597.264872', '']",
1652233425-7,i-09eb51907ffa3bf29,m5d.large,55.118911027908325, -w -m32 -e1 -x0 -d2,20283.859638,19989.300297,2042.559255,2690.139489,"['256 22130.983980', '512 22774.194677', '1024 20283.859638', '2048 21805.247576', '4096 22646.396362', '8192 23099.305759', '16384 23332.152155', '32768 22546.527201', '65536 20937.854273', '131072 20937.433458', '262144 20941.654315', '524288 20936.419414', '1048576 19989.300297', '2097152 14191.915625', '4194304 3734.671967', '8388608 2600.932421', '16777216 2271.672551', '33554432 2146.188155', '67108864 2102.754542', '134217728 2095.498841', '268435456 2061.358534', '536870912 2060.412960', '1073741824 2042.559255', '2147483648 2040.195783', '4294967296 2690.139489', '']",
1652233425-8,i-09eb51907ffa3bf29,m5d.large,54.07212018966675, -w -m32 -e1 -x0 -d2,20288.232374,19795.698072,2034.273354,2552.977977,"['256 22138.003076', '512 22810.606798', '1024 20288.232374', '2048 21809.019740', '4096 22652.998071', '8192 23101.305166', '16384 23336.517188', '32768 22549.793382', '65536 20940.429510', '131072 20942.650899', '262144 20948.852446', '524288 20793.160935', '1048576 19795.698072', '2097152 12563.124825', '4194304 3274.913803', '8388608 2461.735591', '16777216 2220.050986', '33554432 2125.715002', '67108864 2097.526393', '134217728 2074.977898', '268435456 2082.461064', '536870912 2047.624232', '1073741824 2034.273354', '2147483648 2028.074648', '4294967296 2552.977977', '']",
1652233425-9,i-09eb51907ffa3bf29,m5d.large,55.552430629730225, -w -m32 -e1 -x0 -d2,20283.439666,19664.496653,2140.381551,2464.504262,"['256 22080.602599', '512 22804.044130', '1024 20283.439666', '2048 21803.231369', '4096 22648.924094', '8192 23102.579901', '16384 23334.245896', '32768 22499.668252', '65536 20940.481343', '131072 20943.898656', '262144 20945.293861', '524288 20936.421433', '1048576 19664.496653', '2097152 13657.061085', '4194304 3329.071547', '8388608 2501.984245', '16777216 2332.191378', '33554432 2236.296879', '67108864 2204.084045', '134217728 2166.967481', '268435456 2181.626833', '536870912 2148.042701', '1073741824 2140.381551', '2147483648 2119.674425', '4294967296 2464.504262', '']",
1652233425-10,i-09eb51907ffa3bf29,m5d.large,55.29297351837158, -w -m32 -e1 -x0 -d2,20357.105484,20126.263310,2226.308308,2371.026064,"['256 22205.710014', '512 22890.434653', '1024 20357.105484', '2048 21886.936262', '4096 22732.207602', '8192 23185.649294', '16384 23417.246807', '32768 22578.713737', '65536 21014.503781', '131072 20994.032309', '262144 21004.686312', '524288 21022.341086', '1048576 20126.263310', '2097152 14886.222451', '4194304 3853.171361', '8388608 2717.115998', '16777216 2473.839093', '33554432 2358.453745', '67108864 2311.717578', '134217728 2273.693792', '268435456 2291.881504', '536870912 2245.986888', '1073741824 2226.308308', '2147483648 2228.743573', '4294967296 2371.026064', '']",
