"","instanceID","testStartTime","computationTime","benchmarkTime","wallTime","set","vmID"
"978","i-0b6c44abce0aba12f","Thu May 24 06:09:59 2018",7.223,7.431,7.86691331863403,2,15
"979","i-0b6c44abce0aba12f","Thu May 24 06:10:07 2018",7.217,7.417,7.85417318344116,2,15
"980","i-0b6c44abce0aba12f","Thu May 24 06:10:15 2018",7.233,7.429,7.85774445533752,2,15
"981","i-0b6c44abce0aba12f","Thu May 24 06:12:01 2018",7.248,7.412,7.96982717514038,3,15
"982","i-0b6c44abce0aba12f","Thu May 24 06:12:09 2018",7.271,7.471,7.90351676940918,3,15
"983","i-0b6c44abce0aba12f","Thu May 24 06:12:17 2018",7.28,7.476,7.90677857398987,3,15
"984","i-0b6c44abce0aba12f","Thu May 24 06:12:25 2018",7.257,7.455,7.88440322875977,3,15
"985","i-0b6c44abce0aba12f","Thu May 24 06:12:33 2018",7.256,7.454,7.88440418243408,3,15
"986","i-0b6c44abce0aba12f","Thu May 24 06:12:42 2018",7.249,7.447,7.87652707099915,3,15
"987","i-0b6c44abce0aba12f","Thu May 24 06:12:50 2018",7.236,7.434,7.86588025093079,3,15
"988","i-0b6c44abce0aba12f","Thu May 24 06:12:58 2018",7.273,7.469,7.90172982215881,3,15
"989","i-0b6c44abce0aba12f","Thu May 24 06:13:06 2018",7.276,7.473,7.90600538253784,3,15
"990","i-0b6c44abce0aba12f","Thu May 24 06:13:14 2018",7.26,7.456,7.88797402381897,3,15
"991","i-0b6c44abce0aba12f","Thu May 24 06:15:01 2018",7.28,7.446,7.98345947265625,4,15
"992","i-0b6c44abce0aba12f","Thu May 24 06:15:09 2018",7.27,7.472,7.9024600982666,4,15
"993","i-0b6c44abce0aba12f","Thu May 24 06:15:17 2018",7.277,7.475,7.90311765670776,4,15
"994","i-0b6c44abce0aba12f","Thu May 24 06:15:26 2018",7.26,7.46,7.88854575157166,4,15
"995","i-0b6c44abce0aba12f","Thu May 24 06:15:34 2018",7.282,7.483,7.91504049301147,4,15
"996","i-0b6c44abce0aba12f","Thu May 24 06:15:42 2018",7.291,7.489,7.92017245292664,4,15
"997","i-0b6c44abce0aba12f","Thu May 24 06:15:50 2018",7.257,7.45,7.89771676063538,4,15
"998","i-0b6c44abce0aba12f","Thu May 24 06:15:58 2018",7.271,7.473,7.90613555908203,4,15
"999","i-0b6c44abce0aba12f","Thu May 24 06:16:06 2018",7.283,7.483,7.91888952255249,4,15
"1000","i-0b6c44abce0aba12f","Thu May 24 06:16:14 2018",7.273,7.47,7.90141558647156,4,15
"1001","i-0b6c44abce0aba12f","Thu May 24 06:18:02 2018",7.297,7.462,7.99907898902893,5,15
"1002","i-0b6c44abce0aba12f","Thu May 24 06:18:10 2018",7.279,7.483,7.912358045578,5,15
"1003","i-0b6c44abce0aba12f","Thu May 24 06:18:18 2018",7.297,7.499,7.92987012863159,5,15
"1004","i-0b6c44abce0aba12f","Thu May 24 06:18:26 2018",7.273,7.474,7.9040904045105,5,15
"1005","i-0b6c44abce0aba12f","Thu May 24 06:18:34 2018",7.292,7.493,7.92610669136047,5,15
"1006","i-0b6c44abce0aba12f","Thu May 24 06:18:42 2018",7.293,7.509,7.94118285179138,5,15
"1007","i-0b6c44abce0aba12f","Thu May 24 06:18:50 2018",7.279,7.488,7.91755366325378,5,15
"1008","i-0b6c44abce0aba12f","Thu May 24 06:18:59 2018",7.291,7.493,7.92817425727844,5,15
"1009","i-0b6c44abce0aba12f","Thu May 24 06:19:07 2018",7.281,7.482,7.91978669166565,5,15
"1010","i-0b6c44abce0aba12f","Thu May 24 06:19:15 2018",7.305,7.509,7.93481016159058,5,15
"1011","i-0b6c44abce0aba12f","Thu May 24 06:21:01 2018",7.303,7.474,8.00093245506287,6,15
"1012","i-0b6c44abce0aba12f","Thu May 24 06:21:09 2018",7.358,7.569,8.00487208366394,6,15
"1013","i-0b6c44abce0aba12f","Thu May 24 06:21:18 2018",7.328,7.541,7.97644257545471,6,15
"1014","i-0b6c44abce0aba12f","Thu May 24 06:21:26 2018",7.327,7.537,7.97183609008789,6,15
"1015","i-0b6c44abce0aba12f","Thu May 24 06:21:34 2018",7.344,7.553,7.99161553382874,6,15
"1016","i-0b6c44abce0aba12f","Thu May 24 06:21:42 2018",7.339,7.555,7.99825596809387,6,15
"1017","i-0b6c44abce0aba12f","Thu May 24 06:21:50 2018",7.332,7.537,7.97771835327148,6,15
"1018","i-0b6c44abce0aba12f","Thu May 24 06:21:58 2018",7.33,7.541,7.97652888298035,6,15
"1019","i-0b6c44abce0aba12f","Thu May 24 06:22:07 2018",7.334,7.537,7.97152066230774,6,15
"1020","i-0b6c44abce0aba12f","Thu May 24 06:22:15 2018",7.343,7.544,7.97697186470032,6,15
"1021","i-0b6c44abce0aba12f","Thu May 24 06:24:01 2018",7.397,7.568,8.07449340820312,7,15
"1022","i-0b6c44abce0aba12f","Thu May 24 06:24:09 2018",7.387,7.595,8.03384017944336,7,15
"1023","i-0b6c44abce0aba12f","Thu May 24 06:24:18 2018",7.381,7.586,8.02060174942017,7,15
"1024","i-0b6c44abce0aba12f","Thu May 24 06:24:26 2018",7.377,7.585,8.01801729202271,7,15
"1025","i-0b6c44abce0aba12f","Thu May 24 06:24:34 2018",7.354,7.561,7.99641704559326,7,15
"1026","i-0b6c44abce0aba12f","Thu May 24 06:24:42 2018",7.378,7.583,8.02364039421082,7,15
"1027","i-0b6c44abce0aba12f","Thu May 24 06:24:51 2018",7.352,7.557,7.99717926979065,7,15
"1028","i-0b6c44abce0aba12f","Thu May 24 06:24:59 2018",7.738,7.944,8.38199996948242,7,15
"1029","i-0b6c44abce0aba12f","Thu May 24 06:25:07 2018",8.114,8.326,8.77727818489075,7,15
"1030","i-0b6c44abce0aba12f","Thu May 24 06:25:16 2018",7.362,7.564,8.011146068573,7,15
"1031","i-0b6c44abce0aba12f","Thu May 24 06:27:02 2018",7.52,7.691,8.23415756225586,8,15
"1032","i-0b6c44abce0aba12f","Thu May 24 06:27:10 2018",7.52,7.725,8.16239309310913,8,15
"1033","i-0b6c44abce0aba12f","Thu May 24 06:27:19 2018",7.535,7.74,8.1791353225708,8,15
"1034","i-0b6c44abce0aba12f","Thu May 24 06:27:27 2018",7.541,7.748,8.18238615989685,8,15
"1035","i-0b6c44abce0aba12f","Thu May 24 06:27:36 2018",7.536,7.74,8.17739343643188,8,15
"1036","i-0b6c44abce0aba12f","Thu May 24 06:27:44 2018",7.527,7.731,8.16861701011658,8,15
"1037","i-0b6c44abce0aba12f","Thu May 24 06:27:52 2018",7.551,7.759,8.19538402557373,8,15
"1038","i-0b6c44abce0aba12f","Thu May 24 06:28:01 2018",7.555,7.76,8.19571661949158,8,15
"1039","i-0b6c44abce0aba12f","Thu May 24 06:28:09 2018",7.545,7.746,8.17944955825806,8,15
"1040","i-0b6c44abce0aba12f","Thu May 24 06:28:18 2018",7.547,7.751,8.18561863899231,8,15
"1041","i-0b6c44abce0aba12f","Thu May 24 06:30:01 2018",7.533,7.698,8.229243516922,9,15
"1042","i-0b6c44abce0aba12f","Thu May 24 06:30:10 2018",7.537,7.757,8.19855976104736,9,15
"1043","i-0b6c44abce0aba12f","Thu May 24 06:30:18 2018",7.531,7.736,8.18139457702637,9,15
"1044","i-0b6c44abce0aba12f","Thu May 24 06:30:26 2018",7.607,7.811,8.25513648986816,9,15
"1045","i-0b6c44abce0aba12f","Thu May 24 06:30:35 2018",7.543,7.75,8.19606447219849,9,15
"1046","i-0b6c44abce0aba12f","Thu May 24 06:30:43 2018",7.569,7.777,8.21939134597778,9,15
"1047","i-0b6c44abce0aba12f","Thu May 24 06:30:52 2018",7.572,7.776,8.21516132354736,9,15
"1048","i-0b6c44abce0aba12f","Thu May 24 06:31:00 2018",7.618,7.821,8.26029849052429,9,15
"1049","i-0b6c44abce0aba12f","Thu May 24 06:31:09 2018",7.564,7.768,8.20826697349548,9,15
"1050","i-0b6c44abce0aba12f","Thu May 24 06:31:17 2018",7.574,7.778,8.21364808082581,9,15
"1051","i-0b6c44abce0aba12f","Thu May 24 06:33:02 2018",7.494,7.67,8.24443459510803,10,15
"1052","i-0b6c44abce0aba12f","Thu May 24 06:33:10 2018",7.619,7.831,8.26753735542297,10,15
"1053","i-0b6c44abce0aba12f","Thu May 24 06:33:19 2018",7.531,7.734,8.17105412483215,10,15
"1054","i-0b6c44abce0aba12f","Thu May 24 06:33:27 2018",7.546,7.752,8.1871030330658,10,15
"1055","i-0b6c44abce0aba12f","Thu May 24 06:33:35 2018",7.536,7.743,8.17657589912415,10,15
"1056","i-0b6c44abce0aba12f","Thu May 24 06:33:44 2018",7.529,7.732,8.16635847091675,10,15
"1057","i-0b6c44abce0aba12f","Thu May 24 06:33:52 2018",7.561,7.767,8.2007269859314,10,15
"1058","i-0b6c44abce0aba12f","Thu May 24 06:34:01 2018",7.594,7.798,8.23226189613342,10,15
"1059","i-0b6c44abce0aba12f","Thu May 24 06:34:09 2018",7.585,7.788,8.22352838516235,10,15
"1060","i-0b6c44abce0aba12f","Thu May 24 06:34:17 2018",7.561,7.764,8.19442892074585,10,15
"1061","i-0b6c44abce0aba12f","Thu May 24 06:36:01 2018",7.531,7.696,8.22027468681335,11,15
"1062","i-0b6c44abce0aba12f","Thu May 24 06:36:09 2018",7.595,7.804,8.24206280708313,11,15
"1063","i-0b6c44abce0aba12f","Thu May 24 06:36:18 2018",7.572,7.774,8.21919465065002,11,15
"1064","i-0b6c44abce0aba12f","Thu May 24 06:36:26 2018",7.546,7.751,8.18622708320618,11,15
"1065","i-0b6c44abce0aba12f","Thu May 24 06:36:35 2018",7.621,7.823,8.26761913299561,11,15
